---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             456.188us      29458.881us                1        456.188us      29458.881us
convolution                        409.948us      29434.880us                1        409.948us      29434.880us
_convolution                       378.493us      29417.441us                1        378.493us      29417.441us
contiguous                          17.600us         16.960us                1         17.600us         16.960us
empty                               21.760us         22.080us                1         21.760us         22.080us
cudnn_convolution                  259.102us      29321.759us                1        259.102us      29321.759us
add_                               109.759us          6.113us                1        109.759us          6.113us
batch_norm                         415.836us      18772.640us                1        415.836us      18772.640us
contiguous                          22.048us          0.641us                1         22.048us          0.641us
contiguous                          13.024us          0.481us                1         13.024us          0.481us
contiguous                          12.991us          0.641us                1         12.991us          0.641us
contiguous                          12.992us          0.671us                1         12.992us          0.671us
contiguous                          12.992us          0.511us                1         12.992us          0.511us
cudnn_batch_norm                   174.878us      18764.801us                1        174.878us      18764.801us
threshold_                          80.288us      14290.562us                1         80.288us      14290.562us
max_pool2d_with_indices            112.639us      16880.318us                1        112.639us      16880.318us
conv2d                             394.140us      46034.721us                1        394.140us      46034.721us
convolution                        362.045us      46033.470us                1        362.045us      46033.470us
_convolution                       331.774us      46032.448us                1        331.774us      46032.448us
contiguous                          14.368us          0.641us                1         14.368us          0.641us
empty                               18.176us          0.519us                1         18.176us          0.519us
cudnn_convolution                  226.878us      46028.160us                1        226.878us      46028.160us
add_                                74.783us          4.959us                1         74.783us          4.959us
batch_norm                         298.014us       9432.800us                1        298.014us       9432.800us
contiguous                          16.576us          0.641us                1         16.576us          0.641us
contiguous                          13.152us          0.633us                1         13.152us          0.633us
contiguous                          11.808us          0.771us                1         11.808us          0.771us
contiguous                          11.360us          0.771us                1         11.360us          0.771us
contiguous                          12.672us          0.641us                1         12.672us          0.641us
cudnn_batch_norm                   127.103us       9425.087us                1        127.103us       9425.087us
threshold_                          70.656us       7102.203us                1         70.656us       7102.203us
max_pool2d_with_indices             76.512us       8482.727us                1         76.512us       8482.727us
conv2d                             332.829us      30752.930us                1        332.829us      30752.930us
convolution                        302.941us      30751.678us                1        302.941us      30751.678us
_convolution                       276.349us      30750.427us                1        276.349us      30750.427us
contiguous                          13.184us          0.641us                1         13.184us          0.641us
empty                               16.832us          0.610us                1         16.832us          0.610us
cudnn_convolution                  181.439us      30746.399us                1        181.439us      30746.399us
add_                                63.039us          5.722us                1         63.039us          5.722us
batch_norm                         287.486us       4682.526us                1        287.486us       4682.526us
contiguous                          16.000us          0.641us                1         16.000us          0.641us
contiguous                          13.056us          0.519us                1         13.056us          0.519us
contiguous                          12.000us          0.641us                1         12.000us          0.641us
contiguous                          11.743us          0.504us                1         11.743us          0.504us
contiguous                          12.000us          0.641us                1         12.000us          0.641us
cudnn_batch_norm                   123.999us       4674.713us                1        123.999us       4674.713us
threshold_                          57.663us       3548.965us                1         57.663us       3548.965us
conv2d                             318.397us      49369.766us                1        318.397us      49369.766us
convolution                        290.461us      49368.484us                1        290.461us      49368.484us
_convolution                       264.222us      49367.355us                1        264.222us      49367.355us
contiguous                          13.568us          0.641us                1         13.568us          0.641us
empty                               17.952us          0.595us                1         17.952us          0.595us
cudnn_convolution                  168.798us      49363.480us                1        168.798us      49363.480us
add_                                60.480us          4.791us                1         60.480us          4.791us
batch_norm                         293.502us       4613.602us                1        293.502us       4613.602us
contiguous                          15.936us          0.641us                1         15.936us          0.641us
contiguous                          12.800us          0.641us                1         12.800us          0.641us
contiguous                          12.575us          0.641us                1         12.575us          0.641us
contiguous                          12.384us          0.641us                1         12.384us          0.641us
contiguous                          12.128us          0.641us                1         12.128us          0.641us
cudnn_batch_norm                   127.391us       4605.927us                1        127.391us       4605.927us
threshold_                         118.111us       3533.600us                1        118.111us       3533.600us
max_pool2d_with_indices             76.959us       4293.594us                1         76.959us       4293.594us
conv2d                             332.509us      25959.366us                1        332.509us      25959.366us
convolution                        302.941us      25958.206us                1        302.941us      25958.206us
_convolution                       275.102us      25956.955us                1        275.102us      25956.955us
contiguous                          13.664us          0.641us                1         13.664us          0.641us
empty                               16.960us          0.610us                1         16.960us          0.610us
cudnn_convolution                  180.318us      25953.140us                1        180.318us      25953.140us
add_                                77.664us          5.096us                1         77.664us          5.096us
batch_norm                         288.926us       2347.687us                1        288.926us       2347.687us
contiguous                          15.616us          0.519us                1         15.616us          0.519us
contiguous                          12.064us          0.641us                1         12.064us          0.641us
contiguous                          11.968us          0.519us                1         11.968us          0.519us
contiguous                          12.928us          0.641us                1         12.928us          0.641us
contiguous                          12.864us          0.488us                1         12.864us          0.488us
cudnn_batch_norm                   121.087us       2340.027us                1        121.087us       2340.027us
threshold_                          59.360us       1753.418us                1         59.360us       1753.418us
conv2d                             316.606us      44877.747us                1        316.606us      44877.747us
convolution                        288.542us      44876.465us                1        288.542us      44876.465us
_convolution                       261.694us      44875.366us                1        261.694us      44875.366us
contiguous                          13.152us          0.519us                1         13.152us          0.519us
empty                               15.519us          0.610us                1         15.519us          0.610us
cudnn_convolution                  169.407us      44871.399us                1        169.407us      44871.399us
add_                                76.223us          4.822us                1         76.223us          4.822us
batch_norm                         281.533us       2328.613us                1        281.533us       2328.613us
contiguous                          16.064us          0.641us                1         16.064us          0.641us
contiguous                          13.088us          0.488us                1         13.088us          0.488us
contiguous                          12.000us          0.641us                1         12.000us          0.641us
contiguous                          11.872us          0.671us                1         11.872us          0.671us
contiguous                          12.256us          0.641us                1         12.256us          0.641us
cudnn_batch_norm                   117.887us       2320.801us                1        117.887us       2320.801us
threshold_                          55.935us       1768.372us                1         55.935us       1768.372us
max_pool2d_with_indices             74.527us       2168.304us                1         74.527us       2168.304us
conv2d                             330.589us      15804.810us                1        330.589us      15804.810us
convolution                        302.365us      15803.650us                1        302.365us      15803.650us
_convolution                       275.517us      15802.399us                1        275.517us      15802.399us
contiguous                          13.279us          0.519us                1         13.279us          0.519us
empty                               16.064us          0.641us                1         16.064us          0.641us
cudnn_convolution                  183.742us      15798.431us                1        183.742us      15798.431us
add_                                61.535us          6.042us                1         61.535us          6.042us
batch_norm                         279.262us        782.257us                1        279.262us        782.257us
contiguous                          15.616us          0.641us                1         15.616us          0.641us
contiguous                          12.768us          0.610us                1         12.768us          0.610us
contiguous                          11.648us          0.641us                1         11.648us          0.641us
contiguous                          12.320us          0.610us                1         12.320us          0.610us
contiguous                          12.736us          0.641us                1         12.736us          0.641us
cudnn_batch_norm                   114.591us        775.024us                1        114.591us        775.024us
threshold_                          56.319us        429.626us                1         56.319us        429.626us
conv2d                             332.509us      13723.389us                1        332.509us      13723.389us
convolution                        304.541us      13722.260us                1        304.541us      13722.260us
_convolution                       278.206us      13721.100us                1        278.206us      13721.100us
contiguous                          13.152us          0.610us                1         13.152us          0.610us
empty                               15.936us          0.641us                1         15.936us          0.641us
cudnn_convolution                  186.590us      13717.133us                1        186.590us      13717.133us
add_                                61.056us          5.249us                1         61.056us          5.249us
batch_norm                         321.406us        792.297us                1        321.406us        792.297us
contiguous                          16.064us          0.610us                1         16.064us          0.610us
contiguous                          52.607us          0.671us                1         52.607us          0.671us
contiguous                          13.024us          0.519us                1         13.024us          0.519us
contiguous                          12.480us          0.641us                1         12.480us          0.641us
contiguous                          12.192us          0.519us                1         12.192us          0.519us
cudnn_batch_norm                   112.191us        784.912us                1        112.191us        784.912us
threshold_                          57.408us        448.486us                1         57.408us        448.486us
max_pool2d_with_indices             73.504us        549.438us                1         73.504us        549.438us
view                                32.960us          0.641us                1         32.960us          0.641us
unsigned short                      33.280us          0.519us                1         33.280us          0.519us
addmm                              145.278us      15943.512us                1        145.278us      15943.512us
threshold_                          62.175us         19.989us                1         62.175us         19.989us
dropout                            144.799us         36.163us                1        144.799us         36.163us
