---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             436.316us      31416.576us                1        436.316us      31416.576us
convolution                        393.756us      31394.655us                1        393.756us      31394.655us
_convolution                       364.573us      31378.399us                1        364.573us      31378.399us
contiguous                          14.816us         14.880us                1         14.816us         14.880us
empty                               20.960us         21.120us                1         20.960us         21.120us
cudnn_convolution                  253.470us      31288.384us                1        253.470us      31288.384us
threshold_                          95.519us      15124.159us                1         95.519us      15124.159us
max_pool2d_with_indices            147.743us      17421.440us                1        147.743us      17421.440us
conv2d                          124115.878us     106898.727us                1     124115.878us     106898.727us
convolution                     124082.950us     106897.476us                1     124082.950us     106897.476us
_convolution                    124053.638us     106896.194us                1     124053.638us     106896.194us
contiguous                          12.991us          0.542us                1         12.991us          0.542us
empty                               18.112us          0.641us                1         18.112us          0.641us
cudnn_convolution               123944.647us     106892.258us                1     123944.647us     106892.258us
threshold_                         146.175us       7186.050us                1        146.175us       7186.050us
max_pool2d_with_indices            151.359us       8433.716us                1        151.359us       8433.716us
conv2d                             517.979us      30747.879us                1        517.979us      30747.879us
convolution                        482.076us      30746.719us                1        482.076us      30746.719us
_convolution                       449.596us      30745.560us                1        449.596us      30745.560us
contiguous                          14.912us          0.473us                1         14.912us          0.473us
empty                               24.768us          0.641us                1         24.768us          0.641us
cudnn_convolution                  325.533us      30741.608us                1        325.533us      30741.608us
threshold_                          78.432us       3606.400us                1         78.432us       3606.400us
conv2d                             350.685us      49241.745us                1        350.685us      49241.745us
convolution                        319.581us      49240.463us                1        319.581us      49240.463us
_convolution                       293.021us      49239.365us                1        293.021us      49239.365us
contiguous                          14.271us          0.641us                1         14.271us          0.641us
empty                               18.144us          0.641us                1         18.144us          0.641us
cudnn_convolution                  193.086us      49235.367us                1        193.086us      49235.367us
threshold_                          58.976us       3559.845us                1         58.976us       3559.845us
max_pool2d_with_indices             83.008us       4265.106us                1         83.008us       4265.106us
conv2d                             346.365us      26013.428us                1        346.365us      26013.428us
convolution                        315.645us      26012.146us                1        315.645us      26012.146us
_convolution                       287.165us      26010.895us                1        287.165us      26010.895us
contiguous                          13.471us          0.519us                1         13.471us          0.519us
empty                               18.944us          0.641us                1         18.944us          0.641us
cudnn_convolution                  187.038us      26007.172us                1        187.038us      26007.172us
threshold_                          59.904us       1760.803us                1         59.904us       1760.803us
conv2d                             323.037us      44551.025us                1        323.037us      44551.025us
convolution                        294.558us      44549.774us                1        294.558us      44549.774us
_convolution                       267.902us      44548.492us                1        267.902us      44548.492us
contiguous                          13.376us          0.610us                1         13.376us          0.610us
empty                               16.991us          0.641us                1         16.991us          0.641us
cudnn_convolution                  173.855us      44544.769us                1        173.855us      44544.769us
threshold_                          56.703us       1751.556us                1         56.703us       1751.556us
max_pool2d_with_indices             76.479us       2163.177us                1         76.479us       2163.177us
conv2d                             334.173us      13773.254us                1        334.173us      13773.254us
convolution                        302.877us      13771.851us                1        302.877us      13771.851us
_convolution                       274.718us      13770.721us                1        274.718us      13770.721us
contiguous                          13.056us          0.641us                1         13.056us          0.641us
empty                               17.696us          0.580us                1         17.696us          0.580us
cudnn_convolution                  178.110us      13767.059us                1        178.110us      13767.059us
threshold_                          58.368us        439.972us                1         58.368us        439.972us
conv2d                             317.373us      13712.799us                1        317.373us      13712.799us
convolution                        288.702us      13711.548us                1        288.702us      13711.548us
_convolution                       261.950us      13710.541us                1        261.950us      13710.541us
contiguous                          12.864us          0.641us                1         12.864us          0.641us
empty                               17.343us          0.519us                1         17.343us          0.519us
cudnn_convolution                  164.735us      13706.726us                1        164.735us      13706.726us
threshold_                          57.920us        439.514us                1         57.920us        439.514us
max_pool2d_with_indices             70.720us        548.950us                1         70.720us        548.950us
view                                47.647us          0.641us                1         47.647us          0.641us
unsigned short                      39.328us          0.641us                1         39.328us          0.641us
addmm                              167.390us      16001.434us                1        167.390us      16001.434us
threshold_                          73.727us         18.707us                1         73.727us         18.707us
dropout                            180.479us         37.292us                1        180.479us         37.292us
_fused_dropout                     137.567us         36.163us                1        137.567us         36.163us
unsigned short                      31.168us          0.610us                1         31.168us          0.610us
addmm                              194.942us       2672.180us                1        194.942us       2672.180us
threshold_                          69.152us         18.402us                1         69.152us         18.402us
dropout                            110.719us         34.393us                1        110.719us         34.393us
_fused_dropout                      75.679us         33.112us                1         75.679us         33.112us
unsigned short                      27.519us          0.488us                1         27.519us          0.488us
addmm                               96.767us        697.113us                1         96.767us        697.113us
