---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             466.396us      29491.521us                1        466.396us      29491.521us
convolution                        421.500us      29467.840us                1        421.500us      29467.840us
_convolution                       387.965us      29448.641us                1        387.965us      29448.641us
contiguous                          19.104us         17.568us                1         19.104us         17.568us
empty                               23.104us         22.880us                1         23.104us         22.880us
cudnn_convolution                  263.229us      29346.879us                1        263.229us      29346.879us
add_                               108.767us          6.401us                1        108.767us          6.401us
batch_norm                         368.220us      18785.599us                1        368.220us      18785.599us
contiguous                          18.144us          0.608us                1         18.144us          0.608us
contiguous                          13.472us          0.641us                1         13.472us          0.641us
contiguous                          13.120us          0.608us                1         13.120us          0.608us
contiguous                          12.799us          0.641us                1         12.799us          0.641us
contiguous                          12.896us          0.608us                1         12.896us          0.608us
cudnn_batch_norm                   179.807us      18777.920us                1        179.807us      18777.920us
threshold_                          76.863us      16511.204us                1         76.863us      16511.204us
max_pool2d_with_indices            193.566us      16935.844us                1        193.566us      16935.844us
conv2d                             408.061us      46080.315us                1        408.061us      46080.315us
convolution                        376.413us      46079.071us                1        376.413us      46079.071us
_convolution                       346.333us      46077.927us                1        346.333us      46077.927us
contiguous                          15.360us          0.511us                1         15.360us          0.511us
empty                               19.104us          0.641us                1         19.104us          0.641us
cudnn_convolution                  242.046us      46073.784us                1        242.046us      46073.784us
add_                                86.975us          6.241us                1         86.975us          6.241us
batch_norm                         303.550us       9424.805us                1        303.550us       9424.805us
contiguous                          15.616us          0.504us                1         15.616us          0.504us
contiguous                          12.832us          0.641us                1         12.832us          0.641us
contiguous                          13.280us          0.519us                1         13.280us          0.519us
contiguous                          14.495us          0.641us                1         14.495us          0.641us
contiguous                          12.800us          0.519us                1         12.800us          0.519us
cudnn_batch_norm                   128.063us       9417.114us                1        128.063us       9417.114us
threshold_                          62.496us       7251.678us                1         62.496us       7251.678us
max_pool2d_with_indices             76.640us       8485.275us                1         76.640us       8485.275us
conv2d                             347.677us      30738.403us                1        347.677us      30738.403us
convolution                        317.885us      30737.122us                1        317.885us      30737.122us
_convolution                       291.678us      30736.130us                1        291.678us      30736.130us
contiguous                          12.992us          0.641us                1         12.992us          0.641us
empty                               18.015us          0.595us                1         18.015us          0.595us
cudnn_convolution                  195.551us      30731.964us                1        195.551us      30731.964us
add_                                67.935us          5.447us                1         67.935us          5.447us
batch_norm                         282.558us       4696.594us                1        282.558us       4696.594us
contiguous                          14.848us          0.671us                1         14.848us          0.671us
contiguous                          12.320us          0.519us                1         12.320us          0.519us
contiguous                          11.712us          0.641us                1         11.712us          0.641us
contiguous                          11.776us          0.504us                1         11.776us          0.504us
contiguous                          12.928us          0.641us                1         12.928us          0.641us
cudnn_batch_norm                   115.839us       4688.828us                1        115.839us       4688.828us
threshold_                          57.343us       3634.079us                1         57.343us       3634.079us
conv2d                             324.253us      49387.970us                1        324.253us      49387.970us
convolution                        297.085us      49386.719us                1        297.085us      49386.719us
_convolution                       270.750us      49385.437us                1        270.750us      49385.437us
contiguous                          12.800us          0.641us                1         12.800us          0.641us
empty                               17.120us          0.504us                1         17.120us          0.504us
cudnn_convolution                  178.462us      49381.439us                1        178.462us      49381.439us
add_                                61.312us          5.249us                1         61.312us          5.249us
batch_norm                         272.574us       4610.397us                1        272.574us       4610.397us
contiguous                          15.168us          0.641us                1         15.168us          0.641us
contiguous                          13.184us          0.641us                1         13.184us          0.641us
contiguous                          11.999us          0.641us                1         11.999us          0.641us
contiguous                          11.776us          0.641us                1         11.776us          0.641us
contiguous                          12.800us          0.610us                1         12.800us          0.610us
cudnn_batch_norm                   108.959us       4602.722us                1        108.959us       4602.722us
threshold_                          54.048us       3625.946us                1         54.048us       3625.946us
max_pool2d_with_indices             73.887us       4316.193us                1         73.887us       4316.193us
conv2d                             389.533us      25964.798us                1        389.533us      25964.798us
convolution                        360.381us      25963.562us                1        360.381us      25963.562us
_convolution                       332.189us      25962.402us                1        332.189us      25962.402us
contiguous                          13.792us          0.641us                1         13.792us          0.641us
empty                               16.480us          0.641us                1         16.480us          0.641us
cudnn_convolution                  189.502us      25958.389us                1        189.502us      25958.389us
add_                                65.919us          4.944us                1         65.919us          4.944us
batch_norm                         287.006us       2352.325us                1        287.006us       2352.325us
contiguous                          16.128us          0.488us                1         16.128us          0.488us
contiguous                          12.864us          0.641us                1         12.864us          0.641us
contiguous                          12.576us          0.488us                1         12.576us          0.488us
contiguous                          12.543us          0.641us                1         12.543us          0.641us
contiguous                          12.768us          0.641us                1         12.768us          0.641us
cudnn_batch_norm                   117.407us       2344.482us                1        117.407us       2344.482us
threshold_                          60.575us       1804.840us                1         60.575us       1804.840us
conv2d                             340.253us      44825.439us                1        340.253us      44825.439us
convolution                        311.102us      44824.463us                1        311.102us      44824.463us
_convolution                       283.198us      44823.181us                1        283.198us      44823.181us
contiguous                          13.376us          0.610us                1         13.376us          0.610us
empty                               17.472us          0.763us                1         17.472us          0.763us
cudnn_convolution                  188.030us      44819.214us                1        188.030us      44819.214us
add_                                61.472us          4.944us                1         61.472us          4.944us
batch_norm                         282.430us       2331.512us                1        282.430us       2331.512us
contiguous                          15.104us          0.641us                1         15.104us          0.641us
contiguous                          12.319us          0.519us                1         12.319us          0.519us
contiguous                          12.192us          0.641us                1         12.192us          0.641us
contiguous                          12.160us          0.519us                1         12.160us          0.519us
contiguous                          12.384us          0.641us                1         12.384us          0.641us
cudnn_batch_norm                   116.095us       2323.730us                1        116.095us       2323.730us
threshold_                          59.136us       1778.564us                1         59.136us       1778.564us
max_pool2d_with_indices             75.488us       2153.320us                1         75.488us       2153.320us
conv2d                             339.773us      13754.578us                1        339.773us      13754.578us
convolution                        309.917us      13753.418us                1        309.917us      13753.418us
_convolution                       282.270us      13752.167us                1        282.270us      13752.167us
contiguous                          13.568us          0.519us                1         13.568us          0.519us
empty                               17.599us          0.641us                1         17.599us          0.641us
cudnn_convolution                  187.295us      13748.169us                1        187.295us      13748.169us
add_                                59.775us          4.791us                1         59.775us          4.791us
batch_norm                         282.269us        780.334us                1        282.269us        780.334us
contiguous                          15.104us          0.641us                1         15.104us          0.641us
contiguous                          12.192us          0.641us                1         12.192us          0.641us
contiguous                          12.896us          0.641us                1         12.896us          0.641us
contiguous                          12.256us          0.641us                1         12.256us          0.641us
contiguous                          12.415us          0.610us                1         12.415us          0.610us
cudnn_batch_norm                   117.279us        773.132us                1        117.279us        773.132us
threshold_                          55.519us        431.824us                1         55.519us        431.824us
conv2d                             334.269us      13728.485us                1        334.269us      13728.485us
convolution                        306.493us      13727.325us                1        306.493us      13727.325us
_convolution                       280.477us      13726.074us                1        280.477us      13726.074us
contiguous                          13.727us          0.610us                1         13.727us          0.610us
empty                               15.936us          0.641us                1         15.936us          0.641us
cudnn_convolution                  188.670us      13722.076us                1        188.670us      13722.076us
add_                                61.632us          5.432us                1         61.632us          5.432us
batch_norm                         273.566us        789.948us                1        273.566us        789.948us
contiguous                          15.616us          0.641us                1         15.616us          0.641us
contiguous                          12.544us          0.488us                1         12.544us          0.488us
contiguous                          11.872us          0.641us                1         11.872us          0.641us
contiguous                          11.999us          0.519us                1         11.999us          0.519us
contiguous                          12.224us          0.641us                1         12.224us          0.641us
cudnn_batch_norm                   108.607us        782.715us                1        108.607us        782.715us
threshold_                          57.407us        426.758us                1         57.407us        426.758us
max_pool2d_with_indices             72.447us        539.368us                1         72.447us        539.368us
view                                33.535us          0.519us                1         33.535us          0.519us
unsigned short                      32.864us          0.641us                1         32.864us          0.641us
addmm                              156.990us      15874.390us                1        156.990us      15874.390us
threshold_                          61.663us         20.020us                1         61.663us         20.020us
dropout                            133.343us         36.469us                1        133.343us         36.469us
