---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             440.604us      62562.466us                1        440.604us      62562.466us
convolution                        400.828us      62541.536us                1        400.828us      62541.536us
_convolution                       371.292us      62523.999us                1        371.292us      62523.999us
contiguous                          16.736us         16.320us                1         16.736us         16.320us
empty                               20.608us         20.544us                1         20.608us         20.544us
cudnn_convolution                  257.758us      62431.778us                1        257.758us      62431.778us
threshold_                         101.311us      30459.301us                1        101.311us      30459.301us
max_pool2d_with_indices           4246.391us      34822.876us                1       4246.391us      34822.876us
conv2d                          196082.723us     167957.123us                1     196082.723us     167957.123us
convolution                     196040.004us     167955.872us                1     196040.004us     167955.872us
_convolution                    196006.244us     167954.681us                1     196006.244us     167954.681us
contiguous                          20.416us          0.580us                1         20.416us          0.580us
empty                               25.440us          0.534us                1         25.440us          0.534us
cudnn_convolution               195864.166us     167950.699us                1     195864.166us     167950.699us
threshold_                         150.047us      14113.922us                1        150.047us      14113.922us
max_pool2d_with_indices            155.550us      16921.753us                1        155.550us      16921.753us
conv2d                             473.916us      61071.198us                1        473.916us      61071.198us
convolution                        438.652us      61069.916us                1        438.652us      61069.916us
_convolution                       404.412us      61068.787us                1        404.412us      61068.787us
contiguous                          16.448us          0.641us                1         16.448us          0.641us
empty                               22.912us          0.488us                1         22.912us          0.488us
cudnn_convolution                  278.653us      61064.819us                1        278.653us      61064.819us
threshold_                          70.879us       7039.520us                1         70.879us       7039.520us
conv2d                             351.741us      97072.479us                1        351.741us      97072.479us
convolution                        321.501us      97071.198us                1        321.501us      97071.198us
_convolution                       293.597us      97069.916us                1        293.597us      97069.916us
contiguous                          14.592us          0.641us                1         14.592us          0.641us
empty                               18.048us          0.641us                1         18.048us          0.641us
cudnn_convolution                  188.958us      97066.223us                1        188.958us      97066.223us
threshold_                          60.383us       7080.963us                1         60.383us       7080.963us
max_pool2d_with_indices             80.959us       8540.649us                1         80.959us       8540.649us
conv2d                             409.340us      49066.772us                1        409.340us      49066.772us
convolution                        378.525us      49065.582us                1        378.525us      49065.582us
_convolution                       349.437us      49064.453us                1        349.437us      49064.453us
contiguous                          21.600us          0.641us                1         21.600us          0.641us
empty                               19.616us          0.641us                1         19.616us          0.641us
cudnn_convolution                  197.118us      49060.486us                1        197.118us      49060.486us
threshold_                          66.911us       3535.522us                1         66.911us       3535.522us
conv2d                             345.277us      83187.866us                1        345.277us      83187.866us
convolution                        315.229us      83186.707us                1        315.229us      83186.707us
_convolution                       287.134us      83185.486us                1        287.134us      83185.486us
contiguous                          14.464us          0.610us                1         14.464us          0.610us
empty                               17.856us          0.671us                1         17.856us          0.671us
cudnn_convolution                  185.726us      83181.458us                1        185.726us      83181.458us
threshold_                          57.952us       3514.771us                1         57.952us       3514.771us
max_pool2d_with_indices             75.103us       4398.193us                1         75.103us       4398.193us
conv2d                             339.933us      25774.719us                1        339.933us      25774.719us
convolution                        308.989us      25773.560us                1        308.989us      25773.560us
_convolution                       280.222us      25772.278us                1        280.222us      25772.278us
contiguous                          13.952us          0.671us                1         13.952us          0.671us
empty                               18.176us          0.610us                1         18.176us          0.610us
cudnn_convolution                  181.758us      25768.433us                1        181.758us      25768.433us
threshold_                          58.304us        857.300us                1         58.304us        857.300us
conv2d                             352.989us      25799.988us                1        352.989us      25799.988us
convolution                        322.877us      25798.706us                1        322.877us      25798.706us
_convolution                       293.373us      25797.485us                1        293.373us      25797.485us
contiguous                          13.503us          0.610us                1         13.503us          0.610us
empty                               17.568us          0.488us                1         17.568us          0.488us
cudnn_convolution                  190.366us      25793.884us                1        190.366us      25793.884us
threshold_                          89.503us        854.553us                1         89.503us        854.553us
max_pool2d_with_indices            106.911us       1119.873us                1        106.911us       1119.873us
view                                59.647us          0.671us                1         59.647us          0.671us
unsigned short                      53.567us          0.610us                1         53.567us          0.610us
addmm                              439.356us      17854.370us                1        439.356us      17854.370us
threshold_                         119.935us         36.865us                1        119.935us         36.865us
dropout                            177.599us         61.890us                1        177.599us         61.890us
_fused_dropout                     132.127us         60.608us                1        132.127us         60.608us
unsigned short                      36.352us          0.610us                1         36.352us          0.610us
addmm                             1747.216us       2703.003us                1       1747.216us       2703.003us
threshold_                         115.615us         36.438us                1        115.615us         36.438us
dropout                            148.478us         59.204us                1        148.478us         59.204us
_fused_dropout                     110.047us         57.800us                1        110.047us         57.800us
unsigned short                      40.160us          0.671us                1         40.160us          0.671us
addmm                              127.551us        741.577us                1        127.551us        741.577us
