('batch_size', 16)
('input_channels', 16)
('image_size', 256)
('output_channels', 12)
('kernel_size', 3)
-----------------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                        CPU time        CUDA time            Calls        CPU total       CUDA total
-----------------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
_th_get_device                              11.503us         10.912us                1         11.503us         10.912us
torch::autograd::GraphRoot                  19.635us          6.400us                1         19.635us          6.400us
_th_get_device                               7.943us          6.592us                1          7.943us          6.592us
SumBackward0                               113.377us        105.376us                1        113.377us        105.376us
expand                                      79.696us         77.248us                1         79.696us         77.248us
_th_get_device                               6.417us          6.336us                1          6.417us          6.336us
CudnnConvolutionBackward                   410.456us       6713.600us                1        410.456us       6713.600us
cudnn_convolution_backward                 371.310us       6683.104us                1        371.310us       6683.104us
_th_get_device                               5.917us          1.632us                1          5.917us          1.632us
_th_get_device                               5.669us          1.600us                1          5.669us          1.600us
torch::autograd::AccumulateGrad             39.977us          4.640us                1         39.977us          4.640us
torch::autograd::AccumulateGrad             19.313us          3.872us                1         19.313us          3.872us
