('batch_size', 96)
('input_channels', 24)
('image_size', 256)
('output_channels', 24)
('kernel_size', 1)
---------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                          CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                       615.096us       7439.456us                1        615.096us       7439.456us
_th_get_device                11.819us         11.520us                1         11.819us         11.520us
convolution                  567.720us       7401.472us                1        567.720us       7401.472us
_th_get_device                 5.130us          5.056us                1          5.130us          5.056us
_convolution                 534.297us       7372.512us                1        534.297us       7372.512us
_th_get_device                 5.509us          5.184us                1          5.509us          5.184us
tensor                        31.370us         28.832us                1         31.370us         28.832us
cudnn_convolution            430.635us       7277.312us                1        430.635us       7277.312us
sum                         8368.348us       1580.128us                1       8368.348us       1580.128us
_th_get_device                 5.738us          1.536us                1          5.738us          1.536us
_sum                        8330.685us       1569.248us                1       8330.685us       1569.248us
