---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             441.884us      29326.976us                1        441.884us      29326.976us
convolution                        399.292us      29304.321us                1        399.292us      29304.321us
_convolution                       368.956us      29287.521us                1        368.956us      29287.521us
contiguous                          16.128us         16.000us                1         16.128us         16.000us
empty                               21.536us         21.760us                1         21.536us         21.760us
cudnn_convolution                  254.717us      29194.463us                1        254.717us      29194.463us
threshold_                         101.055us      14257.120us                1        101.055us      14257.120us
max_pool2d_with_indices            108.159us      16976.093us                1        108.159us      16976.093us
conv2d                             380.157us      46007.294us                1        380.157us      46007.294us
convolution                        349.117us      46006.081us                1        349.117us      46006.081us
_convolution                       320.157us      46004.734us                1        320.157us      46004.734us
contiguous                          13.631us          0.641us                1         13.631us          0.641us
empty                               18.816us          0.641us                1         18.816us          0.641us
cudnn_convolution                  218.622us      46000.801us                1        218.622us      46000.801us
threshold_                          61.663us       7132.797us                1         61.663us       7132.797us
max_pool2d_with_indices             84.863us       8524.895us                1         84.863us       8524.895us
conv2d                             330.365us      30722.885us                1        330.365us      30722.885us
convolution                        300.605us      30721.695us                1        300.605us      30721.695us
_convolution                       273.566us      30720.535us                1        273.566us      30720.535us
contiguous                          12.704us          0.549us                1         12.704us          0.549us
empty                               18.240us          0.641us                1         18.240us          0.641us
cudnn_convolution                  178.078us      30716.484us                1        178.078us      30716.484us
threshold_                          55.616us       3559.036us                1         55.616us       3559.036us
conv2d                             315.933us      49405.289us                1        315.933us      49405.289us
convolution                        288.413us      49404.068us                1        288.413us      49404.068us
_convolution                       261.822us      49402.969us                1        261.822us      49402.969us
contiguous                          12.800us          0.565us                1         12.800us          0.565us
empty                               16.575us          0.641us                1         16.575us          0.641us
cudnn_convolution                  168.895us      49399.033us                1        168.895us      49399.033us
threshold_                          55.199us       3560.959us                1         55.199us       3560.959us
max_pool2d_with_indices             73.343us       4320.328us                1         73.343us       4320.328us
conv2d                             328.125us      25952.805us                1        328.125us      25952.805us
convolution                        298.941us      25951.584us                1        298.941us      25951.584us
_convolution                       271.998us      25950.500us                1        271.998us      25950.500us
contiguous                          12.800us          0.580us                1         12.800us          0.580us
empty                               16.256us          0.641us                1         16.256us          0.641us
cudnn_convolution                  178.494us      25946.548us                1        178.494us      25946.548us
threshold_                          66.911us       1758.560us                1         66.911us       1758.560us
conv2d                             332.061us      44852.219us                1        332.061us      44852.219us
convolution                        303.678us      44851.028us                1        303.678us      44851.028us
_convolution                       277.566us      44849.838us                1        277.566us      44849.838us
contiguous                          12.512us          0.580us                1         12.512us          0.580us
empty                               16.704us          0.641us                1         16.704us          0.641us
cudnn_convolution                  184.542us      44845.917us                1        184.542us      44845.917us
threshold_                          55.360us       1775.360us                1         55.360us       1775.360us
max_pool2d_with_indices             73.503us       2680.115us                1         73.503us       2680.115us
conv2d                             314.845us      15503.662us                1        314.845us      15503.662us
convolution                        285.789us      15502.411us                1        285.789us      15502.411us
_convolution                       258.813us      15501.282us                1        258.813us      15501.282us
contiguous                          12.704us          0.549us                1         12.704us          0.549us
empty                               16.032us          0.580us                1         16.032us          0.580us
cudnn_convolution                  166.270us      15497.345us                1        166.270us      15497.345us
threshold_                          67.071us        445.129us                1         67.071us        445.129us
conv2d                             298.269us      13832.550us                1        298.269us      13832.550us
convolution                        270.782us      13831.451us                1        270.782us      13831.451us
_convolution                       244.702us      13830.231us                1        244.702us      13830.231us
contiguous                          12.128us          0.580us                1         12.128us          0.580us
empty                               16.288us          0.641us                1         16.288us          0.641us
cudnn_convolution                  155.358us      13826.263us                1        155.358us      13826.263us
threshold_                          52.576us        437.103us                1         52.576us        437.103us
max_pool2d_with_indices             65.183us        554.352us                1         65.183us        554.352us
view                                41.215us          0.641us                1         41.215us          0.641us
unsigned short                      43.872us          0.549us                1         43.872us          0.549us
addmm                              158.334us      16115.112us                1        158.334us      16115.112us
threshold_                          62.815us         18.738us                1         62.815us         18.738us
dropout                            133.343us         37.201us                1        133.343us         37.201us
_fused_dropout                      95.295us         35.919us                1         95.295us         35.919us
unsigned short                      29.471us          0.549us                1         29.471us          0.549us
addmm                               99.935us       2685.852us                1         99.935us       2685.852us
threshold_                          58.943us         18.250us                1         58.943us         18.250us
dropout                             99.839us         34.454us                1         99.839us         34.454us
_fused_dropout                      66.463us         33.386us                1         66.463us         33.386us
unsigned short                      26.880us          0.641us                1         26.880us          0.641us
addmm                              112.063us        703.033us                1        112.063us        703.033us
