---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             467.707us      29468.671us                1        467.707us      29468.671us
convolution                        423.931us      29445.440us                1        423.931us      29445.440us
_convolution                       392.091us      29428.479us                1        392.091us      29428.479us
contiguous                          18.336us         28.928us                1         18.336us         28.928us
empty                               23.072us         22.752us                1         23.072us         22.752us
cudnn_convolution                  260.062us      29317.760us                1        260.062us      29317.760us
threshold_                          98.431us      14458.239us                1         98.431us      14458.239us
conv2d                             384.316us     146558.720us                1        384.316us     146558.720us
convolution                        351.388us     146557.560us                1        351.388us     146557.560us
_convolution                       323.900us     146556.324us                1        323.900us     146556.324us
contiguous                          14.080us          0.511us                1         14.080us          0.511us
empty                               20.000us          0.641us                1         20.000us          0.641us
cudnn_convolution                  220.605us     146552.483us                1        220.605us     146552.483us
threshold_                          63.487us      14436.920us                1         63.487us      14436.920us
max_pool2d_with_indices            104.063us      16794.876us                1        104.063us      16794.876us
conv2d                             354.268us      45975.159us                1        354.268us      45975.159us
convolution                        323.516us      45973.785us                1        323.516us      45973.785us
_convolution                       294.685us      45972.748us                1        294.685us      45972.748us
contiguous                          13.856us          0.626us                1         13.856us          0.626us
empty                               18.944us          0.519us                1         18.944us          0.519us
cudnn_convolution                  191.965us      45968.796us                1        191.965us      45968.796us
threshold_                          65.024us       7262.390us                1         65.024us       7262.390us
conv2d                             321.212us      66597.290us                1        321.212us      66597.290us
convolution                        293.597us      66596.161us                1        293.597us      66596.161us
_convolution                       266.813us      66594.879us                1        266.813us      66594.879us
contiguous                          13.536us          0.458us                1         13.536us          0.458us
empty                               18.464us          0.641us                1         18.464us          0.641us
cudnn_convolution                  169.886us      66590.881us                1        169.886us      66590.881us
threshold_                          56.703us       7256.012us                1         56.703us       7256.012us
max_pool2d_with_indices             85.631us       8461.761us                1         85.631us       8461.761us
conv2d                             311.741us      30755.524us                1        311.741us      30755.524us
convolution                        283.837us      30754.242us                1        283.837us      30754.242us
_convolution                       257.597us      30753.082us                1        257.597us      30753.082us
contiguous                          13.440us          0.488us                1         13.440us          0.488us
empty                               17.344us          0.610us                1         17.344us          0.610us
cudnn_convolution                  162.398us      30749.298us                1        162.398us      30749.298us
threshold_                          53.920us       3608.948us                1         53.920us       3608.948us
conv2d                             319.133us      51477.539us                1        319.133us      51477.539us
convolution                        290.845us      51476.318us                1        290.845us      51476.318us
_convolution                       264.733us      51475.220us                1        264.733us      51475.220us
contiguous                          12.575us          0.641us                1         12.575us          0.641us
empty                               16.256us          0.519us                1         16.256us          0.519us
cudnn_convolution                  172.286us      51471.191us                1        172.286us      51471.191us
threshold_                         113.183us       3773.438us                1        113.183us       3773.438us
max_pool2d_with_indices             74.879us       4316.803us                1         74.879us       4316.803us
conv2d                             337.148us      25944.824us                1        337.148us      25944.824us
convolution                        308.124us      25943.695us                1        308.124us      25943.695us
_convolution                       280.573us      25942.566us                1        280.573us      25942.566us
contiguous                          13.728us          0.641us                1         13.728us          0.641us
empty                               17.632us          0.519us                1         17.632us          0.519us
cudnn_convolution                  183.774us      25938.538us                1        183.774us      25938.538us
threshold_                          55.615us       1725.922us                1         55.615us       1725.922us
conv2d                             320.061us      44820.007us                1        320.061us      44820.007us
convolution                        291.901us      44818.695us                1        291.901us      44818.695us
_convolution                       263.293us      44817.474us                1        263.293us      44817.474us
contiguous                          13.440us          0.641us                1         13.440us          0.641us
empty                               16.416us          0.610us                1         16.416us          0.610us
cudnn_convolution                  170.878us      44813.782us                1        170.878us      44813.782us
threshold_                          53.088us       1706.055us                1         53.088us       1706.055us
max_pool2d_with_indices             65.952us       2155.396us                1         65.952us       2155.396us
conv2d                             312.636us      13690.430us                1        312.636us      13690.430us
convolution                        283.069us      13689.087us                1        283.069us      13689.087us
_convolution                       256.061us      13687.988us                1        256.061us      13687.988us
contiguous                          13.920us          0.671us                1         13.920us          0.671us
empty                               16.736us          0.610us                1         16.736us          0.610us
cudnn_convolution                  162.142us      13684.265us                1        162.142us      13684.265us
threshold_                          67.935us        423.340us                1         67.935us        423.340us
conv2d                             300.188us      13711.243us                1        300.188us      13711.243us
convolution                        272.253us      13709.900us                1        272.253us      13709.900us
_convolution                       246.686us      13708.679us                1        246.686us      13708.679us
contiguous                          14.208us          0.671us                1         14.208us          0.671us
empty                               16.544us          0.610us                1         16.544us          0.610us
cudnn_convolution                  154.719us      13705.139us                1        154.719us      13705.139us
threshold_                          53.407us        436.401us                1         53.407us        436.401us
max_pool2d_with_indices             62.623us        565.247us                1         62.623us        565.247us
view                                42.143us          0.610us                1         42.143us          0.610us
unsigned short                      33.024us          0.549us                1         33.024us          0.549us
addmm                              159.967us      16621.582us                1        159.967us      16621.582us
threshold_                          59.327us         19.470us                1         59.327us         19.470us
dropout                            127.134us         36.804us                1        127.134us         36.804us
_fused_dropout                      90.879us         35.522us                1         90.879us         35.522us
unsigned short                      27.104us          0.671us                1         27.104us          0.671us
addmm                              103.583us       2608.459us                1        103.583us       2608.459us
threshold_                          54.720us         19.653us                1         54.720us         19.653us
dropout                             98.687us         34.851us                1         98.687us         34.851us
_fused_dropout                      66.047us         33.630us                1         66.047us         33.630us
unsigned short                      27.232us          0.671us                1         27.232us          0.671us
addmm                              111.455us        697.266us                1        111.455us        697.266us
