---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             479.991us      29448.800us                1        479.991us      29448.800us
convolution                        430.744us      29424.640us                1        430.744us      29424.640us
_convolution                       396.312us      29405.440us                1        396.312us      29405.440us
contiguous                          17.664us         18.048us                1         17.664us         18.048us
empty                               24.671us         24.640us                1         24.671us         24.640us
cudnn_convolution                  273.563us      29303.553us                1        273.563us      29303.553us
add_                               111.582us          6.559us                1        111.582us          6.559us
batch_norm                         392.856us      18725.952us                1        392.856us      18725.952us
contiguous                          17.824us          0.769us                1         17.824us          0.769us
contiguous                          13.440us          0.641us                1         13.440us          0.641us
contiguous                          12.672us          0.481us                1         12.672us          0.481us
contiguous                          12.992us          0.639us                1         12.992us          0.639us
contiguous                          13.824us          0.511us                1         13.824us          0.511us
cudnn_batch_norm                   180.221us      18718.399us                1        180.221us      18718.399us
threshold_                          92.606us      14442.398us                1         92.606us      14442.398us
max_pool2d_with_indices            117.533us      18677.120us                1        117.533us      18677.120us
conv2d                             392.313us      45584.633us                1        392.313us      45584.633us
convolution                        361.433us      45583.359us                1        361.433us      45583.359us
_convolution                       333.402us      45582.207us                1        333.402us      45582.207us
contiguous                          14.592us          0.610us                1         14.592us          0.610us
empty                               18.464us          0.641us                1         18.464us          0.641us
cudnn_convolution                  228.828us      45578.239us                1        228.828us      45578.239us
add_                                86.078us          6.081us                1         86.078us          6.081us
batch_norm                         302.234us       9051.682us                1        302.234us       9051.682us
contiguous                          17.472us          0.641us                1         17.472us          0.641us
contiguous                          12.863us          0.610us                1         12.863us          0.610us
contiguous                          12.416us          0.641us                1         12.416us          0.641us
contiguous                          12.576us          0.641us                1         12.576us          0.641us
contiguous                          12.800us          0.511us                1         12.800us          0.511us
cudnn_batch_norm                   124.926us       9044.296us                1        124.926us       9044.296us
threshold_                          65.631us       7058.395us                1         65.631us       7058.395us
max_pool2d_with_indices             85.278us       8451.523us                1         85.278us       8451.523us
conv2d                             356.058us      30461.914us                1        356.058us      30461.914us
convolution                        325.946us      30460.770us                1        325.946us      30460.770us
_convolution                       296.699us      30459.686us                1        296.699us      30459.686us
contiguous                          14.656us          0.641us                1         14.656us          0.641us
empty                               18.015us          0.519us                1         18.015us          0.519us
cudnn_convolution                  198.684us      30455.673us                1        198.684us      30455.673us
add_                                68.543us          5.600us                1         68.543us          5.600us
batch_norm                         287.003us       4518.433us                1        287.003us       4518.433us
contiguous                          15.232us          0.763us                1         15.232us          0.763us
contiguous                          13.504us          0.641us                1         13.504us          0.641us
contiguous                          12.384us          0.610us                1         12.384us          0.610us
contiguous                          12.320us          0.641us                1         12.320us          0.641us
contiguous                          12.672us          0.641us                1         12.672us          0.641us
cudnn_batch_norm                   116.190us       4510.742us                1        116.190us       4510.742us
threshold_                          59.615us       3524.643us                1         59.615us       3524.643us
conv2d                             327.802us      49239.960us                1        327.802us      49239.960us
convolution                        299.770us      49238.708us                1        299.770us      49238.708us
_convolution                       272.763us      49237.610us                1        272.763us      49237.610us
contiguous                          12.864us          0.641us                1         12.864us          0.641us
empty                               17.087us          0.504us                1         17.087us          0.504us
cudnn_convolution                  177.501us      49233.612us                1        177.501us      49233.612us
add_                                63.455us          5.280us                1         63.455us          5.280us
batch_norm                         282.810us       4489.441us                1        282.810us       4489.441us
contiguous                          15.392us          0.504us                1         15.392us          0.504us
contiguous                          12.863us          0.641us                1         12.863us          0.641us
contiguous                          12.800us          0.519us                1         12.800us          0.519us
contiguous                          12.607us          0.641us                1         12.607us          0.641us
contiguous                          12.864us          0.610us                1         12.864us          0.610us
cudnn_batch_norm                   111.390us       4481.750us                1        111.390us       4481.750us
threshold_                          55.967us       3500.961us                1         55.967us       3500.961us
max_pool2d_with_indices             71.006us       4252.960us                1         71.006us       4252.960us
conv2d                             342.426us      26039.001us                1        342.426us      26039.001us
convolution                        313.114us      26037.781us                1        313.114us      26037.781us
_convolution                       286.138us      26036.499us                1        286.138us      26036.499us
contiguous                          12.864us          0.488us                1         12.864us          0.488us
empty                               17.087us          0.641us                1         17.087us          0.641us
cudnn_convolution                  192.541us      26032.623us                1        192.541us      26032.623us
add_                                63.999us          5.432us                1         63.999us          5.432us
batch_norm                         283.835us       2308.838us                1        283.835us       2308.838us
contiguous                          16.031us          0.641us                1         16.031us          0.641us
contiguous                          12.352us          0.641us                1         12.352us          0.641us
contiguous                          12.351us          0.610us                1         12.351us          0.610us
contiguous                          12.640us          0.641us                1         12.640us          0.641us
contiguous                          11.935us          0.488us                1         11.935us          0.488us
cudnn_batch_norm                   115.006us       2301.300us                1        115.006us       2301.300us
threshold_                          58.079us       1757.599us                1         58.079us       1757.599us
conv2d                             332.346us      45568.939us                1        332.346us      45568.939us
convolution                        304.571us      45567.841us                1        304.571us      45567.841us
_convolution                       277.339us      45566.559us                1        277.339us      45566.559us
contiguous                          13.376us          0.641us                1         13.376us          0.641us
empty                               16.384us          0.641us                1         16.384us          0.641us
cudnn_convolution                  182.236us      45562.683us                1        182.236us      45562.683us
add_                                59.743us          6.378us                1         59.743us          6.378us
batch_norm                         276.667us       2332.001us                1        276.667us       2332.001us
contiguous                          15.263us          0.641us                1         15.263us          0.641us
contiguous                          13.536us          0.519us                1         13.536us          0.519us
contiguous                          12.319us          0.641us                1         12.319us          0.641us
contiguous                          12.192us          0.519us                1         12.192us          0.519us
contiguous                          12.575us          0.641us                1         12.575us          0.641us
cudnn_batch_norm                   108.958us       2324.371us                1        108.958us       2324.371us
threshold_                          54.527us       1740.936us                1         54.527us       1740.936us
max_pool2d_with_indices             70.975us       2156.342us                1         70.975us       2156.342us
conv2d                             324.922us      13911.987us                1        324.922us      13911.987us
convolution                        296.571us      13910.858us                1        296.571us      13910.858us
_convolution                       269.499us      13909.576us                1        269.499us      13909.576us
contiguous                          13.344us          0.610us                1         13.344us          0.610us
empty                               16.608us          0.641us                1         16.608us          0.641us
cudnn_convolution                  179.133us      13905.884us                1        179.133us      13905.884us
add_                                58.527us          4.974us                1         58.527us          4.974us
batch_norm                         279.419us        782.562us                1        279.419us        782.562us
contiguous                          14.752us          0.641us                1         14.752us          0.641us
contiguous                          12.928us          0.610us                1         12.928us          0.610us
contiguous                          12.832us          0.763us                1         12.832us          0.763us
contiguous                          12.000us          0.641us                1         12.000us          0.641us
contiguous                          13.024us          0.488us                1         13.024us          0.488us
cudnn_batch_norm                   112.510us        775.177us                1        112.510us        775.177us
threshold_                          56.319us        431.244us                1         56.319us        431.244us
conv2d                             389.209us      13683.044us                1        389.209us      13683.044us
convolution                        361.497us      13681.885us                1        361.497us      13681.885us
_convolution                       334.170us      13680.756us                1        334.170us      13680.756us
contiguous                          13.120us          0.641us                1         13.120us          0.641us
empty                               17.312us          0.610us                1         17.312us          0.610us
cudnn_convolution                  241.532us      13676.941us                1        241.532us      13676.941us
add_                                61.535us          5.249us                1         61.535us          5.249us
batch_norm                         281.595us        788.757us                1        281.595us        788.757us
contiguous                          15.295us          0.641us                1         15.295us          0.641us
contiguous                          12.896us          0.519us                1         12.896us          0.519us
contiguous                          12.128us          0.641us                1         12.128us          0.641us
contiguous                          12.288us          0.519us                1         12.288us          0.519us
contiguous                          12.864us          0.641us                1         12.864us          0.641us
cudnn_batch_norm                   111.934us        781.311us                1        111.934us        781.311us
threshold_                          57.535us        424.805us                1         57.535us        424.805us
max_pool2d_with_indices             74.303us        547.516us                1         74.303us        547.516us
view                                32.159us          0.519us                1         32.159us          0.519us
unsigned short                      32.191us          0.641us                1         32.191us          0.641us
addmm                              157.854us      15667.664us                1        157.854us      15667.664us
threshold_                          61.247us         20.325us                1         61.247us         20.325us
dropout                            136.254us         36.346us                1        136.254us         36.346us
