---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                         8771368.926us          0.000us                1    8771368.926us          0.000us
convolution                    8771363.166us          0.000us                1    8771363.166us          0.000us
_convolution                   8771359.070us          0.000us                1    8771359.070us          0.000us
contiguous                           2.336us          0.000us                1          2.336us          0.000us
empty                                8.480us          0.000us                1          8.480us          0.000us
_convolution_nogroup           8771325.470us          0.000us                1    8771325.470us          0.000us
thnn_conv2d                    8771318.014us          0.000us                1    8771318.014us          0.000us
thnn_conv2d_forward            8771312.542us          0.000us                1    8771312.542us          0.000us
add_                                33.280us          0.000us                1         33.280us          0.000us
batch_norm                       35925.293us          0.000us                1      35925.293us          0.000us
native_batch_norm                35911.277us          0.000us                1      35911.277us          0.000us
threshold_                       17500.519us          0.000us                1      17500.519us          0.000us
max_pool2d_with_indices          59634.635us          0.000us                1      59634.635us          0.000us
conv2d                         8590676.628us          0.000us                1    8590676.628us          0.000us
convolution                    8590670.772us          0.000us                1    8590670.772us          0.000us
_convolution                   8590666.612us          0.000us                1    8590666.612us          0.000us
contiguous                           2.176us          0.000us                1          2.176us          0.000us
empty                                7.456us          0.000us                1          7.456us          0.000us
_convolution_nogroup           8590633.748us          0.000us                1    8590633.748us          0.000us
thnn_conv2d                    8590626.740us          0.000us                1    8590626.740us          0.000us
thnn_conv2d_forward            8590621.268us          0.000us                1    8590621.268us          0.000us
add_                                32.768us          0.000us                1         32.768us          0.000us
batch_norm                        7664.309us          0.000us                1       7664.309us          0.000us
native_batch_norm                 7649.493us          0.000us                1       7649.493us          0.000us
threshold_                        5062.264us          0.000us                1       5062.264us          0.000us
conv2d                         8597946.588us          0.000us                1    8597946.588us          0.000us
convolution                    8597940.860us          0.000us                1    8597940.860us          0.000us
_convolution                   8597936.636us          0.000us                1    8597936.636us          0.000us
contiguous                           2.816us          0.000us                1          2.816us          0.000us
empty                                9.408us          0.000us                1          9.408us          0.000us
_convolution_nogroup           8597899.452us          0.000us                1    8597899.452us          0.000us
thnn_conv2d                    8597892.028us          0.000us                1    8597892.028us          0.000us
thnn_conv2d_forward            8597886.300us          0.000us                1    8597886.300us          0.000us
add_                                33.408us          0.000us                1         33.408us          0.000us
batch_norm                        7574.069us          0.000us                1       7574.069us          0.000us
native_batch_norm                 7559.573us          0.000us                1       7559.573us          0.000us
add_                              4333.626us          0.000us                1       4333.626us          0.000us
threshold_                        5069.305us          0.000us                1       5069.305us          0.000us
conv2d                         8619711.856us          0.000us                1    8619711.856us          0.000us
convolution                    8619705.104us          0.000us                1    8619705.104us          0.000us
_convolution                   8619701.200us          0.000us                1    8619701.200us          0.000us
contiguous                           2.272us          0.000us                1          2.272us          0.000us
empty                               10.912us          0.000us                1         10.912us          0.000us
_convolution_nogroup           8619663.120us          0.000us                1    8619663.120us          0.000us
thnn_conv2d                    8619656.432us          0.000us                1    8619656.432us          0.000us
thnn_conv2d_forward            8619651.056us          0.000us                1    8619651.056us          0.000us
add_                                32.896us          0.000us                1         32.896us          0.000us
batch_norm                        7474.837us          0.000us                1       7474.837us          0.000us
native_batch_norm                 7459.957us          0.000us                1       7459.957us          0.000us
threshold_                        5182.009us          0.000us                1       5182.009us          0.000us
conv2d                         8575113.985us          0.000us                1    8575113.985us          0.000us
convolution                    8575107.713us          0.000us                1    8575107.713us          0.000us
_convolution                   8575103.745us          0.000us                1    8575103.745us          0.000us
contiguous                           2.432us          0.000us                1          2.432us          0.000us
empty                               10.368us          0.000us                1         10.368us          0.000us
_convolution_nogroup           8575066.881us          0.000us                1    8575066.881us          0.000us
thnn_conv2d                    8575059.585us          0.000us                1    8575059.585us          0.000us
thnn_conv2d_forward            8575053.825us          0.000us                1    8575053.825us          0.000us
add_                                32.608us          0.000us                1         32.608us          0.000us
batch_norm                        7607.157us          0.000us                1       7607.157us          0.000us
native_batch_norm                 7591.989us          0.000us                1       7591.989us          0.000us
add_                              4424.442us          0.000us                1       4424.442us          0.000us
threshold_                        5012.569us          0.000us                1       5012.569us          0.000us
conv2d                         3129070.288us          0.000us                1    3129070.288us          0.000us
convolution                    3129064.240us          0.000us                1    3129064.240us          0.000us
_convolution                   3129060.368us          0.000us                1    3129060.368us          0.000us
contiguous                           2.304us          0.000us                1          2.304us          0.000us
empty                               10.720us          0.000us                1         10.720us          0.000us
_convolution_nogroup           3129024.176us          0.000us                1    3129024.176us          0.000us
thnn_conv2d                    3129016.080us          0.000us                1    3129016.080us          0.000us
thnn_conv2d_forward            3129010.480us          0.000us                1    3129010.480us          0.000us
add_                                32.000us          0.000us                1         32.000us          0.000us
batch_norm                        3958.747us          0.000us                1       3958.747us          0.000us
native_batch_norm                 3944.155us          0.000us                1       3944.155us          0.000us
threshold_                        3079.675us          0.000us                1       3079.675us          0.000us
conv2d                         6792868.722us          0.000us                1    6792868.722us          0.000us
convolution                    6792862.898us          0.000us                1    6792862.898us          0.000us
_convolution                   6792858.898us          0.000us                1    6792858.898us          0.000us
contiguous                           2.624us          0.000us                1          2.624us          0.000us
empty                               11.232us          0.000us                1         11.232us          0.000us
_convolution_nogroup           6792821.010us          0.000us                1    6792821.010us          0.000us
thnn_conv2d                    6792814.098us          0.000us                1    6792814.098us          0.000us
thnn_conv2d_forward            6792808.434us          0.000us                1    6792808.434us          0.000us
add_                                32.544us          0.000us                1         32.544us          0.000us
batch_norm                        3901.370us          0.000us                1       3901.370us          0.000us
native_batch_norm                 3886.170us          0.000us                1       3886.170us          0.000us
conv2d                          315877.601us          0.000us                1     315877.601us          0.000us
convolution                     315871.265us          0.000us                1     315871.265us          0.000us
_convolution                    315867.425us          0.000us                1     315867.425us          0.000us
contiguous                           2.176us          0.000us                1          2.176us          0.000us
empty                                8.256us          0.000us                1          8.256us          0.000us
_convolution_nogroup            315833.857us          0.000us                1     315833.857us          0.000us
thnn_conv2d                     315827.169us          0.000us                1     315827.169us          0.000us
thnn_conv2d_forward             315822.177us          0.000us                1     315822.177us          0.000us
add_                                33.856us          0.000us                1         33.856us          0.000us
batch_norm                        3887.899us          0.000us                1       3887.899us          0.000us
native_batch_norm                 3873.467us          0.000us                1       3873.467us          0.000us
add_                              2261.501us          0.000us                1       2261.501us          0.000us
threshold_                        3209.692us          0.000us                1       3209.692us          0.000us
conv2d                         6804952.045us          0.000us                1    6804952.045us          0.000us
convolution                    6804946.157us          0.000us                1    6804946.157us          0.000us
_convolution                   6804942.125us          0.000us                1    6804942.125us          0.000us
contiguous                           2.144us          0.000us                1          2.144us          0.000us
empty                                9.504us          0.000us                1          9.504us          0.000us
_convolution_nogroup           6804904.173us          0.000us                1    6804904.173us          0.000us
thnn_conv2d                    6804897.005us          0.000us                1    6804897.005us          0.000us
thnn_conv2d_forward            6804891.405us          0.000us                1    6804891.405us          0.000us
add_                                32.576us          0.000us                1         32.576us          0.000us
batch_norm                        3925.626us          0.000us                1       3925.626us          0.000us
native_batch_norm                 3910.778us          0.000us                1       3910.778us          0.000us
threshold_                        2997.596us          0.000us                1       2997.596us          0.000us
conv2d                         6800338.046us          0.000us                1    6800338.046us          0.000us
convolution                    6800332.382us          0.000us                1    6800332.382us          0.000us
_convolution                   6800328.350us          0.000us                1    6800328.350us          0.000us
contiguous                           2.784us          0.000us                1          2.784us          0.000us
empty                                9.600us          0.000us                1          9.600us          0.000us
_convolution_nogroup           6800291.487us          0.000us                1    6800291.487us          0.000us
thnn_conv2d                    6800284.895us          0.000us                1    6800284.895us          0.000us
thnn_conv2d_forward            6800279.391us          0.000us                1    6800279.391us          0.000us
add_                                32.864us          0.000us                1         32.864us          0.000us
batch_norm                        3963.931us          0.000us                1       3963.931us          0.000us
native_batch_norm                 3949.659us          0.000us                1       3949.659us          0.000us
