---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                        17546340.381us          0.000us                1   17546340.381us          0.000us
convolution                   17546334.493us          0.000us                1   17546334.493us          0.000us
_convolution                  17546330.461us          0.000us                1   17546330.461us          0.000us
contiguous                           2.144us          0.000us                1          2.144us          0.000us
empty                                8.032us          0.000us                1          8.032us          0.000us
_convolution_nogroup          17546297.501us          0.000us                1   17546297.501us          0.000us
thnn_conv2d                   17546289.854us          0.000us                1   17546289.854us          0.000us
thnn_conv2d_forward           17546284.414us          0.000us                1   17546284.414us          0.000us
add_                                32.864us          0.000us                1         32.864us          0.000us
batch_norm                       72607.896us          0.000us                1      72607.896us          0.000us
native_batch_norm                72593.752us          0.000us                1      72593.752us          0.000us
threshold_                       36184.557us          0.000us                1      36184.557us          0.000us
max_pool2d_with_indices         118982.295us          0.000us                1     118982.295us          0.000us
conv2d                        17263780.944us          0.000us                1   17263780.944us          0.000us
convolution                   17263775.376us          0.000us                1   17263775.376us          0.000us
_convolution                  17263770.800us          0.000us                1   17263770.800us          0.000us
contiguous                           2.336us          0.000us                1          2.336us          0.000us
empty                                6.784us          0.000us                1          6.784us          0.000us
_convolution_nogroup          17263739.440us          0.000us                1   17263739.440us          0.000us
thnn_conv2d                   17263733.104us          0.000us                1   17263733.104us          0.000us
thnn_conv2d_forward           17263728.016us          0.000us                1   17263728.016us          0.000us
add_                                32.000us          0.000us                1         32.000us          0.000us
batch_norm                       15838.857us          0.000us                1      15838.857us          0.000us
native_batch_norm                15824.970us          0.000us                1      15824.970us          0.000us
threshold_                       10382.258us          0.000us                1      10382.258us          0.000us
conv2d                        17203252.636us          0.000us                1   17203252.636us          0.000us
convolution                   17203246.781us          0.000us                1   17203246.781us          0.000us
_convolution                  17203242.397us          0.000us                1   17203242.397us          0.000us
contiguous                           2.368us          0.000us                1          2.368us          0.000us
empty                                8.928us          0.000us                1          8.928us          0.000us
_convolution_nogroup          17203207.517us          0.000us                1   17203207.517us          0.000us
thnn_conv2d                   17203201.469us          0.000us                1   17203201.469us          0.000us
thnn_conv2d_forward           17203195.965us          0.000us                1   17203195.965us          0.000us
add_                                31.616us          0.000us                1         31.616us          0.000us
batch_norm                       15840.842us          0.000us                1      15840.842us          0.000us
native_batch_norm                15826.155us          0.000us                1      15826.155us          0.000us
add_                              8586.944us          0.000us                1       8586.944us          0.000us
threshold_                       13776.666us          0.000us                1      13776.666us          0.000us
conv2d                        17143269.221us          0.000us                1   17143269.221us          0.000us
convolution                   17143262.469us          0.000us                1   17143262.469us          0.000us
_convolution                  17143258.181us          0.000us                1   17143258.181us          0.000us
contiguous                           2.144us          0.000us                1          2.144us          0.000us
empty                               10.080us          0.000us                1         10.080us          0.000us
_convolution_nogroup          17143222.181us          0.000us                1   17143222.181us          0.000us
thnn_conv2d                   17143214.533us          0.000us                1   17143214.533us          0.000us
thnn_conv2d_forward           17143209.317us          0.000us                1   17143209.317us          0.000us
add_                                32.063us          0.000us                1         32.063us          0.000us
batch_norm                       19339.794us          0.000us                1      19339.794us          0.000us
native_batch_norm                19325.586us          0.000us                1      19325.586us          0.000us
threshold_                       11010.159us          0.000us                1      11010.159us          0.000us
conv2d                        17148361.493us          0.000us                1   17148361.493us          0.000us
convolution                   17148354.997us          0.000us                1   17148354.997us          0.000us
_convolution                  17148350.645us          0.000us                1   17148350.645us          0.000us
contiguous                           2.336us          0.000us                1          2.336us          0.000us
empty                                9.952us          0.000us                1          9.952us          0.000us
_convolution_nogroup          17148315.030us          0.000us                1   17148315.030us          0.000us
thnn_conv2d                   17148307.414us          0.000us                1   17148307.414us          0.000us
thnn_conv2d_forward           17148301.942us          0.000us                1   17148301.942us          0.000us
add_                                31.456us          0.000us                1         31.456us          0.000us
batch_norm                       19053.397us          0.000us                1      19053.397us          0.000us
native_batch_norm                19039.733us          0.000us                1      19039.733us          0.000us
add_                              8609.825us          0.000us                1       8609.825us          0.000us
threshold_                       10651.027us          0.000us                1      10651.027us          0.000us
conv2d                         6215589.848us          0.000us                1    6215589.848us          0.000us
convolution                    6215584.024us          0.000us                1    6215584.024us          0.000us
_convolution                   6215579.800us          0.000us                1    6215579.800us          0.000us
contiguous                           2.528us          0.000us                1          2.528us          0.000us
empty                                9.312us          0.000us                1          9.312us          0.000us
_convolution_nogroup           6215543.320us          0.000us                1    6215543.320us          0.000us
thnn_conv2d                    6215536.344us          0.000us                1    6215536.344us          0.000us
thnn_conv2d_forward            6215531.032us          0.000us                1    6215531.032us          0.000us
add_                                32.288us          0.000us                1         32.288us          0.000us
batch_norm                       14398.712us          0.000us                1      14398.712us          0.000us
native_batch_norm                14384.280us          0.000us                1      14384.280us          0.000us
threshold_                        6363.218us          0.000us                1       6363.218us          0.000us
conv2d                        13599905.463us          0.000us                1   13599905.463us          0.000us
convolution                   13599899.351us          0.000us                1   13599899.351us          0.000us
_convolution                  13599895.063us          0.000us                1   13599895.063us          0.000us
contiguous                           2.272us          0.000us                1          2.272us          0.000us
empty                               10.080us          0.000us                1         10.080us          0.000us
_convolution_nogroup          13599858.199us          0.000us                1   13599858.199us          0.000us
thnn_conv2d                   13599851.255us          0.000us                1   13599851.255us          0.000us
thnn_conv2d_forward           13599845.847us          0.000us                1   13599845.847us          0.000us
add_                                32.320us          0.000us                1         32.320us          0.000us
batch_norm                        7674.025us          0.000us                1       7674.025us          0.000us
native_batch_norm                 7659.401us          0.000us                1       7659.401us          0.000us
conv2d                          631106.000us          0.000us                1     631106.000us          0.000us
convolution                     631100.400us          0.000us                1     631100.400us          0.000us
_convolution                    631096.304us          0.000us                1     631096.304us          0.000us
contiguous                           2.720us          0.000us                1          2.720us          0.000us
empty                                6.432us          0.000us                1          6.432us          0.000us
_convolution_nogroup            631066.066us          0.000us                1     631066.066us          0.000us
thnn_conv2d                     631060.210us          0.000us                1     631060.210us          0.000us
thnn_conv2d_forward             631054.642us          0.000us                1     631054.642us          0.000us
add_                                32.544us          0.000us                1         32.544us          0.000us
batch_norm                        7756.233us          0.000us                1       7756.233us          0.000us
native_batch_norm                 7741.961us          0.000us                1       7741.961us          0.000us
add_                              4399.553us          0.000us                1       4399.553us          0.000us
threshold_                        6732.016us          0.000us                1       6732.016us          0.000us
conv2d                        13589627.320us          0.000us                1   13589627.320us          0.000us
convolution                   13589621.560us          0.000us                1   13589621.560us          0.000us
_convolution                  13589617.496us          0.000us                1   13589617.496us          0.000us
contiguous                           2.688us          0.000us                1          2.688us          0.000us
empty                                8.960us          0.000us                1          8.960us          0.000us
_convolution_nogroup          13589582.520us          0.000us                1   13589582.520us          0.000us
thnn_conv2d                   13589576.152us          0.000us                1   13589576.152us          0.000us
thnn_conv2d_forward           13589571.224us          0.000us                1   13589571.224us          0.000us
add_                                31.295us          0.000us                1         31.295us          0.000us
batch_norm                        7674.953us          0.000us                1       7674.953us          0.000us
native_batch_norm                 7660.905us          0.000us                1       7660.905us          0.000us
threshold_                        6672.465us          0.000us                1       6672.465us          0.000us
conv2d                        13579344.059us          0.000us                1   13579344.059us          0.000us
convolution                   13579338.267us          0.000us                1   13579338.267us          0.000us
_convolution                  13579334.107us          0.000us                1   13579334.107us          0.000us
contiguous                           2.368us          0.000us                1          2.368us          0.000us
empty                                9.312us          0.000us                1          9.312us          0.000us
_convolution_nogroup          13579298.939us          0.000us                1   13579298.939us          0.000us
thnn_conv2d                   13579292.507us          0.000us                1   13579292.507us          0.000us
thnn_conv2d_forward           13579287.451us          0.000us                1   13579287.451us          0.000us
add_                                31.552us          0.000us                1         31.552us          0.000us
batch_norm                        7753.673us          0.000us                1       7753.673us          0.000us
native_batch_norm                 7739.370us          0.000us                1       7739.370us          0.000us
