---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                         1535502.807us    1557175.859us                1    1535502.807us    1557175.859us
convolution                    1535446.007us    1557137.047us                1    1535446.007us    1557137.047us
_convolution                   1535385.559us    1557094.543us                1    1535385.559us    1557094.543us
contiguous                          15.808us         15.456us                1         15.808us         15.456us
empty                               20.704us         20.960us                1         20.704us         20.960us
cudnn_convolution              1535234.297us    1556980.092us                1    1535234.297us    1556980.092us
add_                               293.438us          8.667us                1        293.438us          8.667us
batch_norm                        2884.302us      12715.332us                1       2884.302us      12715.332us
contiguous                          23.007us          0.610us                1         23.007us          0.610us
contiguous                          13.952us          0.610us                1         13.952us          0.610us
contiguous                          14.016us          0.610us                1         14.016us          0.610us
contiguous                          14.336us          0.610us                1         14.336us          0.610us
contiguous                          13.504us          0.610us                1         13.504us          0.610us
cudnn_batch_norm                  2609.167us      12707.886us                1       2609.167us      12707.886us
threshold_                         234.687us       8126.831us                1        234.687us       8126.831us
max_pool2d_with_indices           2481.617us      12137.573us                1       2481.617us      12137.573us
conv2d                          287113.218us     254092.651us                1     287113.218us     254092.651us
convolution                     287057.218us     254091.309us                1     287057.218us     254091.309us
_convolution                    287017.186us     254090.210us                1     287017.186us     254090.210us
contiguous                          19.199us          0.610us                1         19.199us          0.610us
empty                               28.672us          0.610us                1         28.672us          0.610us
cudnn_convolution               286846.147us     254086.670us                1     286846.147us     254086.670us
add_                               198.879us          9.644us                1        198.879us          9.644us
batch_norm                         562.205us       2740.967us                1        562.205us       2740.967us
contiguous                          23.552us          0.854us                1         23.552us          0.854us
contiguous                          15.360us          0.610us                1         15.360us          0.610us
contiguous                          14.944us          0.732us                1         14.944us          0.732us
contiguous                          14.560us          0.610us                1         14.560us          0.610us
contiguous                          14.400us          0.488us                1         14.400us          0.488us
cudnn_batch_norm                   310.398us       2733.154us                1        310.398us       2733.154us
threshold_                         142.624us       1961.670us                1        142.624us       1961.670us
conv2d                            2548.624us      14472.290us                1       2548.624us      14472.290us
convolution                       2504.208us      14470.947us                1       2504.208us      14470.947us
_convolution                      2465.585us      14469.971us                1       2465.585us      14469.971us
contiguous                          17.952us          0.732us                1         17.952us          0.732us
empty                               26.752us          0.610us                1         26.752us          0.610us
cudnn_convolution                 2299.249us      14466.187us                1       2299.249us      14466.187us
add_                               171.903us          8.545us                1        171.903us          8.545us
batch_norm                         508.445us       2808.838us                1        508.445us       2808.838us
contiguous                          23.808us          0.610us                1         23.808us          0.610us
contiguous                          15.040us          0.610us                1         15.040us          0.610us
contiguous                          14.271us          0.610us                1         14.271us          0.610us
contiguous                          14.528us          0.610us                1         14.528us          0.610us
contiguous                          15.168us          0.610us                1         15.168us          0.610us
cudnn_batch_norm                   271.966us       2801.147us                1        271.966us       2801.147us
add_                               180.766us       2453.735us                1        180.766us       2453.735us
threshold_                         134.208us       1915.527us                1        134.208us       1915.527us
conv2d                            2791.470us      14253.784us                1       2791.470us      14253.784us
convolution                       2654.575us      14252.563us                1       2654.575us      14252.563us
_convolution                      2596.112us      14251.343us                1       2596.112us      14251.343us
contiguous                          20.256us          0.610us                1         20.256us          0.610us
empty                               27.776us          0.488us                1         27.776us          0.488us
cudnn_convolution                 2429.072us      14247.681us                1       2429.072us      14247.681us
add_                               184.255us          8.179us                1        184.255us          8.179us
batch_norm                         506.141us       2367.676us                1        506.141us       2367.676us
contiguous                          24.288us          0.610us                1         24.288us          0.610us
contiguous                          16.672us          0.610us                1         16.672us          0.610us
contiguous                          15.328us          0.488us                1         15.328us          0.488us
contiguous                          14.336us          0.732us                1         14.336us          0.732us
contiguous                          13.408us          0.610us                1         13.408us          0.610us
cudnn_batch_norm                   267.294us       2359.985us                1        267.294us       2359.985us
threshold_                         130.847us       1765.503us                1        130.847us       1765.503us
conv2d                            2700.687us      13701.782us                1       2700.687us      13701.782us
convolution                       2649.328us      13700.684us                1       2649.328us      13700.684us
_convolution                      2608.688us      13699.341us                1       2608.688us      13699.341us
contiguous                          20.864us          0.610us                1         20.864us          0.610us
empty                               28.736us          0.488us                1         28.736us          0.488us
cudnn_convolution                 2427.312us      13695.801us                1       2427.312us      13695.801us
add_                               190.398us          6.592us                1        190.398us          6.592us
batch_norm                         544.093us       2367.432us                1        544.093us       2367.432us
contiguous                          26.944us          0.610us                1         26.944us          0.610us
contiguous                          17.280us          0.610us                1         17.280us          0.610us
contiguous                          15.136us          0.488us                1         15.136us          0.488us
contiguous                          13.792us          0.732us                1         13.792us          0.732us
contiguous                          13.728us          0.610us                1         13.728us          0.610us
cudnn_batch_norm                   291.422us       2359.741us                1        291.422us       2359.741us
add_                               149.055us       2168.457us                1        149.055us       2168.457us
threshold_                         127.295us       1771.606us                1        127.295us       1771.606us
conv2d                          115517.058us      59957.397us                1     115517.058us      59957.397us
convolution                     115460.931us      59956.299us                1     115460.931us      59956.299us
_convolution                    115421.476us      59955.078us                1     115421.476us      59955.078us
contiguous                          22.368us          0.610us                1         22.368us          0.610us
empty                               36.160us          0.610us                1         36.160us          0.610us
cudnn_convolution               115249.541us      59951.050us                1     115249.541us      59951.050us
add_                               134.815us          6.958us                1        134.815us          6.958us
batch_norm                         456.093us       1563.354us                1        456.093us       1563.354us
contiguous                          21.152us          0.610us                1         21.152us          0.610us
contiguous                          15.200us          0.610us                1         15.200us          0.610us
contiguous                          14.016us          0.610us                1         14.016us          0.610us
contiguous                          29.504us          0.610us                1         29.504us          0.610us
contiguous                          14.336us          0.732us                1         14.336us          0.732us
cudnn_batch_norm                   216.926us       1555.908us                1        216.926us       1555.908us
threshold_                         110.560us        947.144us                1        110.560us        947.144us
conv2d                          171904.029us     171556.396us                1     171904.029us     171556.396us
convolution                     171818.174us     171554.932us                1     171818.174us     171554.932us
_convolution                    171775.902us     171553.955us                1     171775.902us     171553.955us
contiguous                          18.912us          0.610us                1         18.912us          0.610us
empty                               25.344us          0.610us                1         25.344us          0.610us
cudnn_convolution               171631.294us     171549.683us                1     171631.294us     171549.683us
add_                               211.935us          7.324us                1        211.935us          7.324us
batch_norm                         592.573us       1450.684us                1        592.573us       1450.684us
contiguous                          27.168us          0.488us                1         27.168us          0.488us
contiguous                          16.320us          0.488us                1         16.320us          0.488us
contiguous                          15.391us          0.488us                1         15.391us          0.488us
contiguous                          14.432us          0.732us                1         14.432us          0.732us
contiguous                          15.264us          0.488us                1         15.264us          0.488us
cudnn_batch_norm                   330.686us       1442.871us                1        330.686us       1442.871us
conv2d                           21586.455us      14457.031us                1      21586.455us      14457.031us
convolution                      21535.607us      14455.566us                1      21535.607us      14455.566us
_convolution                     21495.863us      14454.590us                1      21495.863us      14454.590us
contiguous                          18.304us          0.488us                1         18.304us          0.488us
empty                               28.672us          0.732us                1         28.672us          0.732us
cudnn_convolution                21342.649us      14450.439us                1      21342.649us      14450.439us
add_                               150.239us          6.348us                1        150.239us          6.348us
batch_norm                         481.085us       1295.166us                1        481.085us       1295.166us
contiguous                          21.120us          0.488us                1         21.120us          0.488us
contiguous                          13.696us          0.488us                1         13.696us          0.488us
contiguous                          14.784us          0.488us                1         14.784us          0.488us
contiguous                          13.664us          0.488us                1         13.664us          0.488us
contiguous                          13.280us          0.488us                1         13.280us          0.488us
cudnn_batch_norm                   258.207us       1287.598us                1        258.207us       1287.598us
add_                                85.824us       1121.582us                1         85.824us       1121.582us
threshold_                          68.736us        894.043us                1         68.736us        894.043us
conv2d                            2822.318us       8530.518us                1       2822.318us       8530.518us
convolution                       2785.902us       8529.297us                1       2785.902us       8529.297us
_convolution                      2751.214us       8528.076us                1       2751.214us       8528.076us
contiguous                          15.807us          0.732us                1         15.807us          0.732us
empty                               20.288us          0.732us                1         20.288us          0.732us
