---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             283.486us          0.000us                1        283.486us          0.000us
convolution                        273.886us          0.000us                1        273.886us          0.000us
_convolution                       269.854us          0.000us                1        269.854us          0.000us
contiguous                           4.672us          0.000us                1          4.672us          0.000us
empty                               12.000us          0.000us                1         12.000us          0.000us
cudnn_convolution                  230.014us          0.000us                1        230.014us          0.000us
add_                                82.848us          0.000us                1         82.848us          0.000us
batch_norm                         176.127us          0.000us                1        176.127us          0.000us
contiguous                           2.560us          0.000us                1          2.560us          0.000us
contiguous                           1.344us          0.000us                1          1.344us          0.000us
contiguous                           1.152us          0.000us                1          1.152us          0.000us
contiguous                           1.280us          0.000us                1          1.280us          0.000us
contiguous                           1.216us          0.000us                1          1.216us          0.000us
cudnn_batch_norm                   146.783us          0.000us                1        146.783us          0.000us
threshold_                          66.880us          0.000us                1         66.880us          0.000us
max_pool2d_with_indices             76.191us          0.000us                1         76.191us          0.000us
conv2d                             160.286us          0.000us                1        160.286us          0.000us
convolution                        156.095us          0.000us                1        156.095us          0.000us
_convolution                       153.087us          0.000us                1        153.087us          0.000us
contiguous                           2.560us          0.000us                1          2.560us          0.000us
empty                                6.240us          0.000us                1          6.240us          0.000us
cudnn_convolution                  127.807us          0.000us                1        127.807us          0.000us
add_                                54.368us          0.000us                1         54.368us          0.000us
batch_norm                         131.199us          0.000us                1        131.199us          0.000us
contiguous                           2.112us          0.000us                1          2.112us          0.000us
contiguous                           1.120us          0.000us                1          1.120us          0.000us
contiguous                           1.248us          0.000us                1          1.248us          0.000us
contiguous                           1.120us          0.000us                1          1.120us          0.000us
contiguous                           1.088us          0.000us                1          1.088us          0.000us
cudnn_batch_norm                   108.799us          0.000us                1        108.799us          0.000us
threshold_                          46.176us          0.000us                1         46.176us          0.000us
conv2d                             135.231us          0.000us                1        135.231us          0.000us
convolution                        132.031us          0.000us                1        132.031us          0.000us
_convolution                       129.695us          0.000us                1        129.695us          0.000us
contiguous                           1.856us          0.000us                1          1.856us          0.000us
empty                                5.632us          0.000us                1          5.632us          0.000us
cudnn_convolution                  109.120us          0.000us                1        109.120us          0.000us
add_                                45.216us          0.000us                1         45.216us          0.000us
batch_norm                         117.600us          0.000us                1        117.600us          0.000us
contiguous                           2.080us          0.000us                1          2.080us          0.000us
contiguous                           1.280us          0.000us                1          1.280us          0.000us
contiguous                           1.088us          0.000us                1          1.088us          0.000us
contiguous                           1.088us          0.000us                1          1.088us          0.000us
contiguous                           1.152us          0.000us                1          1.152us          0.000us
cudnn_batch_norm                    96.256us          0.000us                1         96.256us          0.000us
add_                                45.247us          0.000us                1         45.247us          0.000us
threshold_                          40.288us          0.000us                1         40.288us          0.000us
conv2d                             119.296us          0.000us                1        119.296us          0.000us
convolution                        116.224us          0.000us                1        116.224us          0.000us
_convolution                       113.824us          0.000us                1        113.824us          0.000us
contiguous                           1.984us          0.000us                1          1.984us          0.000us
empty                                6.240us          0.000us                1          6.240us          0.000us
cudnn_convolution                   93.568us          0.000us                1         93.568us          0.000us
add_                                43.872us          0.000us                1         43.872us          0.000us
batch_norm                         119.551us          0.000us                1        119.551us          0.000us
contiguous                           2.304us          0.000us                1          2.304us          0.000us
contiguous                           1.440us          0.000us                1          1.440us          0.000us
contiguous                           1.120us          0.000us                1          1.120us          0.000us
contiguous                           1.184us          0.000us                1          1.184us          0.000us
contiguous                           1.088us          0.000us                1          1.088us          0.000us
cudnn_batch_norm                    98.240us          0.000us                1         98.240us          0.000us
threshold_                          41.407us          0.000us                1         41.407us          0.000us
conv2d                             115.935us          0.000us                1        115.935us          0.000us
convolution                        112.991us          0.000us                1        112.991us          0.000us
_convolution                       110.847us          0.000us                1        110.847us          0.000us
contiguous                           1.920us          0.000us                1          1.920us          0.000us
empty                                5.664us          0.000us                1          5.664us          0.000us
cudnn_convolution                   91.327us          0.000us                1         91.327us          0.000us
add_                                43.424us          0.000us                1         43.424us          0.000us
batch_norm                         110.783us          0.000us                1        110.783us          0.000us
contiguous                           2.144us          0.000us                1          2.144us          0.000us
contiguous                           1.280us          0.000us                1          1.280us          0.000us
contiguous                           1.152us          0.000us                1          1.152us          0.000us
contiguous                           1.088us          0.000us                1          1.088us          0.000us
contiguous                           1.216us          0.000us                1          1.216us          0.000us
cudnn_batch_norm                    90.751us          0.000us                1         90.751us          0.000us
add_                                41.280us          0.000us                1         41.280us          0.000us
threshold_                          41.824us          0.000us                1         41.824us          0.000us
conv2d                             154.783us          0.000us                1        154.783us          0.000us
convolution                        149.759us          0.000us                1        149.759us          0.000us
_convolution                       147.263us          0.000us                1        147.263us          0.000us
contiguous                           2.240us          0.000us                1          2.240us          0.000us
empty                                6.208us          0.000us                1          6.208us          0.000us
cudnn_convolution                  125.216us          0.000us                1        125.216us          0.000us
add_                                47.296us          0.000us                1         47.296us          0.000us
batch_norm                         125.375us          0.000us                1        125.375us          0.000us
contiguous                           2.144us          0.000us                1          2.144us          0.000us
contiguous                           1.280us          0.000us                1          1.280us          0.000us
contiguous                           1.600us          0.000us                1          1.600us          0.000us
contiguous                           1.248us          0.000us                1          1.248us          0.000us
contiguous                           1.184us          0.000us                1          1.184us          0.000us
cudnn_batch_norm                   103.232us          0.000us                1        103.232us          0.000us
threshold_                          45.024us          0.000us                1         45.024us          0.000us
conv2d                             171.487us          0.000us                1        171.487us          0.000us
convolution                        168.191us          0.000us                1        168.191us          0.000us
_convolution                       165.951us          0.000us                1        165.951us          0.000us
contiguous                           1.728us          0.000us                1          1.728us          0.000us
empty                                5.824us          0.000us                1          5.824us          0.000us
cudnn_convolution                  145.855us          0.000us                1        145.855us          0.000us
add_                                46.656us          0.000us                1         46.656us          0.000us
batch_norm                         118.303us          0.000us                1        118.303us          0.000us
contiguous                           2.112us          0.000us                1          2.112us          0.000us
contiguous                           1.376us          0.000us                1          1.376us          0.000us
contiguous                           1.120us          0.000us                1          1.120us          0.000us
contiguous                           1.312us          0.000us                1          1.312us          0.000us
contiguous                           1.024us          0.000us                1          1.024us          0.000us
cudnn_batch_norm                    96.576us          0.000us                1         96.576us          0.000us
conv2d                             130.015us          0.000us                1        130.015us          0.000us
convolution                        126.367us          0.000us                1        126.367us          0.000us
_convolution                       124.191us          0.000us                1        124.191us          0.000us
contiguous                           2.112us          0.000us                1          2.112us          0.000us
empty                                5.376us          0.000us                1          5.376us          0.000us
cudnn_convolution                  104.960us          0.000us                1        104.960us          0.000us
add_                                44.000us          0.000us                1         44.000us          0.000us
batch_norm                         115.167us          0.000us                1        115.167us          0.000us
contiguous                           1.952us          0.000us                1          1.952us          0.000us
contiguous                           1.376us          0.000us                1          1.376us          0.000us
contiguous                           1.216us          0.000us                1          1.216us          0.000us
contiguous                           1.024us          0.000us                1          1.024us          0.000us
contiguous                           1.088us          0.000us                1          1.088us          0.000us
cudnn_batch_norm                    94.304us          0.000us                1         94.304us          0.000us
add_                                44.159us          0.000us                1         44.159us          0.000us
threshold_                          56.320us          0.000us                1         56.320us          0.000us
conv2d                             144.223us          0.000us                1        144.223us          0.000us
convolution                        140.895us          0.000us                1        140.895us          0.000us
_convolution                       138.847us          0.000us                1        138.847us          0.000us
contiguous                           1.888us          0.000us                1          1.888us          0.000us
empty                                4.704us          0.000us                1          4.704us          0.000us
cudnn_convolution                  120.095us          0.000us                1        120.095us          0.000us
add_                                43.712us          0.000us                1         43.712us          0.000us
batch_norm                         114.592us          0.000us                1        114.592us          0.000us
contiguous                           2.112us          0.000us                1          2.112us          0.000us
contiguous                           1.312us          0.000us                1          1.312us          0.000us
contiguous                           1.120us          0.000us                1          1.120us          0.000us
contiguous                           1.056us          0.000us                1          1.056us          0.000us
