---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             286.143us          0.000us                1        286.143us          0.000us
convolution                        278.559us          0.000us                1        278.559us          0.000us
_convolution                       274.655us          0.000us                1        274.655us          0.000us
contiguous                           4.416us          0.000us                1          4.416us          0.000us
empty                               10.880us          0.000us                1         10.880us          0.000us
cudnn_convolution                  232.031us          0.000us                1        232.031us          0.000us
add_                                97.951us          0.000us                1         97.951us          0.000us
batch_norm                         206.591us          0.000us                1        206.591us          0.000us
contiguous                           3.168us          0.000us                1          3.168us          0.000us
contiguous                           1.376us          0.000us                1          1.376us          0.000us
contiguous                           1.472us          0.000us                1          1.472us          0.000us
contiguous                           1.120us          0.000us                1          1.120us          0.000us
contiguous                           1.152us          0.000us                1          1.152us          0.000us
cudnn_batch_norm                   164.799us          0.000us                1        164.799us          0.000us
threshold_                          76.288us          0.000us                1         76.288us          0.000us
max_pool2d_with_indices             78.400us          0.000us                1         78.400us          0.000us
conv2d                             440.862us          0.000us                1        440.862us          0.000us
convolution                        435.742us          0.000us                1        435.742us          0.000us
_convolution                       432.286us          0.000us                1        432.286us          0.000us
contiguous                           2.432us          0.000us                1          2.432us          0.000us
empty                                6.688us          0.000us                1          6.688us          0.000us
cudnn_convolution                  407.038us          0.000us                1        407.038us          0.000us
add_                                67.040us          0.000us                1         67.040us          0.000us
batch_norm                         196.607us          0.000us                1        196.607us          0.000us
contiguous                           2.272us          0.000us                1          2.272us          0.000us
contiguous                           1.248us          0.000us                1          1.248us          0.000us
contiguous                           1.184us          0.000us                1          1.184us          0.000us
contiguous                           1.152us          0.000us                1          1.152us          0.000us
contiguous                           1.184us          0.000us                1          1.184us          0.000us
cudnn_batch_norm                   164.640us          0.000us                1        164.640us          0.000us
threshold_                          47.616us          0.000us                1         47.616us          0.000us
conv2d                             366.174us          0.000us                1        366.174us          0.000us
convolution                        362.014us          0.000us                1        362.014us          0.000us
_convolution                       359.198us          0.000us                1        359.198us          0.000us
contiguous                           2.048us          0.000us                1          2.048us          0.000us
empty                                6.464us          0.000us                1          6.464us          0.000us
cudnn_convolution                  336.638us          0.000us                1        336.638us          0.000us
add_                                50.784us          0.000us                1         50.784us          0.000us
batch_norm                         115.135us          0.000us                1        115.135us          0.000us
contiguous                           2.464us          0.000us                1          2.464us          0.000us
contiguous                           1.728us          0.000us                1          1.728us          0.000us
contiguous                           1.248us          0.000us                1          1.248us          0.000us
contiguous                           1.184us          0.000us                1          1.184us          0.000us
contiguous                           1.216us          0.000us                1          1.216us          0.000us
cudnn_batch_norm                    86.623us          0.000us                1         86.623us          0.000us
add_                                48.416us          0.000us                1         48.416us          0.000us
threshold_                          38.463us          0.000us                1         38.463us          0.000us
conv2d                             367.199us          0.000us                1        367.199us          0.000us
convolution                        364.127us          0.000us                1        364.127us          0.000us
_convolution                       361.791us          0.000us                1        361.791us          0.000us
contiguous                           1.728us          0.000us                1          1.728us          0.000us
empty                                5.952us          0.000us                1          5.952us          0.000us
cudnn_convolution                  341.151us          0.000us                1        341.151us          0.000us
add_                                51.072us          0.000us                1         51.072us          0.000us
batch_norm                         110.208us          0.000us                1        110.208us          0.000us
contiguous                           2.528us          0.000us                1          2.528us          0.000us
contiguous                           1.280us          0.000us                1          1.280us          0.000us
contiguous                           1.184us          0.000us                1          1.184us          0.000us
contiguous                           1.120us          0.000us                1          1.120us          0.000us
contiguous                           1.088us          0.000us                1          1.088us          0.000us
cudnn_batch_norm                    83.328us          0.000us                1         83.328us          0.000us
threshold_                          40.416us          0.000us                1         40.416us          0.000us
conv2d                             349.951us          0.000us                1        349.951us          0.000us
convolution                        346.431us          0.000us                1        346.431us          0.000us
_convolution                       344.191us          0.000us                1        344.191us          0.000us
contiguous                           1.920us          0.000us                1          1.920us          0.000us
empty                                5.152us          0.000us                1          5.152us          0.000us
cudnn_convolution                  325.183us          0.000us                1        325.183us          0.000us
add_                                48.032us          0.000us                1         48.032us          0.000us
batch_norm                         103.167us          0.000us                1        103.167us          0.000us
contiguous                           2.048us          0.000us                1          2.048us          0.000us
contiguous                           1.248us          0.000us                1          1.248us          0.000us
contiguous                           1.312us          0.000us                1          1.312us          0.000us
contiguous                           1.152us          0.000us                1          1.152us          0.000us
contiguous                           1.120us          0.000us                1          1.120us          0.000us
cudnn_batch_norm                    78.496us          0.000us                1         78.496us          0.000us
add_                                37.472us          0.000us                1         37.472us          0.000us
threshold_                          34.304us          0.000us                1         34.304us          0.000us
conv2d                             124.671us          0.000us                1        124.671us          0.000us
convolution                        121.439us          0.000us                1        121.439us          0.000us
_convolution                       119.391us          0.000us                1        119.391us          0.000us
contiguous                           1.984us          0.000us                1          1.984us          0.000us
empty                                4.608us          0.000us                1          4.608us          0.000us
cudnn_convolution                  101.183us          0.000us                1        101.183us          0.000us
add_                                61.184us          0.000us                1         61.184us          0.000us
batch_norm                         104.448us          0.000us                1        104.448us          0.000us
contiguous                           2.016us          0.000us                1          2.016us          0.000us
contiguous                           1.248us          0.000us                1          1.248us          0.000us
contiguous                           1.216us          0.000us                1          1.216us          0.000us
contiguous                           1.120us          0.000us                1          1.120us          0.000us
contiguous                           0.992us          0.000us                1          0.992us          0.000us
cudnn_batch_norm                    79.200us          0.000us                1         79.200us          0.000us
threshold_                          36.704us          0.000us                1         36.704us          0.000us
conv2d                             147.360us          0.000us                1        147.360us          0.000us
convolution                        144.288us          0.000us                1        144.288us          0.000us
_convolution                       142.144us          0.000us                1        142.144us          0.000us
contiguous                           1.728us          0.000us                1          1.728us          0.000us
empty                                4.736us          0.000us                1          4.736us          0.000us
cudnn_convolution                  123.136us          0.000us                1        123.136us          0.000us
add_                                42.591us          0.000us                1         42.591us          0.000us
batch_norm                         121.568us          0.000us                1        121.568us          0.000us
contiguous                           1.888us          0.000us                1          1.888us          0.000us
contiguous                           1.248us          0.000us                1          1.248us          0.000us
contiguous                           1.152us          0.000us                1          1.152us          0.000us
contiguous                           1.120us          0.000us                1          1.120us          0.000us
contiguous                           1.280us          0.000us                1          1.280us          0.000us
cudnn_batch_norm                    96.704us          0.000us                1         96.704us          0.000us
conv2d                             118.816us          0.000us                1        118.816us          0.000us
convolution                        115.104us          0.000us                1        115.104us          0.000us
_convolution                       113.056us          0.000us                1        113.056us          0.000us
contiguous                           1.632us          0.000us                1          1.632us          0.000us
empty                                4.480us          0.000us                1          4.480us          0.000us
cudnn_convolution                   95.392us          0.000us                1         95.392us          0.000us
add_                                43.616us          0.000us                1         43.616us          0.000us
batch_norm                         116.992us          0.000us                1        116.992us          0.000us
contiguous                           2.272us          0.000us                1          2.272us          0.000us
contiguous                           1.440us          0.000us                1          1.440us          0.000us
contiguous                           1.216us          0.000us                1          1.216us          0.000us
contiguous                           1.312us          0.000us                1          1.312us          0.000us
contiguous                           1.120us          0.000us                1          1.120us          0.000us
cudnn_batch_norm                    89.312us          0.000us                1         89.312us          0.000us
add_                                39.840us          0.000us                1         39.840us          0.000us
threshold_                          36.320us          0.000us                1         36.320us          0.000us
conv2d                             161.471us          0.000us                1        161.471us          0.000us
convolution                        157.663us          0.000us                1        157.663us          0.000us
_convolution                       155.263us          0.000us                1        155.263us          0.000us
contiguous                           2.016us          0.000us                1          2.016us          0.000us
empty                                4.800us          0.000us                1          4.800us          0.000us
cudnn_convolution                  136.127us          0.000us                1        136.127us          0.000us
add_                                43.936us          0.000us                1         43.936us          0.000us
batch_norm                         101.888us          0.000us                1        101.888us          0.000us
contiguous                           2.144us          0.000us                1          2.144us          0.000us
contiguous                           1.248us          0.000us                1          1.248us          0.000us
contiguous                           1.760us          0.000us                1          1.760us          0.000us
contiguous                           1.152us          0.000us                1          1.152us          0.000us
