---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             453.820us      58876.991us                1        453.820us      58876.991us
convolution                        409.596us      58854.368us                1        409.596us      58854.368us
_convolution                       378.717us      58836.641us                1        378.717us      58836.641us
contiguous                          17.824us         17.600us                1         17.824us         17.600us
empty                               22.176us         22.240us                1         22.176us         22.240us
cudnn_convolution                  259.102us      58738.112us                1        259.102us      58738.112us
threshold_                          97.983us      28650.562us                1         97.983us      28650.562us
max_pool2d_with_indices            104.991us      33956.635us                1        104.991us      33956.635us
conv2d                             477.340us      92779.366us                1        477.340us      92779.366us
convolution                        446.204us      92778.267us                1        446.204us      92778.267us
_convolution                       417.916us      92777.115us                1        417.916us      92777.115us
contiguous                          15.072us          0.641us                1         15.072us          0.641us
empty                               19.648us          0.633us                1         19.648us          0.633us
cudnn_convolution                  308.381us      92772.964us                1        308.381us      92772.964us
threshold_                          66.655us      14227.509us                1         66.655us      14227.509us
max_pool2d_with_indices             81.023us      17115.677us                1         81.023us      17115.677us
conv2d                             336.829us      61338.242us                1        336.829us      61338.242us
convolution                        308.957us      61337.112us                1        308.957us      61337.112us
_convolution                       282.942us      61335.831us                1        282.942us      61335.831us
contiguous                          13.536us          0.641us                1         13.536us          0.641us
empty                               16.896us          0.519us                1         16.896us          0.519us
cudnn_convolution                  186.047us      61331.818us                1        186.047us      61331.818us
threshold_                          54.879us       7120.148us                1         54.879us       7120.148us
conv2d                             307.197us      98647.217us                1        307.197us      98647.217us
convolution                        279.613us      98645.966us                1        279.613us      98645.966us
_convolution                       253.533us      98644.958us                1        253.533us      98644.958us
contiguous                          13.280us          0.641us                1         13.280us          0.641us
empty                               16.480us          0.519us                1         16.480us          0.519us
cudnn_convolution                  160.670us      98640.778us                1        160.670us      98640.778us
threshold_                          60.128us       7174.225us                1         60.128us       7174.225us
max_pool2d_with_indices             67.616us       8633.759us                1         67.616us       8633.759us
conv2d                             312.349us      49782.379us                1        312.349us      49782.379us
convolution                        284.445us      49781.097us                1        284.445us      49781.097us
_convolution                       256.862us      49779.816us                1        256.862us      49779.816us
contiguous                          13.280us          0.519us                1         13.280us          0.519us
empty                               17.311us          0.641us                1         17.311us          0.641us
cudnn_convolution                  162.783us      49775.513us                1        162.783us      49775.513us
threshold_                          54.623us       3599.060us                1         54.623us       3599.060us
conv2d                             321.245us      83560.974us                1        321.245us      83560.974us
convolution                        293.533us      83559.998us                1        293.533us      83559.998us
_convolution                       264.990us      83558.746us                1        264.990us      83558.746us
contiguous                          13.600us          0.488us                1         13.600us          0.488us
empty                               16.800us          0.641us                1         16.800us          0.641us
cudnn_convolution                  170.622us      83554.230us                1        170.622us      83554.230us
threshold_                          50.944us       3590.210us                1         50.944us       3590.210us
max_pool2d_with_indices             66.304us       4423.706us                1         66.304us       4423.706us
conv2d                             314.301us      25851.074us                1        314.301us      25851.074us
convolution                        286.301us      25849.731us                1        286.301us      25849.731us
_convolution                       260.605us      25848.511us                1        260.605us      25848.511us
contiguous                          13.280us          0.610us                1         13.280us          0.610us
empty                               16.384us          0.671us                1         16.384us          0.671us
cudnn_convolution                  168.031us      25844.604us                1        168.031us      25844.604us
threshold_                          52.447us        853.088us                1         52.447us        853.088us
conv2d                             315.997us      25926.086us                1        315.997us      25926.086us
convolution                        289.789us      25924.988us                1        289.789us      25924.988us
_convolution                       263.389us      25923.645us                1        263.389us      25923.645us
contiguous                          13.312us          0.488us                1         13.312us          0.488us
empty                               17.056us          0.610us                1         17.056us          0.610us
cudnn_convolution                  169.854us      25919.739us                1        169.854us      25919.739us
threshold_                          50.784us        855.164us                1         50.784us        855.164us
max_pool2d_with_indices             65.280us       1090.881us                1         65.280us       1090.881us
view                                41.504us          0.610us                1         41.504us          0.610us
unsigned short                      32.288us          0.610us                1         32.288us          0.610us
addmm                              184.927us      17171.448us                1        184.927us      17171.448us
threshold_                          64.735us         36.804us                1         64.735us         36.804us
dropout                            129.823us         61.279us                1        129.823us         61.279us
_fused_dropout                      94.879us         59.998us                1         94.879us         59.998us
unsigned short                      28.800us          0.671us                1         28.800us          0.671us
addmm                              121.022us       2737.915us                1        121.022us       2737.915us
threshold_                          59.327us         36.621us                1         59.327us         36.621us
dropout                            104.031us         60.120us                1        104.031us         60.120us
_fused_dropout                      70.591us         58.838us                1         70.591us         58.838us
unsigned short                      25.920us          0.671us                1         25.920us          0.671us
addmm                               89.663us        745.728us                1         89.663us        745.728us
