---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             453.467us      29501.120us                1        453.467us      29501.120us
convolution                        409.115us      29478.207us                1        409.115us      29478.207us
_convolution                       378.460us      29460.801us                1        378.460us      29460.801us
contiguous                          17.087us         17.280us                1         17.087us         17.280us
empty                               22.176us         22.720us                1         22.176us         22.720us
cudnn_convolution                  258.045us      29361.279us                1        258.045us      29361.279us
threshold_                          95.935us      14333.282us                1         95.935us      14333.282us
conv2d                             379.516us     146805.759us                1        379.516us     146805.759us
convolution                        348.924us     146804.646us                1        348.924us     146804.646us
_convolution                       320.572us     146803.524us                1        320.572us     146803.524us
contiguous                          13.952us          0.637us                1         13.952us          0.637us
empty                               21.280us          0.511us                1         21.280us          0.511us
cudnn_convolution                  213.854us     146799.355us                1        213.854us     146799.355us
threshold_                          62.432us      14327.682us                1         62.432us      14327.682us
max_pool2d_with_indices            110.815us      16907.227us                1        110.815us      16907.227us
conv2d                             413.948us      46116.852us                1        413.948us      46116.852us
convolution                        383.452us      46115.692us                1        383.452us      46115.692us
_convolution                       356.604us      46114.410us                1        356.604us      46114.410us
contiguous                          13.919us          0.641us                1         13.919us          0.641us
empty                               18.464us          0.641us                1         18.464us          0.641us
cudnn_convolution                  256.349us      46110.245us                1        256.349us      46110.245us
threshold_                          66.015us       7204.132us                1         66.015us       7204.132us
conv2d                             325.660us      66673.798us                1        325.660us      66673.798us
convolution                        298.589us      66672.638us                1        298.589us      66672.638us
_convolution                       272.093us      66671.478us                1        272.093us      66671.478us
contiguous                          13.280us          0.610us                1         13.280us          0.610us
empty                               17.632us          0.641us                1         17.632us          0.641us
cudnn_convolution                  176.798us      66667.328us                1        176.798us      66667.328us
threshold_                          57.152us       7207.977us                1         57.152us       7207.977us
max_pool2d_with_indices             74.592us       8524.323us                1         74.592us       8524.323us
conv2d                             330.236us      30743.195us                1        330.236us      30743.195us
convolution                        299.196us      30741.913us                1        299.196us      30741.913us
_convolution                       270.941us      30740.784us                1        270.941us      30740.784us
contiguous                          13.024us          0.641us                1         13.024us          0.641us
empty                               16.832us          0.458us                1         16.832us          0.458us
cudnn_convolution                  176.830us      30736.786us                1        176.830us      30736.786us
threshold_                          53.887us       3572.327us                1         53.887us       3572.327us
conv2d                             321.501us      49465.240us                1        321.501us      49465.240us
convolution                        292.829us      49464.020us                1        292.829us      49464.020us
_convolution                       266.045us      49462.769us                1        266.045us      49462.769us
contiguous                          12.928us          0.641us                1         12.928us          0.641us
empty                               16.575us          0.610us                1         16.575us          0.610us
cudnn_convolution                  174.142us      49458.710us                1        174.142us      49458.710us
threshold_                          52.352us       3578.217us                1         52.352us       3578.217us
max_pool2d_with_indices             69.024us       4311.249us                1         69.024us       4311.249us
conv2d                             313.405us      25985.901us                1        313.405us      25985.901us
convolution                        284.477us      25984.650us                1        284.477us      25984.650us
_convolution                       257.917us      25983.398us                1        257.917us      25983.398us
contiguous                          13.376us          0.641us                1         13.376us          0.641us
empty                               17.088us          0.610us                1         17.088us          0.610us
cudnn_convolution                  164.414us      25979.340us                1        164.414us      25979.340us
threshold_                          69.471us       1737.885us                1         69.471us       1737.885us
conv2d                             305.468us      46828.308us                1        305.468us      46828.308us
convolution                        277.053us      46827.057us                1        277.053us      46827.057us
_convolution                       249.758us      46825.745us                1        249.758us      46825.745us
contiguous                          13.184us          0.519us                1         13.184us          0.519us
empty                               17.344us          0.641us                1         17.344us          0.641us
cudnn_convolution                  157.215us      46821.625us                1        157.215us      46821.625us
threshold_                          51.487us       1724.182us                1         51.487us       1724.182us
max_pool2d_with_indices             67.455us       2163.330us                1         67.455us       2163.330us
conv2d                             324.861us      13694.397us                1        324.861us      13694.397us
convolution                        295.709us      13693.237us                1        295.709us      13693.237us
_convolution                       268.541us      13692.017us                1        268.541us      13692.017us
contiguous                          13.248us          0.732us                1         13.248us          0.732us
empty                               16.191us          0.671us                1         16.191us          0.671us
cudnn_convolution                  175.038us      13688.049us                1        175.038us      13688.049us
threshold_                          53.152us        425.903us                1         53.152us        425.903us
conv2d                             329.149us      13703.186us                1        329.149us      13703.186us
convolution                        300.541us      13701.965us                1        300.541us      13701.965us
_convolution                       275.357us      13700.745us                1        275.357us      13700.745us
contiguous                          13.024us          0.488us                1         13.024us          0.488us
empty                               16.608us          0.610us                1         16.608us          0.610us
cudnn_convolution                  182.398us      13696.838us                1        182.398us      13696.838us
threshold_                          54.111us        432.800us                1         54.111us        432.800us
max_pool2d_with_indices             73.216us        554.932us                1         73.216us        554.932us
view                                43.776us          0.488us                1         43.776us          0.488us
unsigned short                      34.751us          0.671us                1         34.751us          0.671us
addmm                              146.622us      16485.291us                1        146.622us      16485.291us
threshold_                          63.263us         20.020us                1         63.263us         20.020us
dropout                            147.071us         37.476us                1        147.071us         37.476us
_fused_dropout                     110.879us         36.133us                1        110.879us         36.133us
unsigned short                      29.248us          0.549us                1         29.248us          0.549us
addmm                               94.943us       2619.202us                1         94.943us       2619.202us
threshold_                          56.415us         19.470us                1         56.415us         19.470us
dropout                             98.559us         34.790us                1         98.559us         34.790us
_fused_dropout                      66.784us         33.569us                1         66.784us         33.569us
unsigned short                      27.136us          0.671us                1         27.136us          0.671us
addmm                               91.391us        697.327us                1         91.391us        697.327us
