---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             452.220us      58827.041us                1        452.220us      58827.041us
convolution                        409.404us      58805.120us                1        409.404us      58805.120us
_convolution                       377.148us      58787.199us                1        377.148us      58787.199us
contiguous                          16.768us         16.480us                1         16.768us         16.480us
empty                               21.952us         21.440us                1         21.952us         21.440us
cudnn_convolution                  259.645us      58691.167us                1        259.645us      58691.167us
threshold_                         273.405us      28687.840us                1        273.405us      28687.840us
max_pool2d_with_indices            123.902us      35872.795us                1        123.902us      35872.795us
conv2d                             393.692us      92826.370us                1        393.692us      92826.370us
convolution                        361.053us      92825.119us                1        361.053us      92825.119us
_convolution                       332.029us      92823.997us                1        332.029us      92823.997us
contiguous                          15.808us          0.641us                1         15.808us          0.641us
empty                               21.504us          0.610us                1         21.504us          0.610us
cudnn_convolution                  222.910us      92819.847us                1        222.910us      92819.847us
threshold_                          69.696us      14200.653us                1         69.696us      14200.653us
max_pool2d_with_indices             82.079us      17048.798us                1         82.079us      17048.798us
conv2d                             423.100us      61210.541us                1        423.100us      61210.541us
convolution                        321.405us      61209.274us                1        321.405us      61209.274us
_convolution                       285.565us      61208.176us                1        285.565us      61208.176us
contiguous                          14.239us          0.519us                1         14.239us          0.519us
empty                               17.856us          0.641us                1         17.856us          0.641us
cudnn_convolution                  185.086us      61204.163us                1        185.086us      61204.163us
threshold_                          60.480us       7124.023us                1         60.480us       7124.023us
conv2d                             318.077us      98588.654us                1        318.077us      98588.654us
convolution                        290.013us      98587.402us                1        290.013us      98587.402us
_convolution                       264.733us      98586.243us                1        264.733us      98586.243us
contiguous                          12.864us          0.641us                1         12.864us          0.641us
empty                               18.624us          0.519us                1         18.624us          0.519us
cudnn_convolution                  171.390us      98582.184us                1        171.390us      98582.184us
threshold_                          53.503us       7166.565us                1         53.503us       7166.565us
max_pool2d_with_indices             67.583us       8607.544us                1         67.583us       8607.544us
conv2d                             324.317us      48834.259us                1        324.317us      48834.259us
convolution                        296.509us      48833.008us                1        296.509us      48833.008us
_convolution                       269.918us      48831.970us                1        269.918us      48831.970us
contiguous                          13.472us          0.641us                1         13.472us          0.641us
empty                               17.184us          0.519us                1         17.184us          0.519us
cudnn_convolution                  175.263us      48827.820us                1        175.263us      48827.820us
threshold_                          54.111us       3565.277us                1         54.111us       3565.277us
conv2d                             323.229us      83500.671us                1        323.229us      83500.671us
convolution                        295.325us      83499.390us                1        295.325us      83499.390us
_convolution                       267.773us      83498.230us                1        267.773us      83498.230us
contiguous                          13.376us          0.519us                1         13.376us          0.519us
empty                               18.048us          0.641us                1         18.048us          0.641us
cudnn_convolution                  171.550us      83494.049us                1        171.550us      83494.049us
threshold_                          52.896us       3589.294us                1         52.896us       3589.294us
max_pool2d_with_indices             69.888us       4458.374us                1         69.888us       4458.374us
conv2d                             306.717us      25906.433us                1        306.717us      25906.433us
convolution                        278.429us      25905.090us                1        278.429us      25905.090us
_convolution                       251.325us      25903.870us                1        251.325us      25903.870us
contiguous                          13.152us          0.549us                1         13.152us          0.549us
empty                               16.544us          0.671us                1         16.544us          0.671us
cudnn_convolution                  159.455us      25899.963us                1        159.455us      25899.963us
threshold_                          70.047us        886.230us                1         70.047us        886.230us
conv2d                             303.037us      25919.678us                1        303.037us      25919.678us
convolution                        274.366us      25918.518us                1        274.366us      25918.518us
_convolution                       247.742us      25917.358us                1        247.742us      25917.358us
contiguous                          13.472us          0.610us                1         13.472us          0.610us
empty                               15.936us          0.610us                1         15.936us          0.610us
cudnn_convolution                  156.798us      25913.452us                1        156.798us      25913.452us
threshold_                          53.376us        881.409us                1         53.376us        881.409us
max_pool2d_with_indices             66.144us       1112.915us                1         66.144us       1112.915us
view                                43.648us          0.610us                1         43.648us          0.610us
unsigned short                      30.240us          0.610us                1         30.240us          0.610us
addmm                              156.031us      16717.407us                1        156.031us      16717.407us
threshold_                          66.208us         37.231us                1         66.208us         37.231us
dropout                            129.983us         62.378us                1        129.983us         62.378us
_fused_dropout                      94.911us         61.096us                1         94.911us         61.096us
unsigned short                      37.151us          0.671us                1         37.151us          0.671us
addmm                              117.599us       2743.713us                1        117.599us       2743.713us
threshold_                          63.423us         37.109us                1         63.423us         37.109us
dropout                            107.423us         60.303us                1        107.423us         60.303us
_fused_dropout                      73.568us         59.143us                1         73.568us         59.143us
unsigned short                      28.128us          0.610us                1         28.128us          0.610us
addmm                              112.991us        748.474us                1        112.991us        748.474us
