---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             264.767us          0.000us                1        264.767us          0.000us
convolution                        255.839us          0.000us                1        255.839us          0.000us
_convolution                       251.679us          0.000us                1        251.679us          0.000us
contiguous                           5.216us          0.000us                1          5.216us          0.000us
empty                               12.896us          0.000us                1         12.896us          0.000us
cudnn_convolution                  208.543us          0.000us                1        208.543us          0.000us
add_                                85.983us          0.000us                1         85.983us          0.000us
batch_norm                         166.815us          0.000us                1        166.815us          0.000us
contiguous                           2.848us          0.000us                1          2.848us          0.000us
contiguous                           1.408us          0.000us                1          1.408us          0.000us
contiguous                           1.312us          0.000us                1          1.312us          0.000us
contiguous                           1.120us          0.000us                1          1.120us          0.000us
contiguous                           1.024us          0.000us                1          1.024us          0.000us
cudnn_batch_norm                   133.183us          0.000us                1        133.183us          0.000us
threshold_                          57.344us          0.000us                1         57.344us          0.000us
max_pool2d_with_indices             67.615us          0.000us                1         67.615us          0.000us
conv2d                             413.759us          0.000us                1        413.759us          0.000us
convolution                        408.767us          0.000us                1        408.767us          0.000us
_convolution                       405.983us          0.000us                1        405.983us          0.000us
contiguous                           2.400us          0.000us                1          2.400us          0.000us
empty                                5.056us          0.000us                1          5.056us          0.000us
cudnn_convolution                  383.647us          0.000us                1        383.647us          0.000us
add_                                61.152us          0.000us                1         61.152us          0.000us
batch_norm                         126.015us          0.000us                1        126.015us          0.000us
contiguous                           2.080us          0.000us                1          2.080us          0.000us
contiguous                           1.280us          0.000us                1          1.280us          0.000us
contiguous                           1.184us          0.000us                1          1.184us          0.000us
contiguous                           1.184us          0.000us                1          1.184us          0.000us
contiguous                           1.344us          0.000us                1          1.344us          0.000us
cudnn_batch_norm                    99.359us          0.000us                1         99.359us          0.000us
threshold_                          47.776us          0.000us                1         47.776us          0.000us
conv2d                             336.159us          0.000us                1        336.159us          0.000us
convolution                        332.575us          0.000us                1        332.575us          0.000us
_convolution                       329.919us          0.000us                1        329.919us          0.000us
contiguous                           1.600us          0.000us                1          1.600us          0.000us
empty                                4.736us          0.000us                1          4.736us          0.000us
cudnn_convolution                  311.167us          0.000us                1        311.167us          0.000us
add_                                51.071us          0.000us                1         51.071us          0.000us
batch_norm                         105.760us          0.000us                1        105.760us          0.000us
contiguous                           1.920us          0.000us                1          1.920us          0.000us
contiguous                           1.216us          0.000us                1          1.216us          0.000us
contiguous                           1.152us          0.000us                1          1.152us          0.000us
contiguous                           1.056us          0.000us                1          1.056us          0.000us
contiguous                           1.024us          0.000us                1          1.024us          0.000us
cudnn_batch_norm                    80.960us          0.000us                1         80.960us          0.000us
add_                                42.560us          0.000us                1         42.560us          0.000us
threshold_                          37.344us          0.000us                1         37.344us          0.000us
conv2d                             326.463us          0.000us                1        326.463us          0.000us
convolution                        323.167us          0.000us                1        323.167us          0.000us
_convolution                       321.247us          0.000us                1        321.247us          0.000us
contiguous                           1.760us          0.000us                1          1.760us          0.000us
empty                                4.896us          0.000us                1          4.896us          0.000us
cudnn_convolution                  302.111us          0.000us                1        302.111us          0.000us
add_                                66.175us          0.000us                1         66.175us          0.000us
batch_norm                         166.719us          0.000us                1        166.719us          0.000us
contiguous                           3.232us          0.000us                1          3.232us          0.000us
contiguous                           1.248us          0.000us                1          1.248us          0.000us
contiguous                           1.184us          0.000us                1          1.184us          0.000us
contiguous                           1.216us          0.000us                1          1.216us          0.000us
contiguous                           1.312us          0.000us                1          1.312us          0.000us
cudnn_batch_norm                   132.255us          0.000us                1        132.255us          0.000us
threshold_                          54.912us          0.000us                1         54.912us          0.000us
conv2d                             372.159us          0.000us                1        372.159us          0.000us
convolution                        368.575us          0.000us                1        368.575us          0.000us
_convolution                       365.535us          0.000us                1        365.535us          0.000us
contiguous                           1.856us          0.000us                1          1.856us          0.000us
empty                                6.368us          0.000us                1          6.368us          0.000us
cudnn_convolution                  342.655us          0.000us                1        342.655us          0.000us
add_                                57.632us          0.000us                1         57.632us          0.000us
batch_norm                         115.519us          0.000us                1        115.519us          0.000us
contiguous                           2.016us          0.000us                1          2.016us          0.000us
contiguous                           1.376us          0.000us                1          1.376us          0.000us
contiguous                           1.056us          0.000us                1          1.056us          0.000us
contiguous                           1.216us          0.000us                1          1.216us          0.000us
contiguous                           1.088us          0.000us                1          1.088us          0.000us
cudnn_batch_norm                    88.479us          0.000us                1         88.479us          0.000us
add_                                43.968us          0.000us                1         43.968us          0.000us
threshold_                          38.752us          0.000us                1         38.752us          0.000us
conv2d                             138.591us          0.000us                1        138.591us          0.000us
convolution                        134.399us          0.000us                1        134.399us          0.000us
_convolution                       131.839us          0.000us                1        131.839us          0.000us
contiguous                           2.144us          0.000us                1          2.144us          0.000us
empty                                5.088us          0.000us                1          5.088us          0.000us
cudnn_convolution                  112.031us          0.000us                1        112.031us          0.000us
add_                                49.088us          0.000us                1         49.088us          0.000us
batch_norm                         112.352us          0.000us                1        112.352us          0.000us
contiguous                           1.920us          0.000us                1          1.920us          0.000us
contiguous                           1.280us          0.000us                1          1.280us          0.000us
contiguous                           1.056us          0.000us                1          1.056us          0.000us
contiguous                           1.120us          0.000us                1          1.120us          0.000us
contiguous                           0.960us          0.000us                1          0.960us          0.000us
cudnn_batch_norm                    87.328us          0.000us                1         87.328us          0.000us
threshold_                          42.240us          0.000us                1         42.240us          0.000us
conv2d                             150.687us          0.000us                1        150.687us          0.000us
convolution                        147.199us          0.000us                1        147.199us          0.000us
_convolution                       144.927us          0.000us                1        144.927us          0.000us
contiguous                           1.664us          0.000us                1          1.664us          0.000us
empty                                4.800us          0.000us                1          4.800us          0.000us
cudnn_convolution                  127.007us          0.000us                1        127.007us          0.000us
add_                                45.152us          0.000us                1         45.152us          0.000us
batch_norm                         105.855us          0.000us                1        105.855us          0.000us
contiguous                           2.048us          0.000us                1          2.048us          0.000us
contiguous                           1.216us          0.000us                1          1.216us          0.000us
contiguous                           1.311us          0.000us                1          1.311us          0.000us
contiguous                           0.896us          0.000us                1          0.896us          0.000us
contiguous                           1.056us          0.000us                1          1.056us          0.000us
cudnn_batch_norm                    81.120us          0.000us                1         81.120us          0.000us
conv2d                             120.608us          0.000us                1        120.608us          0.000us
convolution                        117.216us          0.000us                1        117.216us          0.000us
_convolution                       115.264us          0.000us                1        115.264us          0.000us
contiguous                           2.240us          0.000us                1          2.240us          0.000us
empty                                4.800us          0.000us                1          4.800us          0.000us
cudnn_convolution                   96.384us          0.000us                1         96.384us          0.000us
add_                                45.120us          0.000us                1         45.120us          0.000us
batch_norm                         105.088us          0.000us                1        105.088us          0.000us
contiguous                           2.208us          0.000us                1          2.208us          0.000us
contiguous                           1.312us          0.000us                1          1.312us          0.000us
contiguous                           1.120us          0.000us                1          1.120us          0.000us
contiguous                           1.248us          0.000us                1          1.248us          0.000us
contiguous                           0.992us          0.000us                1          0.992us          0.000us
cudnn_batch_norm                    81.056us          0.000us                1         81.056us          0.000us
add_                                39.615us          0.000us                1         39.615us          0.000us
threshold_                          38.304us          0.000us                1         38.304us          0.000us
conv2d                             134.399us          0.000us                1        134.399us          0.000us
convolution                        131.232us          0.000us                1        131.232us          0.000us
_convolution                       129.120us          0.000us                1        129.120us          0.000us
contiguous                           1.664us          0.000us                1          1.664us          0.000us
empty                                4.224us          0.000us                1          4.224us          0.000us
cudnn_convolution                  112.800us          0.000us                1        112.800us          0.000us
add_                                42.432us          0.000us                1         42.432us          0.000us
batch_norm                         102.336us          0.000us                1        102.336us          0.000us
contiguous                           1.952us          0.000us                1          1.952us          0.000us
contiguous                           1.184us          0.000us                1          1.184us          0.000us
contiguous                           1.184us          0.000us                1          1.184us          0.000us
contiguous                           1.024us          0.000us                1          1.024us          0.000us
