---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             426.590us      21445.824us                1        426.590us      21445.824us
convolution                        375.518us      21419.201us                1        375.518us      21419.201us
_convolution                       343.646us      21402.561us                1        343.646us      21402.561us
contiguous                          17.759us         18.144us                1         17.759us         18.144us
empty                               23.008us         23.104us                1         23.008us         23.104us
cudnn_convolution                  226.399us      21305.440us                1        226.399us      21305.440us
add_                                96.991us          6.561us                1         96.991us          6.561us
batch_norm                         402.077us       9567.520us                1        402.077us       9567.520us
contiguous                          15.520us          0.576us                1         15.520us          0.576us
contiguous                          13.888us          0.544us                1         13.888us          0.544us
contiguous                          12.736us          0.576us                1         12.736us          0.576us
contiguous                          13.184us          0.704us                1         13.184us          0.704us
contiguous                          12.544us          0.546us                1         12.544us          0.546us
cudnn_batch_norm                   215.582us       9559.679us                1        215.582us       9559.679us
threshold_                          74.911us       7268.063us                1         74.911us       7268.063us
max_pool2d_with_indices             80.096us      11694.977us                1         80.096us      11694.977us
conv2d                             551.389us      13799.904us                1        551.389us      13799.904us
convolution                        520.285us      13798.817us                1        520.285us      13798.817us
_convolution                       490.237us      13797.535us                1        490.237us      13797.535us
contiguous                          13.375us          0.641us                1         13.375us          0.641us
empty                               16.704us          0.641us                1         16.704us          0.641us
cudnn_convolution                  390.974us      13793.602us                1        390.974us      13793.602us
add_                                70.816us          6.653us                1         70.816us          6.653us
batch_norm                         295.262us       2467.842us                1        295.262us       2467.842us
contiguous                          15.424us          0.641us                1         15.424us          0.641us
contiguous                          12.736us          0.580us                1         12.736us          0.580us
contiguous                          12.959us          0.641us                1         12.959us          0.641us
contiguous                          12.256us          0.572us                1         12.256us          0.572us
contiguous                          12.256us          0.641us                1         12.256us          0.641us
cudnn_batch_norm                   119.135us       2460.320us                1        119.135us       2460.320us
threshold_                          56.608us       1806.396us                1         56.608us       1806.396us
conv2d                             476.062us      13763.519us                1        476.062us      13763.519us
convolution                        446.718us      13762.238us                1        446.718us      13762.238us
_convolution                       419.422us      13760.963us                1        419.422us      13760.963us
contiguous                          12.224us          0.580us                1         12.224us          0.580us
empty                               17.440us          0.641us                1         17.440us          0.641us
cudnn_convolution                  324.638us      13757.118us                1        324.638us      13757.118us
add_                                63.904us          6.393us                1         63.904us          6.393us
batch_norm                         278.399us       2434.464us                1        278.399us       2434.464us
contiguous                          13.568us          0.542us                1         13.568us          0.542us
contiguous                          13.024us          0.641us                1         13.024us          0.641us
contiguous                          12.704us          0.549us                1         12.704us          0.549us
contiguous                          12.064us          0.633us                1         12.064us          0.633us
contiguous                          11.679us          0.641us                1         11.679us          0.641us
cudnn_batch_norm                   107.872us       2426.880us                1        107.872us       2426.880us
add_                                55.200us       2215.591us                1         55.200us       2215.591us
threshold_                          49.312us       1818.398us                1         49.312us       1818.398us
conv2d                             465.726us      13791.611us                1        465.726us      13791.611us
convolution                        440.126us      13790.466us                1        440.126us      13790.466us
_convolution                       414.942us      13789.124us                1        414.942us      13789.124us
contiguous                          12.384us          0.641us                1         12.384us          0.641us
empty                               16.128us          0.641us                1         16.128us          0.641us
cudnn_convolution                  323.902us      13785.286us                1        323.902us      13785.286us
add_                                73.312us          6.653us                1         73.312us          6.653us
batch_norm                         261.151us       2442.719us                1        261.151us       2442.719us
contiguous                          14.080us          0.542us                1         14.080us          0.542us
contiguous                          13.344us          0.572us                1         13.344us          0.572us
contiguous                          12.416us          0.549us                1         12.416us          0.549us
contiguous                          12.480us          0.580us                1         12.480us          0.580us
contiguous                          12.384us          0.641us                1         12.384us          0.641us
cudnn_batch_norm                    92.928us       2435.196us                1         92.928us       2435.196us
threshold_                          61.856us       1787.140us                1         61.856us       1787.140us
conv2d                             546.045us      13773.857us                1        546.045us      13773.857us
convolution                        510.013us      13772.697us                1        510.013us      13772.697us
_convolution                       482.078us      13771.523us                1        482.078us      13771.523us
contiguous                          13.824us          0.641us                1         13.824us          0.641us
empty                               20.192us          0.542us                1         20.192us          0.542us
cudnn_convolution                  374.846us      13767.365us                1        374.846us      13767.365us
add_                                99.583us          5.600us                1         99.583us          5.600us
batch_norm                         324.030us       2375.999us                1        324.030us       2375.999us
contiguous                          15.392us          0.580us                1         15.392us          0.580us
contiguous                          13.088us          0.641us                1         13.088us          0.641us
contiguous                          12.032us          0.572us                1         12.032us          0.572us
contiguous                          12.096us          0.641us                1         12.096us          0.641us
contiguous                          12.288us          0.641us                1         12.288us          0.641us
cudnn_batch_norm                   149.247us       2368.256us                1        149.247us       2368.256us
add_                                56.511us       2180.641us                1         56.511us       2180.641us
threshold_                          51.520us       1775.520us                1         51.520us       1775.520us
conv2d                             275.423us       7798.012us                1        275.423us       7798.012us
convolution                        245.631us       7796.799us                1        245.631us       7796.799us
_convolution                       216.255us       7795.517us                1        216.255us       7795.517us
contiguous                          12.512us          0.641us                1         12.512us          0.641us
empty                               17.024us          0.641us                1         17.024us          0.641us
cudnn_convolution                  122.080us       7791.428us                1        122.080us       7791.428us
add_                                60.672us          5.600us                1         60.672us          5.600us
batch_norm                         267.967us       1255.508us                1        267.967us       1255.508us
contiguous                          14.528us          0.565us                1         14.528us          0.565us
contiguous                          13.184us          0.641us                1         13.184us          0.641us
contiguous                          12.352us          0.580us                1         12.352us          0.580us
contiguous                          11.936us          0.534us                1         11.936us          0.534us
contiguous                          12.352us          0.580us                1         12.352us          0.580us
cudnn_batch_norm                    99.392us       1248.154us                1         99.392us       1248.154us
threshold_                          72.736us        876.328us                1         72.736us        876.328us
conv2d                             283.710us       8402.084us                1        283.710us       8402.084us
convolution                        255.902us       8400.803us                1        255.902us       8400.803us
_convolution                       230.463us       8399.612us                1        230.463us       8399.612us
contiguous                          12.064us          0.565us                1         12.064us          0.565us
empty                               16.736us          0.641us                1         16.736us          0.641us
cudnn_convolution                  140.607us       8395.676us                1        140.607us       8395.676us
add_                                59.487us          5.280us                1         59.487us          5.280us
batch_norm                         263.358us       1243.912us                1        263.358us       1243.912us
contiguous                          14.016us          0.641us                1         14.016us          0.641us
contiguous                          12.640us          0.580us                1         12.640us          0.580us
contiguous                          12.960us          0.641us                1         12.960us          0.641us
contiguous                          12.384us          0.580us                1         12.384us          0.580us
contiguous                          12.576us          0.534us                1         12.576us          0.534us
cudnn_batch_norm                    93.279us       1236.481us                1         93.279us       1236.481us
conv2d                             277.470us       1426.086us                1        277.470us       1426.086us
convolution                        247.518us       1424.866us                1        247.518us       1424.866us
_convolution                       219.710us       1423.676us                1        219.710us       1423.676us
contiguous                          12.864us          0.580us                1         12.864us          0.580us
empty                               16.288us          0.534us                1         16.288us          0.534us
cudnn_convolution                  127.936us       1419.846us                1        127.936us       1419.846us
add_                                59.296us          5.508us                1         59.296us          5.508us
batch_norm                         263.071us       1246.246us                1        263.071us       1246.246us
contiguous                          13.760us          0.641us                1         13.760us          0.641us
contiguous                          13.632us          0.580us                1         13.632us          0.580us
contiguous                          12.320us          0.534us                1         12.320us          0.534us
contiguous                          12.224us          0.641us                1         12.224us          0.641us
contiguous                          12.063us          0.549us                1         12.063us          0.549us
cudnn_batch_norm                    95.328us       1238.876us                1         95.328us       1238.876us
add_                                51.231us       1114.548us                1         51.231us       1114.548us
threshold_                          49.120us        881.699us                1         49.120us        881.699us
conv2d                             290.463us       8400.269us                1        290.463us       8400.269us
convolution                        261.631us       8398.987us                1        261.631us       8398.987us
_convolution                       233.727us       8397.766us                1        233.727us       8397.766us
contiguous                          12.032us          0.641us                1         12.032us          0.641us
empty                               16.224us          0.641us                1         16.224us          0.641us
cudnn_convolution                  143.135us       8393.829us                1        143.135us       8393.829us
add_                                58.496us          5.600us                1         58.496us          5.600us
batch_norm                         282.751us       1226.334us                1        282.751us       1226.334us
