---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             452.894us      10882.240us                1        452.894us      10882.240us
convolution                        401.214us      10858.944us                1        401.214us      10858.944us
_convolution                       370.334us      10842.016us                1        370.334us      10842.016us
contiguous                          17.055us         16.960us                1         17.055us         16.960us
empty                               21.728us         22.080us                1         21.728us         22.080us
cudnn_convolution                  250.207us      10746.080us                1        250.207us      10746.080us
add_                               124.511us          6.400us                1        124.511us          6.400us
batch_norm                         445.246us       4828.383us                1        445.246us       4828.383us
contiguous                          18.848us          0.640us                1         18.848us          0.640us
contiguous                          13.696us          0.576us                1         13.696us          0.576us
contiguous                          13.216us          0.545us                1         13.216us          0.545us
contiguous                          14.143us          0.640us                1         14.143us          0.640us
contiguous                          13.056us          0.640us                1         13.056us          0.640us
cudnn_batch_norm                   233.727us       4820.641us                1        233.727us       4820.641us
threshold_                          96.384us       3643.360us                1         96.384us       3643.360us
max_pool2d_with_indices            115.488us       5795.521us                1        115.488us       5795.521us
conv2d                             310.110us       8234.142us                1        310.110us       8234.142us
convolution                        277.918us       8233.057us                1        277.918us       8233.057us
_convolution                       249.502us       8231.775us                1        249.502us       8231.775us
contiguous                          15.167us          0.639us                1         15.167us          0.639us
empty                               19.136us          0.641us                1         19.136us          0.641us
cudnn_convolution                  142.655us       8227.999us                1        142.655us       8227.999us
add_                                77.311us          5.375us                1         77.311us          5.375us
batch_norm                         297.470us       1199.039us                1        297.470us       1199.039us
contiguous                          15.679us          0.576us                1         15.679us          0.576us
contiguous                          12.832us          0.542us                1         12.832us          0.542us
contiguous                          12.576us          0.576us                1         12.576us          0.576us
contiguous                          11.872us          0.641us                1         11.872us          0.641us
contiguous                          12.320us          0.546us                1         12.320us          0.546us
cudnn_batch_norm                   121.759us       1191.616us                1        121.759us       1191.616us
threshold_                          62.239us        902.336us                1         62.239us        902.336us
conv2d                             249.759us       8204.479us                1        249.759us       8204.479us
convolution                        219.583us       8203.201us                1        219.583us       8203.201us
_convolution                       193.343us       8201.984us                1        193.343us       8201.984us
contiguous                          12.512us          0.546us                1         12.512us          0.546us
empty                               16.096us          0.576us                1         16.096us          0.576us
cudnn_convolution                  103.232us       8198.338us                1        103.232us       8198.338us
add_                                62.592us          5.280us                1         62.592us          5.280us
batch_norm                         264.670us       1186.497us                1        264.670us       1186.497us
contiguous                          14.272us          0.576us                1         14.272us          0.576us
contiguous                          12.736us          0.641us                1         12.736us          0.641us
contiguous                          11.968us          0.576us                1         11.968us          0.576us
contiguous                          12.288us          0.641us                1         12.288us          0.641us
contiguous                          11.776us          0.576us                1         11.776us          0.576us
cudnn_batch_norm                    97.823us       1179.104us                1         97.823us       1179.104us
add_                                54.976us       1083.263us                1         54.976us       1083.263us
threshold_                          49.152us        900.639us                1         49.152us        900.639us
conv2d                             243.038us       8196.480us                1        243.038us       8196.480us
convolution                        214.270us       8195.263us                1        214.270us       8195.263us
_convolution                       188.031us       8194.080us                1        188.031us       8194.080us
contiguous                          12.768us          0.641us                1         12.768us          0.641us
empty                               15.936us          0.546us                1         15.936us          0.546us
cudnn_convolution                   97.952us       8190.338us                1         97.952us       8190.338us
add_                                60.192us          5.280us                1         60.192us          5.280us
batch_norm                         260.927us       1190.880us                1        260.927us       1190.880us
contiguous                          14.368us          0.576us                1         14.368us          0.576us
contiguous                          12.640us          0.641us                1         12.640us          0.641us
contiguous                          12.320us          0.576us                1         12.320us          0.576us
contiguous                          12.032us          0.641us                1         12.032us          0.641us
contiguous                          12.032us          0.637us                1         12.032us          0.637us
cudnn_batch_norm                    92.703us       1183.361us                1         92.703us       1183.361us
threshold_                          50.527us        890.179us                1         50.527us        890.179us
conv2d                             229.759us       8190.880us                1        229.759us       8190.880us
convolution                        201.759us       8189.598us                1        201.759us       8189.598us
_convolution                       176.287us       8188.416us                1        176.287us       8188.416us
contiguous                          12.128us          0.542us                1         12.128us          0.542us
empty                               16.192us          0.641us                1         16.192us          0.641us
cudnn_convolution                   88.735us       8184.708us                1         88.735us       8184.708us
add_                                87.168us          5.280us                1         87.168us          5.280us
batch_norm                         268.798us       1181.763us                1        268.798us       1181.763us
contiguous                          13.664us          0.633us                1         13.664us          0.633us
contiguous                          13.024us          0.641us                1         13.024us          0.641us
contiguous                          12.544us          0.641us                1         12.544us          0.641us
contiguous                          11.968us          0.641us                1         11.968us          0.641us
contiguous                          11.968us          0.641us                1         11.968us          0.641us
cudnn_batch_norm                   101.695us       1174.400us                1        101.695us       1174.400us
add_                                54.304us       1088.638us                1         54.304us       1088.638us
threshold_                          68.864us        887.772us                1         68.864us        887.772us
conv2d                             313.183us       3931.847us                1        313.183us       3931.847us
convolution                        277.567us       3930.565us                1        277.567us       3930.565us
_convolution                       247.807us       3929.283us                1        247.807us       3929.283us
contiguous                          14.400us          0.542us                1         14.400us          0.542us
empty                               18.272us          0.641us                1         18.272us          0.641us
cudnn_convolution                  146.463us       3925.446us                1        146.463us       3925.446us
add_                                72.384us          5.501us                1         72.384us          5.501us
batch_norm                         288.543us        605.057us                1        288.543us        605.057us
contiguous                          14.944us          0.542us                1         14.944us          0.542us
contiguous                          12.640us          0.580us                1         12.640us          0.580us
contiguous                          12.032us          0.549us                1         12.032us          0.549us
contiguous                          12.064us          0.641us                1         12.064us          0.641us
contiguous                          12.160us          0.641us                1         12.160us          0.641us
cudnn_batch_norm                   117.632us        597.763us                1        117.632us        597.763us
threshold_                          56.480us        449.371us                1         56.480us        449.371us
conv2d                             303.806us       4389.862us                1        303.806us       4389.862us
convolution                        274.846us       4388.641us                1        274.846us       4388.641us
_convolution                       248.574us       4387.421us                1        248.574us       4387.421us
contiguous                          12.224us          0.641us                1         12.224us          0.641us
empty                               15.968us          0.572us                1         15.968us          0.572us
cudnn_convolution                  158.463us       4383.614us                1        158.463us       4383.614us
add_                                67.519us          5.440us                1         67.519us          5.440us
batch_norm                         265.086us        605.667us                1        265.086us        605.667us
contiguous                          14.176us          0.549us                1         14.176us          0.549us
contiguous                          12.608us          0.572us                1         12.608us          0.572us
contiguous                          12.288us          0.542us                1         12.288us          0.542us
contiguous                          12.384us          0.580us                1         12.384us          0.580us
contiguous                          12.032us          0.641us                1         12.032us          0.641us
cudnn_batch_norm                    97.152us        598.335us                1         97.152us        598.335us
conv2d                             255.935us        731.613us                1        255.935us        731.613us
convolution                        225.887us        730.331us                1        225.887us        730.331us
_convolution                       198.303us        729.187us                1        198.303us        729.187us
contiguous                          12.480us          0.641us                1         12.480us          0.641us
empty                               15.712us          0.481us                1         15.712us          0.481us
cudnn_convolution                  107.872us        725.441us                1        107.872us        725.441us
add_                                72.320us          5.211us                1         72.320us          5.211us
batch_norm                         259.038us        603.355us                1        259.038us        603.355us
contiguous                          14.464us          0.572us                1         14.464us          0.572us
contiguous                          12.480us          0.542us                1         12.480us          0.542us
contiguous                          12.448us          0.580us                1         12.448us          0.580us
contiguous                          12.640us          0.641us                1         12.640us          0.641us
contiguous                          12.448us          0.549us                1         12.448us          0.549us
cudnn_batch_norm                    92.543us        595.940us                1         92.543us        595.940us
add_                               125.759us        540.642us                1        125.759us        540.642us
threshold_                          53.888us        451.843us                1         53.888us        451.843us
conv2d                             328.415us       4399.940us                1        328.415us       4399.940us
convolution                        297.407us       4398.720us                1        297.407us       4398.720us
_convolution                       268.927us       4397.499us                1        268.927us       4397.499us
contiguous                          13.184us          0.549us                1         13.184us          0.549us
empty                               18.656us          0.572us                1         18.656us          0.572us
cudnn_convolution                  170.655us       4393.600us                1        170.655us       4393.600us
add_                                81.600us          5.348us                1         81.600us          5.348us
batch_norm                         289.663us        609.283us                1        289.663us        609.283us
contiguous                          15.456us          0.641us                1         15.456us          0.641us
