---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             509.533us          0.000us                1        509.533us          0.000us
convolution                        497.437us          0.000us                1        497.437us          0.000us
_convolution                       491.069us          0.000us                1        491.069us          0.000us
contiguous                           8.800us          0.000us                1          8.800us          0.000us
empty                               22.624us          0.000us                1         22.624us          0.000us
cudnn_convolution                  422.622us          0.000us                1        422.622us          0.000us
threshold_                         129.792us          0.000us                1        129.792us          0.000us
max_pool2d_with_indices            127.456us          0.000us                1        127.456us          0.000us
conv2d                             277.407us          0.000us                1        277.407us          0.000us
convolution                        273.087us          0.000us                1        273.087us          0.000us
_convolution                       269.503us          0.000us                1        269.503us          0.000us
contiguous                           2.272us          0.000us                1          2.272us          0.000us
empty                                8.416us          0.000us                1          8.416us          0.000us
cudnn_convolution                  240.959us          0.000us                1        240.959us          0.000us
threshold_                          55.104us          0.000us                1         55.104us          0.000us
max_pool2d_with_indices             65.856us          0.000us                1         65.856us          0.000us
conv2d                             196.223us          0.000us                1        196.223us          0.000us
convolution                        192.703us          0.000us                1        192.703us          0.000us
_convolution                       190.015us          0.000us                1        190.015us          0.000us
contiguous                           1.952us          0.000us                1          1.952us          0.000us
empty                                5.920us          0.000us                1          5.920us          0.000us
cudnn_convolution                  166.719us          0.000us                1        166.719us          0.000us
threshold_                          61.760us          0.000us                1         61.760us          0.000us
conv2d                             223.071us          0.000us                1        223.071us          0.000us
convolution                        218.303us          0.000us                1        218.303us          0.000us
_convolution                       215.903us          0.000us                1        215.903us          0.000us
contiguous                           2.176us          0.000us                1          2.176us          0.000us
empty                                8.096us          0.000us                1          8.096us          0.000us
cudnn_convolution                  189.503us          0.000us                1        189.503us          0.000us
threshold_                          51.584us          0.000us                1         51.584us          0.000us
max_pool2d_with_indices             60.544us          0.000us                1         60.544us          0.000us
conv2d                             210.623us          0.000us                1        210.623us          0.000us
convolution                        206.879us          0.000us                1        206.879us          0.000us
_convolution                       204.575us          0.000us                1        204.575us          0.000us
contiguous                           2.016us          0.000us                1          2.016us          0.000us
empty                                6.208us          0.000us                1          6.208us          0.000us
cudnn_convolution                  183.199us          0.000us                1        183.199us          0.000us
threshold_                          42.112us          0.000us                1         42.112us          0.000us
conv2d                             199.615us          0.000us                1        199.615us          0.000us
convolution                        196.095us          0.000us                1        196.095us          0.000us
_convolution                       194.143us          0.000us                1        194.143us          0.000us
contiguous                           1.696us          0.000us                1          1.696us          0.000us
empty                                4.928us          0.000us                1          4.928us          0.000us
cudnn_convolution                  174.111us          0.000us                1        174.111us          0.000us
threshold_                          43.392us          0.000us                1         43.392us          0.000us
max_pool2d_with_indices             58.304us          0.000us                1         58.304us          0.000us
conv2d                             203.967us          0.000us                1        203.967us          0.000us
convolution                        201.023us          0.000us                1        201.023us          0.000us
_convolution                       198.847us          0.000us                1        198.847us          0.000us
contiguous                           1.600us          0.000us                1          1.600us          0.000us
empty                                6.304us          0.000us                1          6.304us          0.000us
cudnn_convolution                  177.823us          0.000us                1        177.823us          0.000us
threshold_                          45.504us          0.000us                1         45.504us          0.000us
conv2d                             175.455us          0.000us                1        175.455us          0.000us
convolution                        172.607us          0.000us                1        172.607us          0.000us
_convolution                       170.463us          0.000us                1        170.463us          0.000us
contiguous                           2.432us          0.000us                1          2.432us          0.000us
empty                                4.672us          0.000us                1          4.672us          0.000us
cudnn_convolution                  149.375us          0.000us                1        149.375us          0.000us
threshold_                          65.119us          0.000us                1         65.119us          0.000us
max_pool2d_with_indices             52.896us          0.000us                1         52.896us          0.000us
view                                37.599us          0.000us                1         37.599us          0.000us
unsigned short                      23.392us          0.000us                1         23.392us          0.000us
addmm                              158.399us          0.000us                1        158.399us          0.000us
threshold_                          53.535us          0.000us                1         53.535us          0.000us
dropout                             99.040us          0.000us                1         99.040us          0.000us
_fused_dropout                      91.200us          0.000us                1         91.200us          0.000us
unsigned short                      15.680us          0.000us                1         15.680us          0.000us
addmm                               97.344us          0.000us                1         97.344us          0.000us
threshold_                          84.576us          0.000us                1         84.576us          0.000us
dropout                             67.007us          0.000us                1         67.007us          0.000us
_fused_dropout                      62.271us          0.000us                1         62.271us          0.000us
unsigned short                      11.872us          0.000us                1         11.872us          0.000us
addmm                               83.808us          0.000us                1         83.808us          0.000us
