---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             512.061us          0.000us                1        512.061us          0.000us
convolution                        498.205us          0.000us                1        498.205us          0.000us
_convolution                       489.981us          0.000us                1        489.981us          0.000us
contiguous                           8.256us          0.000us                1          8.256us          0.000us
empty                               18.848us          0.000us                1         18.848us          0.000us
cudnn_convolution                  421.118us          0.000us                1        421.118us          0.000us
threshold_                         111.328us          0.000us                1        111.328us          0.000us
max_pool2d_with_indices          10187.531us          0.000us                1      10187.531us          0.000us
conv2d                          356123.975us          0.000us                1     356123.975us          0.000us
convolution                     356102.407us          0.000us                1     356102.407us          0.000us
_convolution                    356091.623us          0.000us                1     356091.623us          0.000us
contiguous                           7.104us          0.000us                1          7.104us          0.000us
empty                               20.704us          0.000us                1         20.704us          0.000us
cudnn_convolution               356006.055us          0.000us                1     356006.055us          0.000us
threshold_                         204.991us          0.000us                1        204.991us          0.000us
max_pool2d_with_indices            183.231us          0.000us                1        183.231us          0.000us
conv2d                             384.478us          0.000us                1        384.478us          0.000us
convolution                        379.326us          0.000us                1        379.326us          0.000us
_convolution                       375.038us          0.000us                1        375.038us          0.000us
contiguous                           5.152us          0.000us                1          5.152us          0.000us
empty                               16.063us          0.000us                1         16.063us          0.000us
cudnn_convolution                  308.927us          0.000us                1        308.927us          0.000us
threshold_                          60.960us          0.000us                1         60.960us          0.000us
conv2d                          404139.341us          0.000us                1     404139.341us          0.000us
convolution                     404132.045us          0.000us                1     404132.045us          0.000us
_convolution                    404125.869us          0.000us                1     404125.869us          0.000us
contiguous                           2.080us          0.000us                1          2.080us          0.000us
empty                                5.824us          0.000us                1          5.824us          0.000us
cudnn_convolution               404077.645us          0.000us                1     404077.645us          0.000us
threshold_                         203.487us          0.000us                1        203.487us          0.000us
max_pool2d_with_indices            180.991us          0.000us                1        180.991us          0.000us
conv2d                             382.750us          0.000us                1        382.750us          0.000us
convolution                        378.494us          0.000us                1        378.494us          0.000us
_convolution                       374.782us          0.000us                1        374.782us          0.000us
contiguous                           4.416us          0.000us                1          4.416us          0.000us
empty                               15.264us          0.000us                1         15.264us          0.000us
cudnn_convolution                  318.334us          0.000us                1        318.334us          0.000us
threshold_                          95.999us          0.000us                1         95.999us          0.000us
conv2d                             292.126us          0.000us                1        292.126us          0.000us
convolution                        286.846us          0.000us                1        286.846us          0.000us
_convolution                       283.646us          0.000us                1        283.646us          0.000us
contiguous                           3.424us          0.000us                1          3.424us          0.000us
empty                               11.520us          0.000us                1         11.520us          0.000us
cudnn_convolution                  249.758us          0.000us                1        249.758us          0.000us
threshold_                          70.560us          0.000us                1         70.560us          0.000us
max_pool2d_with_indices             78.272us          0.000us                1         78.272us          0.000us
conv2d                             449.278us          0.000us                1        449.278us          0.000us
convolution                        443.038us          0.000us                1        443.038us          0.000us
_convolution                       439.486us          0.000us                1        439.486us          0.000us
contiguous                          45.760us          0.000us                1         45.760us          0.000us
empty                                7.424us          0.000us                1          7.424us          0.000us
cudnn_convolution                  367.998us          0.000us                1        367.998us          0.000us
threshold_                          98.367us          0.000us                1         98.367us          0.000us
conv2d                             294.622us          0.000us                1        294.622us          0.000us
convolution                        288.958us          0.000us                1        288.958us          0.000us
_convolution                       285.982us          0.000us                1        285.982us          0.000us
contiguous                           2.208us          0.000us                1          2.208us          0.000us
empty                                8.416us          0.000us                1          8.416us          0.000us
cudnn_convolution                  255.454us          0.000us                1        255.454us          0.000us
threshold_                          73.311us          0.000us                1         73.311us          0.000us
max_pool2d_with_indices             87.328us          0.000us                1         87.328us          0.000us
view                             20877.332us          0.000us                1      20877.332us          0.000us
unsigned short                      31.424us          0.000us                1         31.424us          0.000us
addmm                            28155.342us          0.000us                1      28155.342us          0.000us
threshold_                         106.079us          0.000us                1        106.079us          0.000us
dropout                          10606.057us          0.000us                1      10606.057us          0.000us
_fused_dropout                   10577.225us          0.000us                1      10577.225us          0.000us
unsigned short                      29.376us          0.000us                1         29.376us          0.000us
addmm                             2348.820us          0.000us                1       2348.820us          0.000us
threshold_                         102.496us          0.000us                1        102.496us          0.000us
dropout                            131.679us          0.000us                1        131.679us          0.000us
_fused_dropout                     121.695us          0.000us                1        121.695us          0.000us
unsigned short                      22.592us          0.000us                1         22.592us          0.000us
addmm                              128.351us          0.000us                1        128.351us          0.000us
