---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             515.357us          0.000us                1        515.357us          0.000us
convolution                        501.181us          0.000us                1        501.181us          0.000us
_convolution                       494.974us          0.000us                1        494.974us          0.000us
contiguous                           6.176us          0.000us                1          6.176us          0.000us
empty                               16.096us          0.000us                1         16.096us          0.000us
cudnn_convolution                  432.702us          0.000us                1        432.702us          0.000us
threshold_                         123.456us          0.000us                1        123.456us          0.000us
max_pool2d_with_indices            121.216us          0.000us                1        121.216us          0.000us
conv2d                             274.687us          0.000us                1        274.687us          0.000us
convolution                        270.815us          0.000us                1        270.815us          0.000us
_convolution                       267.999us          0.000us                1        267.999us          0.000us
contiguous                           2.912us          0.000us                1          2.912us          0.000us
empty                                6.752us          0.000us                1          6.752us          0.000us
cudnn_convolution                  237.855us          0.000us                1        237.855us          0.000us
threshold_                          55.552us          0.000us                1         55.552us          0.000us
max_pool2d_with_indices             72.096us          0.000us                1         72.096us          0.000us
conv2d                             209.215us          0.000us                1        209.215us          0.000us
convolution                        205.791us          0.000us                1        205.791us          0.000us
_convolution                       203.455us          0.000us                1        203.455us          0.000us
contiguous                           1.760us          0.000us                1          1.760us          0.000us
empty                                6.016us          0.000us                1          6.016us          0.000us
cudnn_convolution                  182.783us          0.000us                1        182.783us          0.000us
threshold_                          48.768us          0.000us                1         48.768us          0.000us
conv2d                             196.191us          0.000us                1        196.191us          0.000us
convolution                        193.183us          0.000us                1        193.183us          0.000us
_convolution                       191.263us          0.000us                1        191.263us          0.000us
contiguous                           1.664us          0.000us                1          1.664us          0.000us
empty                                4.256us          0.000us                1          4.256us          0.000us
cudnn_convolution                  172.480us          0.000us                1        172.480us          0.000us
threshold_                          45.920us          0.000us                1         45.920us          0.000us
max_pool2d_with_indices             57.376us          0.000us                1         57.376us          0.000us
conv2d                             212.447us          0.000us                1        212.447us          0.000us
convolution                        209.727us          0.000us                1        209.727us          0.000us
_convolution                       207.743us          0.000us                1        207.743us          0.000us
contiguous                           1.952us          0.000us                1          1.952us          0.000us
empty                                6.368us          0.000us                1          6.368us          0.000us
cudnn_convolution                  187.071us          0.000us                1        187.071us          0.000us
threshold_                          45.152us          0.000us                1         45.152us          0.000us
conv2d                             195.871us          0.000us                1        195.871us          0.000us
convolution                        192.831us          0.000us                1        192.831us          0.000us
_convolution                       190.815us          0.000us                1        190.815us          0.000us
contiguous                           1.504us          0.000us                1          1.504us          0.000us
empty                                4.448us          0.000us                1          4.448us          0.000us
cudnn_convolution                  172.288us          0.000us                1        172.288us          0.000us
threshold_                          42.848us          0.000us                1         42.848us          0.000us
max_pool2d_with_indices             54.944us          0.000us                1         54.944us          0.000us
conv2d                             179.040us          0.000us                1        179.040us          0.000us
convolution                        175.680us          0.000us                1        175.680us          0.000us
_convolution                       173.664us          0.000us                1        173.664us          0.000us
contiguous                           1.696us          0.000us                1          1.696us          0.000us
empty                                6.624us          0.000us                1          6.624us          0.000us
cudnn_convolution                  153.216us          0.000us                1        153.216us          0.000us
threshold_                          72.512us          0.000us                1         72.512us          0.000us
conv2d                             183.679us          0.000us                1        183.679us          0.000us
convolution                        180.415us          0.000us                1        180.415us          0.000us
_convolution                       178.335us          0.000us                1        178.335us          0.000us
contiguous                           1.696us          0.000us                1          1.696us          0.000us
empty                                4.096us          0.000us                1          4.096us          0.000us
cudnn_convolution                  159.519us          0.000us                1        159.519us          0.000us
threshold_                          57.536us          0.000us                1         57.536us          0.000us
max_pool2d_with_indices             61.471us          0.000us                1         61.471us          0.000us
view                                35.968us          0.000us                1         35.968us          0.000us
unsigned short                      19.360us          0.000us                1         19.360us          0.000us
addmm                              182.111us          0.000us                1        182.111us          0.000us
threshold_                          55.520us          0.000us                1         55.520us          0.000us
dropout                             99.552us          0.000us                1         99.552us          0.000us
_fused_dropout                      90.144us          0.000us                1         90.144us          0.000us
unsigned short                      14.048us          0.000us                1         14.048us          0.000us
addmm                               96.960us          0.000us                1         96.960us          0.000us
threshold_                          49.919us          0.000us                1         49.919us          0.000us
dropout                             63.200us          0.000us                1         63.200us          0.000us
_fused_dropout                      58.208us          0.000us                1         58.208us          0.000us
unsigned short                      12.576us          0.000us                1         12.576us          0.000us
addmm                              112.127us          0.000us                1        112.127us          0.000us
