---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             526.269us          0.000us                1        526.269us          0.000us
convolution                        512.029us          0.000us                1        512.029us          0.000us
_convolution                       505.149us          0.000us                1        505.149us          0.000us
contiguous                           7.264us          0.000us                1          7.264us          0.000us
empty                               21.568us          0.000us                1         21.568us          0.000us
cudnn_convolution                  433.278us          0.000us                1        433.278us          0.000us
threshold_                         130.048us          0.000us                1        130.048us          0.000us
max_pool2d_with_indices            135.328us          0.000us                1        135.328us          0.000us
conv2d                             280.735us          0.000us                1        280.735us          0.000us
convolution                        276.319us          0.000us                1        276.319us          0.000us
_convolution                       273.695us          0.000us                1        273.695us          0.000us
contiguous                           3.040us          0.000us                1          3.040us          0.000us
empty                                6.752us          0.000us                1          6.752us          0.000us
cudnn_convolution                  244.991us          0.000us                1        244.991us          0.000us
threshold_                          64.768us          0.000us                1         64.768us          0.000us
max_pool2d_with_indices             64.960us          0.000us                1         64.960us          0.000us
conv2d                             220.063us          0.000us                1        220.063us          0.000us
convolution                        216.735us          0.000us                1        216.735us          0.000us
_convolution                       214.431us          0.000us                1        214.431us          0.000us
contiguous                           1.856us          0.000us                1          1.856us          0.000us
empty                                6.144us          0.000us                1          6.144us          0.000us
cudnn_convolution                  190.431us          0.000us                1        190.431us          0.000us
threshold_                          49.120us          0.000us                1         49.120us          0.000us
conv2d                             247.519us          0.000us                1        247.519us          0.000us
convolution                        242.303us          0.000us                1        242.303us          0.000us
_convolution                       239.679us          0.000us                1        239.679us          0.000us
contiguous                           3.168us          0.000us                1          3.168us          0.000us
empty                                6.848us          0.000us                1          6.848us          0.000us
cudnn_convolution                  212.351us          0.000us                1        212.351us          0.000us
threshold_                          56.031us          0.000us                1         56.031us          0.000us
max_pool2d_with_indices             88.768us          0.000us                1         88.768us          0.000us
conv2d                             288.863us          0.000us                1        288.863us          0.000us
convolution                        284.351us          0.000us                1        284.351us          0.000us
_convolution                       219.391us          0.000us                1        219.391us          0.000us
contiguous                           2.016us          0.000us                1          2.016us          0.000us
empty                                7.520us          0.000us                1          7.520us          0.000us
cudnn_convolution                  191.423us          0.000us                1        191.423us          0.000us
threshold_                          46.655us          0.000us                1         46.655us          0.000us
conv2d                             207.359us          0.000us                1        207.359us          0.000us
convolution                        203.647us          0.000us                1        203.647us          0.000us
_convolution                       200.959us          0.000us                1        200.959us          0.000us
contiguous                           1.536us          0.000us                1          1.536us          0.000us
empty                                4.576us          0.000us                1          4.576us          0.000us
cudnn_convolution                  179.679us          0.000us                1        179.679us          0.000us
threshold_                          44.640us          0.000us                1         44.640us          0.000us
max_pool2d_with_indices             60.032us          0.000us                1         60.032us          0.000us
conv2d                             207.551us          0.000us                1        207.551us          0.000us
convolution                        203.967us          0.000us                1        203.967us          0.000us
_convolution                       201.951us          0.000us                1        201.951us          0.000us
contiguous                           1.888us          0.000us                1          1.888us          0.000us
empty                                4.224us          0.000us                1          4.224us          0.000us
cudnn_convolution                  182.143us          0.000us                1        182.143us          0.000us
threshold_                          49.920us          0.000us                1         49.920us          0.000us
conv2d                             192.319us          0.000us                1        192.319us          0.000us
convolution                        189.407us          0.000us                1        189.407us          0.000us
_convolution                       187.103us          0.000us                1        187.103us          0.000us
contiguous                           1.568us          0.000us                1          1.568us          0.000us
empty                                4.576us          0.000us                1          4.576us          0.000us
cudnn_convolution                  167.903us          0.000us                1        167.903us          0.000us
threshold_                          46.976us          0.000us                1         46.976us          0.000us
max_pool2d_with_indices             56.384us          0.000us                1         56.384us          0.000us
view                                32.704us          0.000us                1         32.704us          0.000us
unsigned short                      19.488us          0.000us                1         19.488us          0.000us
addmm                              157.247us          0.000us                1        157.247us          0.000us
threshold_                          54.080us          0.000us                1         54.080us          0.000us
dropout                            101.248us          0.000us                1        101.248us          0.000us
_fused_dropout                      93.504us          0.000us                1         93.504us          0.000us
unsigned short                      16.320us          0.000us                1         16.320us          0.000us
addmm                              138.528us          0.000us                1        138.528us          0.000us
threshold_                          52.959us          0.000us                1         52.959us          0.000us
dropout                             61.568us          0.000us                1         61.568us          0.000us
_fused_dropout                      57.408us          0.000us                1         57.408us          0.000us
unsigned short                      12.447us          0.000us                1         12.447us          0.000us
addmm                               81.440us          0.000us                1         81.440us          0.000us
