---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             507.997us          0.000us                1        507.997us          0.000us
convolution                        490.814us          0.000us                1        490.814us          0.000us
_convolution                       483.902us          0.000us                1        483.902us          0.000us
contiguous                           7.648us          0.000us                1          7.648us          0.000us
empty                               19.584us          0.000us                1         19.584us          0.000us
cudnn_convolution                  422.302us          0.000us                1        422.302us          0.000us
threshold_                         144.383us          0.000us                1        144.383us          0.000us
max_pool2d_with_indices            138.015us          0.000us                1        138.015us          0.000us
conv2d                             325.662us          0.000us                1        325.662us          0.000us
convolution                        321.054us          0.000us                1        321.054us          0.000us
_convolution                       317.726us          0.000us                1        317.726us          0.000us
contiguous                           2.496us          0.000us                1          2.496us          0.000us
empty                                8.064us          0.000us                1          8.064us          0.000us
cudnn_convolution                  285.182us          0.000us                1        285.182us          0.000us
threshold_                         157.151us          0.000us                1        157.151us          0.000us
max_pool2d_with_indices             91.839us          0.000us                1         91.839us          0.000us
conv2d                             386.686us          0.000us                1        386.686us          0.000us
convolution                        379.518us          0.000us                1        379.518us          0.000us
_convolution                       376.126us          0.000us                1        376.126us          0.000us
contiguous                           4.064us          0.000us                1          4.064us          0.000us
empty                                8.479us          0.000us                1          8.479us          0.000us
cudnn_convolution                  337.759us          0.000us                1        337.759us          0.000us
threshold_                          84.384us          0.000us                1         84.384us          0.000us
conv2d                             293.983us          0.000us                1        293.983us          0.000us
convolution                        290.591us          0.000us                1        290.591us          0.000us
_convolution                       286.975us          0.000us                1        286.975us          0.000us
contiguous                           2.368us          0.000us                1          2.368us          0.000us
empty                                7.584us          0.000us                1          7.584us          0.000us
cudnn_convolution                  257.631us          0.000us                1        257.631us          0.000us
threshold_                         120.288us          0.000us                1        120.288us          0.000us
max_pool2d_with_indices            117.504us          0.000us                1        117.504us          0.000us
conv2d                             311.967us          0.000us                1        311.967us          0.000us
convolution                        306.271us          0.000us                1        306.271us          0.000us
_convolution                       303.071us          0.000us                1        303.071us          0.000us
contiguous                           2.912us          0.000us                1          2.912us          0.000us
empty                                8.768us          0.000us                1          8.768us          0.000us
cudnn_convolution                  268.223us          0.000us                1        268.223us          0.000us
threshold_                          64.896us          0.000us                1         64.896us          0.000us
conv2d                             226.047us          0.000us                1        226.047us          0.000us
convolution                        222.463us          0.000us                1        222.463us          0.000us
_convolution                       219.487us          0.000us                1        219.487us          0.000us
contiguous                           1.728us          0.000us                1          1.728us          0.000us
empty                                5.728us          0.000us                1          5.728us          0.000us
cudnn_convolution                  196.223us          0.000us                1        196.223us          0.000us
threshold_                          45.760us          0.000us                1         45.760us          0.000us
max_pool2d_with_indices             63.808us          0.000us                1         63.808us          0.000us
conv2d                             231.967us          0.000us                1        231.967us          0.000us
convolution                        228.543us          0.000us                1        228.543us          0.000us
_convolution                       226.463us          0.000us                1        226.463us          0.000us
contiguous                           1.728us          0.000us                1          1.728us          0.000us
empty                                4.992us          0.000us                1          4.992us          0.000us
cudnn_convolution                  207.455us          0.000us                1        207.455us          0.000us
threshold_                          52.544us          0.000us                1         52.544us          0.000us
conv2d                             224.735us          0.000us                1        224.735us          0.000us
convolution                        221.951us          0.000us                1        221.951us          0.000us
_convolution                       219.199us          0.000us                1        219.199us          0.000us
contiguous                           2.016us          0.000us                1          2.016us          0.000us
empty                                5.088us          0.000us                1          5.088us          0.000us
cudnn_convolution                  198.527us          0.000us                1        198.527us          0.000us
threshold_                          47.808us          0.000us                1         47.808us          0.000us
max_pool2d_with_indices             56.063us          0.000us                1         56.063us          0.000us
view                                40.224us          0.000us                1         40.224us          0.000us
unsigned short                      22.048us          0.000us                1         22.048us          0.000us
addmm                              145.215us          0.000us                1        145.215us          0.000us
threshold_                          88.928us          0.000us                1         88.928us          0.000us
dropout                            205.055us          0.000us                1        205.055us          0.000us
_fused_dropout                     192.863us          0.000us                1        192.863us          0.000us
unsigned short                      30.208us          0.000us                1         30.208us          0.000us
addmm                              202.239us          0.000us                1        202.239us          0.000us
threshold_                          79.680us          0.000us                1         79.680us          0.000us
dropout                             99.872us          0.000us                1         99.872us          0.000us
_fused_dropout                      95.360us          0.000us                1         95.360us          0.000us
unsigned short                      12.896us          0.000us                1         12.896us          0.000us
addmm                               84.607us          0.000us                1         84.607us          0.000us
