---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             462.877us      10897.344us                1        462.877us      10897.344us
convolution                        411.486us      10872.224us                1        411.486us      10872.224us
_convolution                       379.646us      10854.720us                1        379.646us      10854.720us
contiguous                          17.664us         17.600us                1         17.664us         17.600us
empty                               25.280us         25.984us                1         25.280us         25.984us
cudnn_convolution                  255.742us      10752.256us                1        255.742us      10752.256us
add_                                95.167us          5.983us                1         95.167us          5.983us
batch_norm                         341.502us       4733.025us                1        341.502us       4733.025us
contiguous                          15.744us          0.545us                1         15.744us          0.545us
contiguous                          13.568us          0.640us                1         13.568us          0.640us
contiguous                          13.024us          0.640us                1         13.024us          0.640us
contiguous                          13.408us          0.641us                1         13.408us          0.641us
contiguous                          12.992us          0.640us                1         12.992us          0.640us
cudnn_batch_norm                   159.103us       4725.345us                1        159.103us       4725.345us
threshold_                          73.824us       3594.303us                1         73.824us       3594.303us
max_pool2d_with_indices            101.728us       5862.879us                1        101.728us       5862.879us
conv2d                             342.366us       8442.720us                1        342.366us       8442.720us
convolution                        311.070us       8441.439us                1        311.070us       8441.439us
_convolution                       282.174us       8440.226us                1        282.174us       8440.226us
contiguous                          14.816us          0.546us                1         14.816us          0.546us
empty                               19.296us          0.639us                1         19.296us          0.639us
cudnn_convolution                  178.751us       8436.481us                1        178.751us       8436.481us
add_                                76.800us          5.535us                1         76.800us          5.535us
batch_norm                         305.182us       1197.182us                1        305.182us       1197.182us
contiguous                          14.080us          0.641us                1         14.080us          0.641us
contiguous                          13.919us          0.576us                1         13.919us          0.576us
contiguous                          12.768us          0.542us                1         12.768us          0.542us
contiguous                          13.088us          0.576us                1         13.088us          0.576us
contiguous                          12.064us          0.641us                1         12.064us          0.641us
cudnn_batch_norm                   131.743us       1189.697us                1        131.743us       1189.697us
threshold_                          63.200us        872.162us                1         63.200us        872.162us
conv2d                             275.678us       8225.697us                1        275.678us       8225.697us
convolution                        247.647us       8224.419us                1        247.647us       8224.419us
_convolution                       219.551us       8223.267us                1        219.551us       8223.267us
contiguous                          13.856us          0.546us                1         13.856us          0.546us
empty                               17.728us          0.576us                1         17.728us          0.576us
cudnn_convolution                  122.591us       8219.425us                1        122.591us       8219.425us
add_                                65.440us          5.280us                1         65.440us          5.280us
batch_norm                         367.390us       1188.160us                1        367.390us       1188.160us
contiguous                          18.048us          0.542us                1         18.048us          0.542us
contiguous                          14.400us          0.576us                1         14.400us          0.576us
contiguous                          14.303us          0.546us                1         14.303us          0.546us
contiguous                          13.184us          0.641us                1         13.184us          0.641us
contiguous                          13.088us          0.546us                1         13.088us          0.546us
cudnn_batch_norm                   172.863us       1180.733us                1        172.863us       1180.733us
add_                                96.096us       1092.865us                1         96.096us       1092.865us
threshold_                          92.607us        880.962us                1         92.607us        880.962us
conv2d                             323.966us       8258.400us                1        323.966us       8258.400us
convolution                        290.718us       8257.187us                1        290.718us       8257.187us
_convolution                       262.079us       8256.001us                1        262.079us       8256.001us
contiguous                          16.192us          0.637us                1         16.192us          0.637us
empty                               20.640us          0.641us                1         20.640us          0.641us
cudnn_convolution                  151.935us       8252.254us                1        151.935us       8252.254us
add_                                82.783us          5.280us                1         82.783us          5.280us
batch_norm                         300.734us       1184.383us                1        300.734us       1184.383us
contiguous                          14.432us          0.641us                1         14.432us          0.641us
contiguous                          12.608us          0.576us                1         12.608us          0.576us
contiguous                          13.120us          0.641us                1         13.120us          0.641us
contiguous                          12.352us          0.576us                1         12.352us          0.576us
contiguous                          12.064us          0.641us                1         12.064us          0.641us
cudnn_batch_norm                   131.583us       1177.025us                1        131.583us       1177.025us
threshold_                          65.472us        878.880us                1         65.472us        878.880us
conv2d                             257.311us       8218.464us                1        257.311us       8218.464us
convolution                        228.447us       8217.278us                1        228.447us       8217.278us
_convolution                       200.543us       8216.095us                1        200.543us       8216.095us
contiguous                          13.152us          0.481us                1         13.152us          0.481us
empty                               17.472us          0.641us                1         17.472us          0.641us
cudnn_convolution                  107.551us       8212.227us                1        107.551us       8212.227us
add_                                60.576us          5.661us                1         60.576us          5.661us
batch_norm                         308.638us       1203.033us                1        308.638us       1203.033us
contiguous                          13.760us          0.549us                1         13.760us          0.549us
contiguous                          12.864us          0.572us                1         12.864us          0.572us
contiguous                          11.936us          0.641us                1         11.936us          0.641us
contiguous                          12.288us          0.641us                1         12.288us          0.641us
contiguous                          39.136us          0.641us                1         39.136us          0.641us
cudnn_batch_norm                   114.943us       1195.366us                1        114.943us       1195.366us
add_                                57.727us       1097.054us                1         57.727us       1097.054us
threshold_                          62.784us        871.582us                1         62.784us        871.582us
conv2d                             280.766us       3947.258us                1        280.766us       3947.258us
convolution                        251.038us       3946.075us                1        251.038us       3946.075us
_convolution                       223.646us       3944.893us                1        223.646us       3944.893us
contiguous                          13.439us          0.549us                1         13.439us          0.549us
empty                               16.480us          0.580us                1         16.480us          0.580us
cudnn_convolution                  130.495us       3940.796us                1        130.495us       3940.796us
add_                                60.416us          5.180us                1         60.416us          5.180us
batch_norm                         277.086us        603.455us                1        277.086us        603.455us
contiguous                          14.048us          0.580us                1         14.048us          0.580us
contiguous                          12.544us          0.542us                1         12.544us          0.542us
contiguous                          12.576us          0.572us                1         12.576us          0.572us
contiguous                          11.936us          0.542us                1         11.936us          0.542us
contiguous                          11.840us          0.580us                1         11.840us          0.580us
cudnn_batch_norm                   114.559us        596.062us                1        114.559us        596.062us
threshold_                          58.208us        430.466us                1         58.208us        430.466us
conv2d                             300.382us       4437.981us                1        300.382us       4437.981us
convolution                        272.607us       4436.707us                1        272.607us       4436.707us
_convolution                       246.623us       4435.616us                1        246.623us       4435.616us
contiguous                          13.216us          0.572us                1         13.216us          0.572us
empty                               16.352us          0.542us                1         16.352us          0.542us
cudnn_convolution                  155.295us       4431.618us                1        155.295us       4431.618us
add_                                62.240us          5.508us                1         62.240us          5.508us
batch_norm                         271.102us        600.159us                1        271.102us        600.159us
contiguous                          13.952us          0.641us                1         13.952us          0.641us
contiguous                          12.512us          0.641us                1         12.512us          0.641us
contiguous                          12.320us          0.580us                1         12.320us          0.580us
contiguous                          11.968us          0.641us                1         11.968us          0.641us
contiguous                          11.936us          0.572us                1         11.936us          0.572us
cudnn_batch_norm                   110.591us        592.796us                1        110.591us        592.796us
conv2d                             262.782us        733.284us                1        262.782us        733.284us
convolution                        233.150us        732.155us                1        233.150us        732.155us
_convolution                       206.942us        730.881us                1        206.942us        730.881us
contiguous                          13.376us          0.572us                1         13.376us          0.572us
empty                               16.288us          0.542us                1         16.288us          0.542us
cudnn_convolution                  115.711us        727.043us                1        115.711us        727.043us
add_                                59.711us          5.539us                1         59.711us          5.539us
batch_norm                         273.726us        595.459us                1        273.726us        595.459us
contiguous                          13.855us          0.580us                1         13.855us          0.580us
contiguous                          12.832us          0.641us                1         12.832us          0.641us
contiguous                          12.672us          0.641us                1         12.672us          0.641us
contiguous                          12.480us          0.641us                1         12.480us          0.641us
contiguous                          12.160us          0.641us                1         12.160us          0.641us
cudnn_batch_norm                   108.575us        587.997us                1        108.575us        587.997us
add_                                69.247us        546.082us                1         69.247us        546.082us
threshold_                          52.255us        433.830us                1         52.255us        433.830us
conv2d                             283.582us       4390.083us                1        283.582us       4390.083us
convolution                        254.142us       4388.863us                1        254.142us       4388.863us
_convolution                       226.334us       4387.680us                1        226.334us       4387.680us
contiguous                          13.728us          0.641us                1         13.728us          0.641us
empty                               16.320us          0.549us                1         16.320us          0.549us
cudnn_convolution                  133.823us       4383.675us                1        133.823us       4383.675us
add_                                59.071us          5.531us                1         59.071us          5.531us
batch_norm                         294.526us        594.810us                1        294.526us        594.810us
contiguous                          13.727us          0.572us                1         13.727us          0.572us
