---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             474.653us      10907.104us                1        474.653us      10907.104us
convolution                        421.501us      10879.424us                1        421.501us      10879.424us
_convolution                       388.765us      10861.600us                1        388.765us      10861.600us
contiguous                          18.208us         17.760us                1         18.208us         17.760us
empty                               35.711us         26.976us                1         35.711us         26.976us
cudnn_convolution                  256.831us      10750.656us                1        256.831us      10750.656us
add_                                98.912us          6.017us                1         98.912us          6.017us
batch_norm                         339.902us       4698.303us                1        339.902us       4698.303us
contiguous                          15.328us          0.640us                1         15.328us          0.640us
contiguous                          13.888us          0.640us                1         13.888us          0.640us
contiguous                          12.992us          0.640us                1         12.992us          0.640us
contiguous                          13.408us          0.736us                1         13.408us          0.736us
contiguous                          12.704us          0.576us                1         12.704us          0.576us
cudnn_batch_norm                   158.367us       4690.559us                1        158.367us       4690.559us
threshold_                          73.664us       3552.639us                1         73.664us       3552.639us
max_pool2d_with_indices             99.583us       5785.984us                1         99.583us       5785.984us
conv2d                             290.622us       8383.680us                1        290.622us       8383.680us
convolution                        259.230us       8382.465us                1        259.230us       8382.465us
_convolution                       231.199us       8381.119us                1        231.199us       8381.119us
contiguous                          14.400us          0.736us                1         14.400us          0.736us
empty                               18.368us          0.641us                1         18.368us          0.641us
cudnn_convolution                  131.679us       8376.898us                1        131.679us       8376.898us
add_                                72.384us          5.344us                1         72.384us          5.344us
batch_norm                         350.142us       1194.080us                1        350.142us       1194.080us
contiguous                          15.200us          0.546us                1         15.200us          0.546us
contiguous                          13.216us          0.576us                1         13.216us          0.576us
contiguous                          11.967us          0.546us                1         11.967us          0.546us
contiguous                          13.024us          0.637us                1         13.024us          0.637us
contiguous                          12.384us          0.641us                1         12.384us          0.641us
cudnn_batch_norm                   178.719us       1186.623us                1        178.719us       1186.623us
threshold_                          68.544us        861.599us                1         68.544us        861.599us
conv2d                             270.143us       8142.174us                1        270.143us       8142.174us
convolution                        240.863us       8140.896us                1        240.863us       8140.896us
_convolution                       214.303us       8139.683us                1        214.303us       8139.683us
contiguous                          14.272us          0.641us                1         14.272us          0.641us
empty                               18.592us          0.641us                1         18.592us          0.641us
cudnn_convolution                  115.839us       8135.582us                1        115.839us       8135.582us
add_                                63.264us          5.695us                1         63.264us          5.695us
batch_norm                         286.334us       1181.759us                1        286.334us       1181.759us
contiguous                          13.664us          0.637us                1         13.664us          0.637us
contiguous                          13.216us          0.576us                1         13.216us          0.576us
contiguous                          12.832us          0.641us                1         12.832us          0.641us
contiguous                          12.320us          0.637us                1         12.320us          0.637us
contiguous                          13.568us          0.641us                1         13.568us          0.641us
cudnn_batch_norm                   117.215us       1174.080us                1        117.215us       1174.080us
add_                                70.879us       1072.639us                1         70.879us       1072.639us
threshold_                          63.360us        860.703us                1         63.360us        860.703us
conv2d                             273.918us       8172.707us                1        273.918us       8172.707us
convolution                        245.438us       8171.425us                1        245.438us       8171.425us
_convolution                       219.582us       8170.334us                1        219.582us       8170.334us
contiguous                          14.240us          0.641us                1         14.240us          0.641us
empty                               19.295us          0.576us                1         19.295us          0.576us
cudnn_convolution                  121.087us       8166.557us                1        121.087us       8166.557us
add_                                66.463us          5.184us                1         66.463us          5.184us
batch_norm                         278.366us       1171.776us                1        278.366us       1171.776us
contiguous                          13.567us          0.641us                1         13.567us          0.641us
contiguous                          12.192us          0.637us                1         12.192us          0.637us
contiguous                          12.480us          0.961us                1         12.480us          0.961us
contiguous                          12.960us          0.637us                1         12.960us          0.637us
contiguous                          12.384us          0.641us                1         12.384us          0.641us
cudnn_batch_norm                   114.399us       1164.158us                1        114.399us       1164.158us
threshold_                          60.544us        858.143us                1         60.544us        858.143us
conv2d                             313.021us       8133.278us                1        313.021us       8133.278us
convolution                        279.679us       8132.004us                1        279.679us       8132.004us
_convolution                       250.207us       8130.878us                1        250.207us       8130.878us
contiguous                          16.928us          0.576us                1         16.928us          0.576us
empty                               20.992us          0.546us                1         20.992us          0.546us
cudnn_convolution                  139.839us       8126.781us                1        139.839us       8126.781us
add_                                79.103us          5.600us                1         79.103us          5.600us
batch_norm                         312.957us       1192.863us                1        312.957us       1192.863us
contiguous                          14.656us          0.542us                1         14.656us          0.542us
contiguous                          12.480us          0.580us                1         12.480us          0.580us
contiguous                          12.928us          0.542us                1         12.928us          0.542us
contiguous                          12.320us          0.572us                1         12.320us          0.572us
contiguous                          11.936us          0.641us                1         11.936us          0.641us
cudnn_batch_norm                   142.528us       1185.188us                1        142.528us       1185.188us
add_                                66.112us       1075.035us                1         66.112us       1075.035us
threshold_                          59.584us        861.694us                1         59.584us        861.694us
conv2d                             305.406us       3932.579us                1        305.406us       3932.579us
convolution                        274.238us       3931.358us                1        274.238us       3931.358us
_convolution                       245.886us       3930.138us                1        245.886us       3930.138us
contiguous                          14.656us          0.641us                1         14.656us          0.641us
empty                               19.263us          0.710us                1         19.263us          0.710us
cudnn_convolution                  145.023us       3926.239us                1        145.023us       3926.239us
add_                                70.080us          5.341us                1         70.080us          5.341us
batch_norm                         290.654us        600.899us                1        290.654us        600.899us
contiguous                          14.624us          0.542us                1         14.624us          0.542us
contiguous                          12.704us          0.641us                1         12.704us          0.641us
contiguous                          12.544us          0.542us                1         12.544us          0.542us
contiguous                          12.512us          0.580us                1         12.512us          0.580us
contiguous                          11.936us          0.542us                1         11.936us          0.542us
cudnn_batch_norm                   124.575us        593.597us                1        124.575us        593.597us
threshold_                          60.640us        435.135us                1         60.640us        435.135us
conv2d                             312.542us       4438.980us                1        312.542us       4438.980us
convolution                        284.446us       4437.820us                1        284.446us       4437.820us
_convolution                       256.958us       4436.638us                1        256.958us       4436.638us
contiguous                          13.728us          0.580us                1         13.728us          0.580us
empty                               16.128us          0.549us                1         16.128us          0.549us
cudnn_convolution                  163.743us       4432.732us                1        163.743us       4432.732us
add_                                61.503us          5.661us                1         61.503us          5.661us
batch_norm                         277.726us        600.899us                1        277.726us        600.899us
contiguous                          13.344us          0.633us                1         13.344us          0.633us
contiguous                          13.024us          0.572us                1         13.024us          0.572us
contiguous                          12.352us          0.542us                1         12.352us          0.542us
contiguous                          12.256us          0.580us                1         12.256us          0.580us
contiguous                          12.320us          0.542us                1         12.320us          0.542us
cudnn_batch_norm                   114.783us        593.597us                1        114.783us        593.597us
conv2d                             271.390us        730.240us                1        271.390us        730.240us
convolution                        243.070us        729.057us                1        243.070us        729.057us
_convolution                       217.279us        727.905us                1        217.279us        727.905us
contiguous                          13.952us          0.549us                1         13.952us          0.549us
empty                               16.448us          0.580us                1         16.448us          0.580us
cudnn_convolution                  123.936us        723.900us                1        123.936us        723.900us
add_                                74.687us          5.188us                1         74.687us          5.188us
batch_norm                         276.190us        598.495us                1        276.190us        598.495us
contiguous                          16.096us          0.549us                1         16.096us          0.549us
contiguous                          13.535us          0.633us                1         13.535us          0.633us
contiguous                          12.512us          0.641us                1         12.512us          0.641us
contiguous                          12.256us          0.542us                1         12.256us          0.542us
contiguous                          12.224us          0.572us                1         12.224us          0.572us
cudnn_batch_norm                   106.911us        591.103us                1        106.911us        591.103us
add_                                57.663us        540.642us                1         57.663us        540.642us
threshold_                          51.424us        437.759us                1         51.424us        437.759us
conv2d                             287.070us       4411.522us                1        287.070us       4411.522us
convolution                        258.366us       4410.400us                1        258.366us       4410.400us
_convolution                       230.270us       4409.187us                1        230.270us       4409.187us
contiguous                          14.112us          0.641us                1         14.112us          0.641us
empty                               16.960us          0.580us                1         16.960us          0.580us
cudnn_convolution                  135.807us       4405.281us                1        135.807us       4405.281us
add_                                72.799us          5.280us                1         72.799us          5.280us
batch_norm                         271.102us        595.200us                1        271.102us        595.200us
contiguous                          13.472us          0.542us                1         13.472us          0.542us
