---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                         8761987.719us          0.000us                1    8761987.719us          0.000us
convolution                    8761982.823us          0.000us                1    8761982.823us          0.000us
_convolution                   8761978.983us          0.000us                1    8761978.983us          0.000us
contiguous                           2.208us          0.000us                1          2.208us          0.000us
empty                                6.752us          0.000us                1          6.752us          0.000us
_convolution_nogroup           8761947.303us          0.000us                1    8761947.303us          0.000us
thnn_conv2d                    8761940.391us          0.000us                1    8761940.391us          0.000us
thnn_conv2d_forward            8761935.175us          0.000us                1    8761935.175us          0.000us
add_                                32.448us          0.000us                1         32.448us          0.000us
batch_norm                       36321.575us          0.000us                1      36321.575us          0.000us
native_batch_norm                36306.823us          0.000us                1      36306.823us          0.000us
threshold_                       17694.980us          0.000us                1      17694.980us          0.000us
max_pool2d_with_indices          59410.626us          0.000us                1      59410.626us          0.000us
conv2d                         8616640.021us          0.000us                1    8616640.021us          0.000us
convolution                    8616634.325us          0.000us                1    8616634.325us          0.000us
_convolution                   8616630.357us          0.000us                1    8616630.357us          0.000us
contiguous                           2.432us          0.000us                1          2.432us          0.000us
empty                                7.168us          0.000us                1          7.168us          0.000us
_convolution_nogroup           8616597.877us          0.000us                1    8616597.877us          0.000us
thnn_conv2d                    8616590.261us          0.000us                1    8616590.261us          0.000us
thnn_conv2d_forward            8616584.853us          0.000us                1    8616584.853us          0.000us
add_                                32.512us          0.000us                1         32.512us          0.000us
batch_norm                        7505.108us          0.000us                1       7505.108us          0.000us
native_batch_norm                 7490.260us          0.000us                1       7490.260us          0.000us
threshold_                        5267.511us          0.000us                1       5267.511us          0.000us
conv2d                         8601369.973us          0.000us                1    8601369.973us          0.000us
convolution                    8601364.213us          0.000us                1    8601364.213us          0.000us
_convolution                   8601360.213us          0.000us                1    8601360.213us          0.000us
contiguous                           2.496us          0.000us                1          2.496us          0.000us
empty                                9.184us          0.000us                1          9.184us          0.000us
_convolution_nogroup           8601323.541us          0.000us                1    8601323.541us          0.000us
thnn_conv2d                    8601315.221us          0.000us                1    8601315.221us          0.000us
thnn_conv2d_forward            8601309.781us          0.000us                1    8601309.781us          0.000us
add_                                31.104us          0.000us                1         31.104us          0.000us
batch_norm                        7614.068us          0.000us                1       7614.068us          0.000us
native_batch_norm                 7599.348us          0.000us                1       7599.348us          0.000us
add_                              4318.618us          0.000us                1       4318.618us          0.000us
threshold_                        5310.168us          0.000us                1       5310.168us          0.000us
conv2d                         8585126.357us          0.000us                1    8585126.357us          0.000us
convolution                    8585120.181us          0.000us                1    8585120.181us          0.000us
_convolution                   8585116.053us          0.000us                1    8585116.053us          0.000us
contiguous                           2.400us          0.000us                1          2.400us          0.000us
empty                               10.848us          0.000us                1         10.848us          0.000us
_convolution_nogroup           8585078.741us          0.000us                1    8585078.741us          0.000us
thnn_conv2d                    8585072.469us          0.000us                1    8585072.469us          0.000us
thnn_conv2d_forward            8585066.517us          0.000us                1    8585066.517us          0.000us
add_                                33.440us          0.000us                1         33.440us          0.000us
batch_norm                        8265.107us          0.000us                1       8265.107us          0.000us
native_batch_norm                 8250.803us          0.000us                1       8250.803us          0.000us
threshold_                        7115.541us          0.000us                1       7115.541us          0.000us
conv2d                         8596614.857us          0.000us                1    8596614.857us          0.000us
convolution                    8596608.521us          0.000us                1    8596608.521us          0.000us
_convolution                   8596604.137us          0.000us                1    8596604.137us          0.000us
contiguous                           2.464us          0.000us                1          2.464us          0.000us
empty                                9.920us          0.000us                1          9.920us          0.000us
_convolution_nogroup           8596566.441us          0.000us                1    8596566.441us          0.000us
thnn_conv2d                    8596560.009us          0.000us                1    8596560.009us          0.000us
thnn_conv2d_forward            8596554.729us          0.000us                1    8596554.729us          0.000us
add_                                31.488us          0.000us                1         31.488us          0.000us
batch_norm                        7560.564us          0.000us                1       7560.564us          0.000us
native_batch_norm                 7546.804us          0.000us                1       7546.804us          0.000us
add_                              4326.105us          0.000us                1       4326.105us          0.000us
threshold_                        5343.640us          0.000us                1       5343.640us          0.000us
conv2d                         3119970.550us          0.000us                1    3119970.550us          0.000us
convolution                    3119963.734us          0.000us                1    3119963.734us          0.000us
_convolution                   3119959.734us          0.000us                1    3119959.734us          0.000us
contiguous                           2.464us          0.000us                1          2.464us          0.000us
empty                                8.480us          0.000us                1          8.480us          0.000us
_convolution_nogroup           3119926.102us          0.000us                1    3119926.102us          0.000us
thnn_conv2d                    3119919.030us          0.000us                1    3119919.030us          0.000us
thnn_conv2d_forward            3119913.494us          0.000us                1    3119913.494us          0.000us
add_                                32.160us          0.000us                1         32.160us          0.000us
batch_norm                        3918.202us          0.000us                1       3918.202us          0.000us
native_batch_norm                 3904.282us          0.000us                1       3904.282us          0.000us
threshold_                        3338.682us          0.000us                1       3338.682us          0.000us
conv2d                         6859059.101us          0.000us                1    6859059.101us          0.000us
convolution                    6859052.669us          0.000us                1    6859052.669us          0.000us
_convolution                   6859048.701us          0.000us                1    6859048.701us          0.000us
contiguous                           2.336us          0.000us                1          2.336us          0.000us
empty                                9.600us          0.000us                1          9.600us          0.000us
_convolution_nogroup           6859013.501us          0.000us                1    6859013.501us          0.000us
thnn_conv2d                    6859007.293us          0.000us                1    6859007.293us          0.000us
thnn_conv2d_forward            6859001.437us          0.000us                1    6859001.437us          0.000us
add_                                31.712us          0.000us                1         31.712us          0.000us
batch_norm                        3913.785us          0.000us                1       3913.785us          0.000us
native_batch_norm                 3900.217us          0.000us                1       3900.217us          0.000us
conv2d                          315225.848us          0.000us                1     315225.848us          0.000us
convolution                     315220.184us          0.000us                1     315220.184us          0.000us
_convolution                    315215.704us          0.000us                1     315215.704us          0.000us
contiguous                           2.400us          0.000us                1          2.400us          0.000us
empty                                7.456us          0.000us                1          7.456us          0.000us
_convolution_nogroup            315184.664us          0.000us                1     315184.664us          0.000us
thnn_conv2d                     315178.264us          0.000us                1     315178.264us          0.000us
thnn_conv2d_forward             315172.408us          0.000us                1     315172.408us          0.000us
add_                                31.104us          0.000us                1         31.104us          0.000us
batch_norm                        3901.338us          0.000us                1       3901.338us          0.000us
native_batch_norm                 3887.162us          0.000us                1       3887.162us          0.000us
add_                              2190.140us          0.000us                1       2190.140us          0.000us
threshold_                        3460.699us          0.000us                1       3460.699us          0.000us
conv2d                         6789897.280us          0.000us                1    6789897.280us          0.000us
convolution                    6789891.328us          0.000us                1    6789891.328us          0.000us
_convolution                   6789886.784us          0.000us                1    6789886.784us          0.000us
contiguous                           2.368us          0.000us                1          2.368us          0.000us
empty                                8.192us          0.000us                1          8.192us          0.000us
_convolution_nogroup           6789852.640us          0.000us                1    6789852.640us          0.000us
thnn_conv2d                    6789845.184us          0.000us                1    6789845.184us          0.000us
thnn_conv2d_forward            6789839.840us          0.000us                1    6789839.840us          0.000us
add_                                31.808us          0.000us                1         31.808us          0.000us
batch_norm                        3940.730us          0.000us                1       3940.730us          0.000us
native_batch_norm                 3926.714us          0.000us                1       3926.714us          0.000us
threshold_                        3383.163us          0.000us                1       3383.163us          0.000us
conv2d                         6789836.278us          0.000us                1    6789836.278us          0.000us
convolution                    6789830.646us          0.000us                1    6789830.646us          0.000us
_convolution                   6789826.454us          0.000us                1    6789826.454us          0.000us
contiguous                           2.207us          0.000us                1          2.207us          0.000us
empty                                9.856us          0.000us                1          9.856us          0.000us
_convolution_nogroup           6789789.911us          0.000us                1    6789789.911us          0.000us
thnn_conv2d                    6789782.519us          0.000us                1    6789782.519us          0.000us
thnn_conv2d_forward            6789777.207us          0.000us                1    6789777.207us          0.000us
add_                                31.648us          0.000us                1         31.648us          0.000us
batch_norm                        3906.682us          0.000us                1       3906.682us          0.000us
native_batch_norm                 3892.506us          0.000us                1       3892.506us          0.000us
