---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                        17493100.584us          0.000us                1   17493100.584us          0.000us
convolution                   17493095.176us          0.000us                1   17493095.176us          0.000us
_convolution                  17493091.400us          0.000us                1   17493091.400us          0.000us
contiguous                           2.048us          0.000us                1          2.048us          0.000us
empty                                6.528us          0.000us                1          6.528us          0.000us
_convolution_nogroup          17493062.344us          0.000us                1   17493062.344us          0.000us
thnn_conv2d                   17493051.112us          0.000us                1   17493051.112us          0.000us
thnn_conv2d_forward           17474707.815us          0.000us                1   17474707.815us          0.000us
add_                                35.552us          0.000us                1         35.552us          0.000us
batch_norm                       73371.751us          0.000us                1      73371.751us          0.000us
native_batch_norm                73351.687us          0.000us                1      73351.687us          0.000us
threshold_                       36578.660us          0.000us                1      36578.660us          0.000us
max_pool2d_with_indices         128527.499us          0.000us                1     128527.499us          0.000us
conv2d                        17177500.756us          0.000us                1   17177500.756us          0.000us
convolution                   17177493.876us          0.000us                1   17177493.876us          0.000us
_convolution                  17177490.100us          0.000us                1   17177490.100us          0.000us
contiguous                           3.136us          0.000us                1          3.136us          0.000us
empty                               10.336us          0.000us                1         10.336us          0.000us
_convolution_nogroup          17177453.044us          0.000us                1   17177453.044us          0.000us
thnn_conv2d                   17177444.500us          0.000us                1   17177444.500us          0.000us
thnn_conv2d_forward           17159522.127us          0.000us                1   17159522.127us          0.000us
add_                                34.944us          0.000us                1         34.944us          0.000us
batch_norm                       15735.252us          0.000us                1      15735.252us          0.000us
native_batch_norm                15715.797us          0.000us                1      15715.797us          0.000us
threshold_                       10852.885us          0.000us                1      10852.885us          0.000us
conv2d                        17165092.529us          0.000us                1   17165092.529us          0.000us
convolution                   17165085.809us          0.000us                1   17165085.809us          0.000us
_convolution                  17165081.777us          0.000us                1   17165081.777us          0.000us
contiguous                           2.336us          0.000us                1          2.336us          0.000us
empty                                9.696us          0.000us                1          9.696us          0.000us
_convolution_nogroup          17165046.257us          0.000us                1   17165046.257us          0.000us
thnn_conv2d                   17165037.713us          0.000us                1   17165037.713us          0.000us
thnn_conv2d_forward           17147084.907us          0.000us                1   17147084.907us          0.000us
add_                                35.295us          0.000us                1         35.295us          0.000us
batch_norm                       15901.843us          0.000us                1      15901.843us          0.000us
native_batch_norm                15882.675us          0.000us                1      15882.675us          0.000us
add_                              8639.109us          0.000us                1       8639.109us          0.000us
threshold_                       10997.621us          0.000us                1      10997.621us          0.000us
conv2d                        17161117.537us          0.000us                1   17161117.537us          0.000us
convolution                   17161110.977us          0.000us                1   17161110.977us          0.000us
_convolution                  17161106.977us          0.000us                1   17161106.977us          0.000us
contiguous                           2.688us          0.000us                1          2.688us          0.000us
empty                               10.400us          0.000us                1         10.400us          0.000us
_convolution_nogroup          17161069.633us          0.000us                1   17161069.633us          0.000us
thnn_conv2d                   17161061.761us          0.000us                1   17161061.761us          0.000us
thnn_conv2d_forward           17143132.315us          0.000us                1   17143132.315us          0.000us
add_                                36.032us          0.000us                1         36.032us          0.000us
batch_norm                       18882.816us          0.000us                1      18882.816us          0.000us
native_batch_norm                18862.880us          0.000us                1      18862.880us          0.000us
threshold_                       12117.774us          0.000us                1      12117.774us          0.000us
conv2d                        17161610.209us          0.000us                1   17161610.209us          0.000us
convolution                   17161603.009us          0.000us                1   17161603.009us          0.000us
_convolution                  17161598.721us          0.000us                1   17161598.721us          0.000us
contiguous                           2.752us          0.000us                1          2.752us          0.000us
empty                               10.175us          0.000us                1         10.175us          0.000us
_convolution_nogroup          17161562.018us          0.000us                1   17161562.018us          0.000us
thnn_conv2d                   17161553.922us          0.000us                1   17161553.922us          0.000us
thnn_conv2d_forward           17143680.827us          0.000us                1   17143680.827us          0.000us
add_                                35.936us          0.000us                1         35.936us          0.000us
batch_norm                       15968.564us          0.000us                1      15968.564us          0.000us
native_batch_norm                15949.460us          0.000us                1      15949.460us          0.000us
add_                              8686.789us          0.000us                1       8686.789us          0.000us
threshold_                       11693.521us          0.000us                1      11693.521us          0.000us
conv2d                         6210899.191us          0.000us                1    6210899.191us          0.000us
convolution                    6210892.759us          0.000us                1    6210892.759us          0.000us
_convolution                   6210888.599us          0.000us                1    6210888.599us          0.000us
contiguous                           2.688us          0.000us                1          2.688us          0.000us
empty                                9.183us          0.000us                1          9.183us          0.000us
_convolution_nogroup           6210853.176us          0.000us                1    6210853.176us          0.000us
thnn_conv2d                    6210844.152us          0.000us                1    6210844.152us          0.000us
thnn_conv2d_forward            6206251.351us          0.000us                1    6206251.351us          0.000us
add_                                34.079us          0.000us                1         34.079us          0.000us
batch_norm                        7778.507us          0.000us                1       7778.507us          0.000us
native_batch_norm                 7758.923us          0.000us                1       7758.923us          0.000us
threshold_                        7485.902us          0.000us                1       7485.902us          0.000us
conv2d                        13636689.632us          0.000us                1   13636689.632us          0.000us
convolution                   13636683.264us          0.000us                1   13636683.264us          0.000us
_convolution                  13636679.520us          0.000us                1   13636679.520us          0.000us
contiguous                           2.560us          0.000us                1          2.560us          0.000us
empty                                9.536us          0.000us                1          9.536us          0.000us
_convolution_nogroup          13636643.872us          0.000us                1   13636643.872us          0.000us
thnn_conv2d                   13636634.944us          0.000us                1   13636634.944us          0.000us
thnn_conv2d_forward           13627577.469us          0.000us                1   13627577.469us          0.000us
add_                                33.856us          0.000us                1         33.856us          0.000us
batch_norm                        7665.516us          0.000us                1       7665.516us          0.000us
native_batch_norm                 7645.741us          0.000us                1       7645.741us          0.000us
conv2d                          632220.738us          0.000us                1     632220.738us          0.000us
convolution                     632214.370us          0.000us                1     632214.370us          0.000us
_convolution                    632210.594us          0.000us                1     632210.594us          0.000us
contiguous                           2.560us          0.000us                1          2.560us          0.000us
empty                                6.368us          0.000us                1          6.368us          0.000us
_convolution_nogroup            632174.531us          0.000us                1     632174.531us          0.000us
thnn_conv2d                     632166.691us          0.000us                1     632166.691us          0.000us
thnn_conv2d_forward             632156.515us          0.000us                1     632156.515us          0.000us
add_                                34.016us          0.000us                1         34.016us          0.000us
batch_norm                        7610.668us          0.000us                1       7610.668us          0.000us
native_batch_norm                 7591.181us          0.000us                1       7591.181us          0.000us
add_                              4463.266us          0.000us                1       4463.266us          0.000us
threshold_                        7653.356us          0.000us                1       7653.356us          0.000us
conv2d                        13557048.626us          0.000us                1   13557048.626us          0.000us
convolution                   13557041.906us          0.000us                1   13557041.906us          0.000us
_convolution                  13557037.810us          0.000us                1   13557037.810us          0.000us
contiguous                           2.656us          0.000us                1          2.656us          0.000us
empty                                9.824us          0.000us                1          9.824us          0.000us
_convolution_nogroup          13557000.658us          0.000us                1   13557000.658us          0.000us
thnn_conv2d                   13556990.578us          0.000us                1   13556990.578us          0.000us
thnn_conv2d_forward           13547869.871us          0.000us                1   13547869.871us          0.000us
add_                                34.336us          0.000us                1         34.336us          0.000us
batch_norm                        7714.828us          0.000us                1       7714.828us          0.000us
native_batch_norm                 7695.628us          0.000us                1       7695.628us          0.000us
threshold_                        8093.930us          0.000us                1       8093.930us          0.000us
conv2d                        13702878.599us          0.000us                1   13702878.599us          0.000us
convolution                   13702871.911us          0.000us                1   13702871.911us          0.000us
_convolution                  13702867.911us          0.000us                1   13702867.911us          0.000us
contiguous                           2.400us          0.000us                1          2.400us          0.000us
empty                                9.760us          0.000us                1          9.760us          0.000us
_convolution_nogroup          13702831.655us          0.000us                1   13702831.655us          0.000us
thnn_conv2d                   13702823.527us          0.000us                1   13702823.527us          0.000us
thnn_conv2d_forward           13693680.516us          0.000us                1   13693680.516us          0.000us
add_                                34.496us          0.000us                1         34.496us          0.000us
batch_norm                        7699.084us          0.000us                1       7699.084us          0.000us
native_batch_norm                 7679.884us          0.000us                1       7679.884us          0.000us
