---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             411.263us      21181.344us                1        411.263us      21181.344us
convolution                        359.807us      21180.383us                1        359.807us      21180.383us
_convolution                       329.247us      21179.040us                1        329.247us      21179.040us
contiguous                          17.760us          0.544us                1         17.760us          0.544us
empty                               21.696us          0.640us                1         21.696us          0.640us
cudnn_convolution                  211.103us      21174.881us                1        211.103us      21174.881us
add_                                98.880us          6.655us                1         98.880us          6.655us
batch_norm                         318.495us       9545.759us                1        318.495us       9545.759us
contiguous                          16.096us          0.546us                1         16.096us          0.546us
contiguous                          12.768us          0.576us                1         12.768us          0.576us
contiguous                          12.320us          0.641us                1         12.320us          0.641us
contiguous                          12.576us          0.639us                1         12.576us          0.639us
contiguous                          12.543us          0.544us                1         12.543us          0.544us
cudnn_batch_norm                   137.312us       9538.239us                1        137.312us       9538.239us
threshold_                          69.440us       7282.881us                1         69.440us       7282.881us
max_pool2d_with_indices             82.143us      11745.216us                1         82.143us      11745.216us
conv2d                             555.006us      13772.163us                1        555.006us      13772.163us
convolution                        524.606us      13770.882us                1        524.606us      13770.882us
_convolution                       496.126us      13769.764us                1        496.126us      13769.764us
contiguous                          13.472us          0.641us                1         13.472us          0.641us
empty                               16.832us          0.637us                1         16.832us          0.637us
cudnn_convolution                  395.039us      13765.919us                1        395.039us      13765.919us
add_                                68.288us          6.470us                1         68.288us          6.470us
batch_norm                         279.390us       2451.683us                1        279.390us       2451.683us
contiguous                          15.264us          0.542us                1         15.264us          0.542us
contiguous                          13.152us          0.580us                1         13.152us          0.580us
contiguous                          12.960us          0.549us                1         12.960us          0.549us
contiguous                          12.544us          0.710us                1         12.544us          0.710us
contiguous                          12.480us          0.580us                1         12.480us          0.580us
cudnn_batch_norm                   104.863us       2443.680us                1        104.863us       2443.680us
threshold_                          53.120us       1801.697us                1         53.120us       1801.697us
conv2d                             485.566us      13754.623us                1        485.566us      13754.623us
convolution                        455.518us      13753.433us                1        455.518us      13753.433us
_convolution                       429.503us      13752.258us                1        429.503us      13752.258us
contiguous                          12.736us          0.572us                1         12.736us          0.572us
empty                               16.192us          0.542us                1         16.192us          0.542us
cudnn_convolution                  337.119us      13748.421us                1        337.119us      13748.421us
add_                                61.792us          6.332us                1         61.792us          6.332us
batch_norm                         271.103us       2440.002us                1        271.103us       2440.002us
contiguous                          14.176us          0.580us                1         14.176us          0.580us
contiguous                          13.056us          0.542us                1         13.056us          0.542us
contiguous                          12.928us          0.572us                1         12.928us          0.572us
contiguous                          12.768us          0.542us                1         12.768us          0.542us
contiguous                          12.640us          0.641us                1         12.640us          0.641us
cudnn_batch_norm                    99.999us       2432.480us                1         99.999us       2432.480us
add_                                54.144us       2213.692us                1         54.144us       2213.692us
threshold_                          49.824us       1810.814us                1         49.824us       1810.814us
conv2d                             485.662us      13776.741us                1        485.662us      13776.741us
convolution                        457.886us      13775.520us                1        457.886us      13775.520us
_convolution                       431.710us      13774.239us                1        431.710us      13774.239us
contiguous                          12.448us          0.641us                1         12.448us          0.641us
empty                               16.032us          0.641us                1         16.032us          0.641us
cudnn_convolution                  338.654us      13770.401us                1        338.654us      13770.401us
add_                                58.784us          6.561us                1         58.784us          6.561us
batch_norm                         261.695us       2416.862us                1        261.695us       2416.862us
contiguous                          14.688us          0.641us                1         14.688us          0.641us
contiguous                          12.800us          0.580us                1         12.800us          0.580us
contiguous                          12.320us          0.641us                1         12.320us          0.641us
contiguous                          12.576us          0.710us                1         12.576us          0.710us
contiguous                          12.864us          0.641us                1         12.864us          0.641us
cudnn_batch_norm                    92.735us       2409.439us                1         92.735us       2409.439us
threshold_                          50.688us       1796.318us                1         50.688us       1796.318us
conv2d                             483.198us      13679.741us                1        483.198us      13679.741us
convolution                        454.847us      13678.658us                1        454.847us      13678.658us
_convolution                       429.407us      13677.437us                1        429.407us      13677.437us
contiguous                          12.256us          0.542us                1         12.256us          0.542us
empty                               16.320us          0.572us                1         16.320us          0.572us
cudnn_convolution                  338.207us      13673.347us                1        338.207us      13673.347us
add_                                59.232us          5.280us                1         59.232us          5.280us
batch_norm                         260.127us       2377.121us                1        260.127us       2377.121us
contiguous                          13.951us          0.580us                1         13.951us          0.580us
contiguous                          13.024us          0.641us                1         13.024us          0.641us
contiguous                          13.376us          0.549us                1         13.376us          0.549us
contiguous                          12.544us          0.641us                1         12.544us          0.641us
contiguous                          12.096us          0.641us                1         12.096us          0.641us
cudnn_batch_norm                    89.664us       2369.537us                1         89.664us       2369.537us
add_                                49.600us       2197.601us                1         49.600us       2197.601us
threshold_                          48.672us       1790.329us                1         48.672us       1790.329us
conv2d                             262.591us       7762.398us                1        262.591us       7762.398us
convolution                        232.927us       7761.208us                1        232.927us       7761.208us
_convolution                       205.791us       7759.995us                1        205.791us       7759.995us
contiguous                          14.720us          0.542us                1         14.720us          0.542us
empty                               16.352us          0.580us                1         16.352us          0.580us
cudnn_convolution                  112.831us       7755.905us                1        112.831us       7755.905us
add_                                78.176us          5.371us                1         78.176us          5.371us
batch_norm                         272.511us       1241.501us                1        272.511us       1241.501us
contiguous                          14.816us          0.641us                1         14.816us          0.641us
contiguous                          12.832us          0.534us                1         12.832us          0.534us
contiguous                          12.576us          0.641us                1         12.576us          0.641us
contiguous                          12.640us          0.534us                1         12.640us          0.534us
contiguous                          12.000us          0.534us                1         12.000us          0.534us
cudnn_batch_norm                   101.087us       1234.024us                1        101.087us       1234.024us
threshold_                          71.135us        887.360us                1         71.135us        887.360us
conv2d                             367.519us       8402.557us                1        367.519us       8402.557us
convolution                        335.711us       8401.352us                1        335.711us       8401.352us
_convolution                       307.807us       8400.070us                1        307.807us       8400.070us
contiguous                          17.088us          0.641us                1         17.088us          0.641us
empty                               18.592us          0.641us                1         18.592us          0.641us
cudnn_convolution                  182.271us       8396.088us                1        182.271us       8396.088us
add_                                87.776us          5.341us                1         87.776us          5.341us
batch_norm                         321.535us       1239.197us                1        321.535us       1239.197us
contiguous                          15.584us          0.549us                1         15.584us          0.549us
contiguous                          13.312us          0.565us                1         13.312us          0.565us
contiguous                          12.768us          0.549us                1         12.768us          0.549us
contiguous                          12.608us          0.641us                1         12.608us          0.641us
contiguous                          12.608us          0.534us                1         12.608us          0.534us
cudnn_batch_norm                   141.759us       1231.781us                1        141.759us       1231.781us
conv2d                             283.742us       1437.927us                1        283.742us       1437.927us
convolution                        252.863us       1436.646us                1        252.863us       1436.646us
_convolution                       224.959us       1435.516us                1        224.959us       1435.516us
contiguous                          14.944us          0.534us                1         14.944us          0.534us
empty                               16.640us          0.580us                1         16.640us          0.580us
cudnn_convolution                  126.112us       1431.259us                1        126.112us       1431.259us
add_                                63.072us          5.203us                1         63.072us          5.203us
batch_norm                         269.023us       1236.969us                1        269.023us       1236.969us
contiguous                          15.200us          0.641us                1         15.200us          0.641us
contiguous                          12.736us          0.641us                1         12.736us          0.641us
contiguous                          12.928us          0.641us                1         12.928us          0.641us
contiguous                          12.352us          0.580us                1         12.352us          0.580us
contiguous                          12.448us          0.626us                1         12.448us          0.626us
cudnn_batch_norm                    99.327us       1229.660us                1         99.327us       1229.660us
add_                                52.544us       1095.520us                1         52.544us       1095.520us
threshold_                          52.800us        880.157us                1         52.800us        880.157us
conv2d                             305.279us       8458.878us                1        305.279us       8458.878us
convolution                        274.911us       8457.596us                1        274.911us       8457.596us
_convolution                       246.111us       8456.375us                1        246.111us       8456.375us
contiguous                          12.832us          0.641us                1         12.832us          0.641us
empty                               16.320us          0.580us                1         16.320us          0.580us
cudnn_convolution                  152.863us       8452.408us                1        152.863us       8452.408us
add_                                59.647us          5.600us                1         59.647us          5.600us
batch_norm                         265.119us       1240.479us                1        265.119us       1240.479us
