---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             502.296us      29575.200us                1        502.296us      29575.200us
convolution                        450.712us      29547.360us                1        450.712us      29547.360us
_convolution                       416.761us      29528.480us                1        416.761us      29528.480us
contiguous                          19.456us         30.144us                1         19.456us         30.144us
empty                               26.048us         26.816us                1         26.048us         26.816us
cudnn_convolution                  276.380us      29409.440us                1        276.380us      29409.440us
add_                               110.974us          6.144us                1        110.974us          6.144us
batch_norm                         373.786us      18686.974us                1        373.786us      18686.974us
contiguous                          17.887us          0.576us                1         17.887us          0.576us
contiguous                          13.216us          0.641us                1         13.216us          0.641us
contiguous                          13.727us          0.576us                1         13.727us          0.576us
contiguous                          13.184us          0.639us                1         13.184us          0.639us
contiguous                          13.056us          0.639us                1         13.056us          0.639us
cudnn_batch_norm                   181.053us      18679.201us                1        181.053us      18679.201us
threshold_                          81.727us      14383.999us                1         81.727us      14383.999us
max_pool2d_with_indices            110.014us      16797.756us                1        110.014us      16797.756us
conv2d                             394.169us      45578.239us                1        394.169us      45578.239us
convolution                        361.946us      45577.057us                1        361.946us      45577.057us
_convolution                       333.083us      45575.844us                1        333.083us      45575.844us
contiguous                          13.984us          0.542us                1         13.984us          0.542us
empty                               19.424us          0.572us                1         19.424us          0.572us
cudnn_convolution                  227.292us      45571.838us                1        227.292us      45571.838us
add_                                75.294us          5.600us                1         75.294us          5.600us
batch_norm                         302.459us       9085.213us                1        302.459us       9085.213us
contiguous                          16.128us          0.633us                1         16.128us          0.633us
contiguous                          13.152us          0.641us                1         13.152us          0.641us
contiguous                          12.512us          0.641us                1         12.512us          0.641us
contiguous                          12.128us          0.740us                1         12.128us          0.740us
contiguous                          12.511us          0.641us                1         12.511us          0.641us
cudnn_batch_norm                   129.854us       9077.438us                1        129.854us       9077.438us
threshold_                          61.823us       7143.768us                1         61.823us       7143.768us
max_pool2d_with_indices             77.726us       8458.939us                1         77.726us       8458.939us
conv2d                             330.779us      30459.198us                1        330.779us      30459.198us
convolution                        301.787us      30457.916us                1        301.787us      30457.916us
_convolution                       274.235us      30456.711us                1        274.235us      30456.711us
contiguous                          13.471us          0.549us                1         13.471us          0.549us
empty                               16.064us          0.580us                1         16.064us          0.580us
cudnn_convolution                  181.053us      30452.545us                1        181.053us      30452.545us
add_                                72.767us          5.280us                1         72.767us          5.280us
batch_norm                         284.091us       4537.033us                1        284.091us       4537.033us
contiguous                          14.975us          0.641us                1         14.975us          0.641us
contiguous                          13.120us          0.641us                1         13.120us          0.641us
contiguous                          11.999us          0.641us                1         11.999us          0.641us
contiguous                          11.872us          0.580us                1         11.872us          0.580us
contiguous                          12.512us          0.641us                1         12.512us          0.641us
cudnn_batch_norm                   115.966us       4529.266us                1        115.966us       4529.266us
threshold_                          56.223us       3573.334us                1         56.223us       3573.334us
conv2d                             320.219us      49303.040us                1        320.219us      49303.040us
convolution                        293.083us      49301.865us                1        293.083us      49301.865us
_convolution                       266.299us      49300.644us                1        266.299us      49300.644us
contiguous                          13.503us          0.534us                1         13.503us          0.534us
empty                               17.344us          0.641us                1         17.344us          0.641us
cudnn_convolution                  171.165us      49296.539us                1        171.165us      49296.539us
add_                                76.894us          5.447us                1         76.894us          5.447us
batch_norm                         297.147us       4467.361us                1        297.147us       4467.361us
contiguous                          16.223us          0.549us                1         16.223us          0.549us
contiguous                          12.576us          0.641us                1         12.576us          0.641us
contiguous                          12.415us          0.534us                1         12.415us          0.534us
contiguous                          12.000us          0.641us                1         12.000us          0.641us
contiguous                          12.416us          0.549us                1         12.416us          0.549us
cudnn_batch_norm                   123.870us       4459.625us                1        123.870us       4459.625us
threshold_                          61.311us       3552.322us                1         61.311us       3552.322us
max_pool2d_with_indices             77.919us       4237.289us                1         77.919us       4237.289us
conv2d                             347.770us      26054.413us                1        347.770us      26054.413us
convolution                        317.883us      26053.223us                1        317.883us      26053.223us
_convolution                       291.035us      26051.941us                1        291.035us      26051.941us
contiguous                          14.112us          0.534us                1         14.112us          0.534us
empty                               16.128us          0.641us                1         16.128us          0.641us
cudnn_convolution                  196.637us      26047.821us                1        196.637us      26047.821us
add_                                65.375us          5.188us                1         65.375us          5.188us
batch_norm                         286.715us       2316.559us                1        286.715us       2316.559us
contiguous                          15.359us          0.641us                1         15.359us          0.641us
contiguous                          12.320us          0.641us                1         12.320us          0.641us
contiguous                          12.447us          0.641us                1         12.447us          0.641us
contiguous                          12.960us          0.580us                1         12.960us          0.580us
contiguous                          11.968us          0.641us                1         11.968us          0.641us
cudnn_batch_norm                   118.846us       2308.807us                1        118.846us       2308.807us
threshold_                          56.383us       1778.229us                1         56.383us       1778.229us
conv2d                             338.907us      44767.792us                1        338.907us      44767.792us
convolution                        311.195us      44766.510us                1        311.195us      44766.510us
_convolution                       283.483us      44765.289us                1        283.483us      44765.289us
contiguous                          13.375us          0.641us                1         13.375us          0.641us
empty                               16.544us          0.641us                1         16.544us          0.641us
cudnn_convolution                  187.613us      44761.322us                1        187.613us      44761.322us
add_                                62.015us          5.035us                1         62.015us          5.035us
batch_norm                         280.027us       2333.771us                1        280.027us       2333.771us
contiguous                          15.263us          0.641us                1         15.263us          0.641us
contiguous                          12.320us          0.641us                1         12.320us          0.641us
contiguous                          12.863us          0.641us                1         12.863us          0.641us
contiguous                          12.800us          0.610us                1         12.800us          0.610us
contiguous                          12.320us          0.641us                1         12.320us          0.641us
cudnn_batch_norm                   111.263us       2326.019us                1        111.263us       2326.019us
threshold_                          58.079us       1793.427us                1         58.079us       1793.427us
max_pool2d_with_indices             76.254us       2167.755us                1         76.254us       2167.755us
conv2d                             337.114us      13673.370us                1        337.114us      13673.370us
convolution                        307.995us      13672.180us                1        307.995us      13672.180us
_convolution                       280.859us      13671.051us                1        280.859us      13671.051us
contiguous                          13.728us          0.580us                1         13.728us          0.580us
empty                               16.480us          0.549us                1         16.480us          0.549us
cudnn_convolution                  189.117us      13667.023us                1        189.117us      13667.023us
add_                                60.671us          4.944us                1         60.671us          4.944us
batch_norm                         279.643us        788.147us                1        279.643us        788.147us
contiguous                          15.199us          0.549us                1         15.199us          0.549us
contiguous                          13.408us          0.580us                1         13.408us          0.580us
contiguous                          12.191us          0.641us                1         12.191us          0.641us
contiguous                          11.968us          0.580us                1         11.968us          0.580us
contiguous                          12.128us          0.641us                1         12.128us          0.641us
cudnn_batch_norm                   113.631us        780.853us                1        113.631us        780.853us
threshold_                          55.615us        444.824us                1         55.615us        444.824us
conv2d                             386.073us      13728.943us                1        386.073us      13728.943us
convolution                        358.874us      13727.753us                1        358.874us      13727.753us
_convolution                       333.370us      13726.532us                1        333.370us      13726.532us
contiguous                          13.184us          0.549us                1         13.184us          0.549us
empty                               16.608us          0.580us                1         16.608us          0.580us
cudnn_convolution                  239.836us      13722.626us                1        239.836us      13722.626us
add_                                62.463us          4.852us                1         62.463us          4.852us
batch_norm                         288.955us        784.332us                1        288.955us        784.332us
contiguous                          14.720us          0.641us                1         14.720us          0.641us
contiguous                          13.056us          0.641us                1         13.056us          0.641us
contiguous                          12.832us          0.549us                1         12.832us          0.549us
contiguous                          12.831us          0.641us                1         12.831us          0.641us
contiguous                          12.384us          0.519us                1         12.384us          0.519us
cudnn_batch_norm                   120.798us        777.130us                1        120.798us        777.130us
threshold_                          60.702us        439.362us                1         60.702us        439.362us
max_pool2d_with_indices             74.910us        557.220us                1         74.910us        557.220us
view                                33.503us          0.580us                1         33.503us          0.580us
unsigned short                      32.896us          0.549us                1         32.896us          0.549us
addmm                              141.342us      15782.715us                1        141.342us      15782.715us
threshold_                          87.198us         19.989us                1         87.198us         19.989us
dropout                            128.382us         37.689us                1        128.382us         37.689us
