---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             470.872us      29430.816us                1        470.872us      29430.816us
convolution                        422.905us      29406.977us                1        422.905us      29406.977us
_convolution                       390.873us      29389.440us                1        390.873us      29389.440us
contiguous                          18.336us         18.816us                1         18.336us         18.816us
empty                               22.655us         22.560us                1         22.655us         22.560us
cudnn_convolution                  267.643us      29288.705us                1        267.643us      29288.705us
add_                               108.670us          6.079us                1        108.670us          6.079us
batch_norm                         360.794us      18693.600us                1        360.794us      18693.600us
contiguous                          17.472us          0.544us                1         17.472us          0.544us
contiguous                          13.247us          0.641us                1         13.247us          0.641us
contiguous                          13.056us          0.639us                1         13.056us          0.639us
contiguous                          13.120us          0.734us                1         13.120us          0.734us
contiguous                          12.704us          0.639us                1         12.704us          0.639us
cudnn_batch_norm                   170.781us      18685.823us                1        170.781us      18685.823us
threshold_                          77.887us      14272.415us                1         77.887us      14272.415us
max_pool2d_with_indices            105.246us      16779.427us                1        105.246us      16779.427us
conv2d                             392.889us      48000.893us                1        392.889us      48000.893us
convolution                        362.522us      47999.611us                1        362.522us      47999.611us
_convolution                       333.946us      47998.405us                1        333.946us      47998.405us
contiguous                          14.912us          0.542us                1         14.912us          0.542us
empty                               18.464us          0.641us                1         18.464us          0.641us
cudnn_convolution                  229.628us      47993.980us                1        229.628us      47993.980us
add_                                71.679us          5.920us                1         71.679us          5.920us
batch_norm                         294.427us       9134.460us                1        294.427us       9134.460us
contiguous                          14.976us          0.542us                1         14.976us          0.542us
contiguous                          13.215us          0.572us                1         13.215us          0.572us
contiguous                          11.904us          0.549us                1         11.904us          0.549us
contiguous                          12.704us          0.633us                1         12.704us          0.633us
contiguous                          12.128us          0.641us                1         12.128us          0.641us
cudnn_batch_norm                   124.350us       9126.724us                1        124.350us       9126.724us
threshold_                          64.415us       7256.058us                1         64.415us       7256.058us
max_pool2d_with_indices             78.174us       8497.177us                1         78.174us       8497.177us
conv2d                             355.642us      30492.493us                1        355.642us      30492.493us
convolution                        322.266us      30491.211us                1        322.266us      30491.211us
_convolution                       292.091us      30490.082us                1        292.091us      30490.082us
contiguous                          14.144us          0.641us                1         14.144us          0.641us
empty                               16.352us          0.641us                1         16.352us          0.641us
cudnn_convolution                  195.261us      30486.084us                1        195.261us      30486.084us
add_                                67.871us          5.386us                1         67.871us          5.386us
batch_norm                         292.667us       4557.663us                1        292.667us       4557.663us
contiguous                          15.104us          0.534us                1         15.104us          0.534us
contiguous                          12.672us          0.580us                1         12.672us          0.580us
contiguous                          12.704us          0.549us                1         12.704us          0.549us
contiguous                          13.248us          0.641us                1         13.248us          0.641us
contiguous                          12.351us          0.580us                1         12.351us          0.580us
cudnn_batch_norm                   120.926us       4549.820us                1        120.926us       4549.820us
threshold_                          60.287us       3631.287us                1         60.287us       3631.287us
conv2d                             355.930us      49285.828us                1        355.930us      49285.828us
convolution                        327.611us      49284.653us                1        327.611us      49284.653us
_convolution                       298.139us      49283.463us                1        298.139us      49283.463us
contiguous                          13.888us          0.549us                1         13.888us          0.549us
empty                               18.208us          0.565us                1         18.208us          0.565us
cudnn_convolution                  195.996us      49279.373us                1        195.996us      49279.373us
add_                                69.919us          5.188us                1         69.919us          5.188us
batch_norm                         294.330us       4513.535us                1        294.330us       4513.535us
contiguous                          16.096us          0.641us                1         16.096us          0.641us
contiguous                          12.991us          0.641us                1         12.991us          0.641us
contiguous                          13.344us          0.641us                1         13.344us          0.641us
contiguous                          12.544us          0.641us                1         12.544us          0.641us
contiguous                          12.672us          0.549us                1         12.672us          0.549us
cudnn_batch_norm                   122.590us       4505.859us                1        122.590us       4505.859us
threshold_                          62.495us       3610.489us                1         62.495us       3610.489us
max_pool2d_with_indices             76.446us       4264.694us                1         76.446us       4264.694us
conv2d                             355.514us      25984.161us                1        355.514us      25984.161us
convolution                        325.946us      25982.880us                1        325.946us      25982.880us
_convolution                       297.498us      25981.674us                1        297.498us      25981.674us
contiguous                          14.048us          0.793us                1         14.048us          0.793us
empty                               17.503us          0.641us                1         17.503us          0.641us
cudnn_convolution                  201.373us      25977.707us                1        201.373us      25977.707us
add_                                62.719us          5.188us                1         62.719us          5.188us
batch_norm                         291.451us       2317.566us                1        291.451us       2317.566us
contiguous                          15.840us          0.702us                1         15.840us          0.702us
contiguous                          13.120us          0.549us                1         13.120us          0.549us
contiguous                          13.504us          0.641us                1         13.504us          0.641us
contiguous                          13.247us          0.641us                1         13.247us          0.641us
contiguous                          12.544us          0.641us                1         12.544us          0.641us
cudnn_batch_norm                   120.766us       2309.753us                1        120.766us       2309.753us
threshold_                          57.695us       1811.371us                1         57.695us       1811.371us
conv2d                             329.659us      44684.113us                1        329.659us      44684.113us
convolution                        301.435us      44682.953us                1        301.435us      44682.953us
_convolution                       274.875us      44681.763us                1        274.875us      44681.763us
contiguous                          13.215us          0.641us                1         13.215us          0.641us
empty                               16.448us          0.549us                1         16.448us          0.549us
cudnn_convolution                  181.533us      44677.734us                1        181.533us      44677.734us
add_                                63.551us          4.822us                1         63.551us          4.822us
batch_norm                         425.241us       2335.754us                1        425.241us       2335.754us
contiguous                          14.688us          0.580us                1         14.688us          0.580us
contiguous                          13.280us          0.519us                1         13.280us          0.519us
contiguous                          20.416us          0.580us                1         20.416us          0.580us
contiguous                          13.568us          0.549us                1         13.568us          0.549us
contiguous                          13.120us          0.641us                1         13.120us          0.641us
cudnn_batch_norm                   127.325us       2327.911us                1        127.325us       2327.911us
threshold_                          63.935us       1773.438us                1         63.935us       1773.438us
max_pool2d_with_indices             78.239us       2180.481us                1         78.239us       2180.481us
conv2d                             349.274us      13693.604us                1        349.274us      13693.604us
convolution                        319.003us      13692.322us                1        319.003us      13692.322us
_convolution                       291.963us      13691.132us                1        291.963us      13691.132us
contiguous                          14.144us          0.549us                1         14.144us          0.549us
empty                               16.256us          0.641us                1         16.256us          0.641us
cudnn_convolution                  197.596us      13687.256us                1        197.596us      13687.256us
add_                                66.239us          4.913us                1         66.239us          4.913us
batch_norm                         291.131us        788.971us                1        291.131us        788.971us
contiguous                          15.776us          0.641us                1         15.776us          0.641us
contiguous                          12.832us          0.641us                1         12.832us          0.641us
contiguous                          12.735us          0.641us                1         12.735us          0.641us
contiguous                          12.192us          0.580us                1         12.192us          0.580us
contiguous                          12.511us          0.641us                1         12.511us          0.641us
cudnn_batch_norm                   121.118us        781.525us                1        121.118us        781.525us
threshold_                          56.767us        429.169us                1         56.767us        429.169us
conv2d                             336.090us      13727.539us                1        336.090us      13727.539us
convolution                        308.635us      13726.349us                1        308.635us      13726.349us
_convolution                       282.139us      13725.128us                1        282.139us      13725.128us
contiguous                          13.696us          0.641us                1         13.696us          0.641us
empty                               16.287us          0.641us                1         16.287us          0.641us
cudnn_convolution                  187.101us      13721.191us                1        187.101us      13721.191us
add_                                63.007us          5.035us                1         63.007us          5.035us
batch_norm                         285.243us        788.727us                1        285.243us        788.727us
contiguous                          15.488us          0.641us                1         15.488us          0.641us
contiguous                          12.896us          0.549us                1         12.896us          0.549us
contiguous                          12.288us          0.580us                1         12.288us          0.580us
contiguous                          12.768us          0.519us                1         12.768us          0.519us
contiguous                          12.287us          0.580us                1         12.287us          0.580us
cudnn_batch_norm                   116.830us        781.464us                1        116.830us        781.464us
threshold_                          56.543us        435.028us                1         56.543us        435.028us
max_pool2d_with_indices             78.879us        553.436us                1         78.879us        553.436us
view                                34.463us          0.641us                1         34.463us          0.641us
unsigned short                      32.479us          0.641us                1         32.479us          0.641us
addmm                              159.677us      15784.637us                1        159.677us      15784.637us
threshold_                          66.527us         19.897us                1         66.527us         19.897us
dropout                            127.869us         36.957us                1        127.869us         36.957us
