---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                CPU time        CUDA time            Calls        CPU total       CUDA total
---------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
conv2d                             458.936us      29557.537us                1        458.936us      29557.537us
convolution                        412.665us      29533.760us                1        412.665us      29533.760us
_convolution                       381.017us      29515.840us                1        381.017us      29515.840us
contiguous                          17.504us         18.336us                1         17.504us         18.336us
empty                               23.264us         23.680us                1         23.264us         23.680us
cudnn_convolution                  257.756us      29415.584us                1        257.756us      29415.584us
add_                               108.798us          6.081us                1        108.798us          6.081us
batch_norm                         361.401us      18739.906us                1        361.401us      18739.906us
contiguous                          16.512us          0.639us                1         16.512us          0.639us
contiguous                          13.215us          0.544us                1         13.215us          0.544us
contiguous                          13.728us          0.639us                1         13.728us          0.639us
contiguous                          12.991us          0.546us                1         12.991us          0.546us
contiguous                          13.312us          0.641us                1         13.312us          0.641us
cudnn_batch_norm                   173.533us      18732.224us                1        173.533us      18732.224us
threshold_                          77.214us      14545.662us                1         77.214us      14545.662us
max_pool2d_with_indices            106.366us      16807.358us                1        106.366us      16807.358us
conv2d                             387.801us      45664.642us                1        387.801us      45664.642us
convolution                        357.529us      45663.460us                1        357.529us      45663.460us
_convolution                       329.691us      45662.178us                1        329.691us      45662.178us
contiguous                          14.816us          0.542us                1         14.816us          0.542us
empty                               19.135us          0.572us                1         19.135us          0.572us
cudnn_convolution                  226.972us      45657.921us                1        226.972us      45657.921us
add_                                80.478us          5.119us                1         80.478us          5.119us
batch_norm                         303.514us       9054.405us                1        303.514us       9054.405us
contiguous                          16.704us          0.572us                1         16.704us          0.572us
contiguous                          13.311us          0.641us                1         13.311us          0.641us
contiguous                          13.024us          0.641us                1         13.024us          0.641us
contiguous                          13.023us          0.641us                1         13.023us          0.641us
contiguous                          12.448us          0.641us                1         12.448us          0.641us
cudnn_batch_norm                   125.021us       9046.715us                1        125.021us       9046.715us
threshold_                          60.671us       7219.681us                1         60.671us       7219.681us
max_pool2d_with_indices             89.246us       8436.798us                1         89.246us       8436.798us
conv2d                             350.202us      30496.002us                1        350.202us      30496.002us
convolution                        320.282us      30494.720us                1        320.282us      30494.720us
_convolution                       292.091us      30493.530us                1        292.091us      30493.530us
contiguous                          13.984us          0.534us                1         13.984us          0.534us
empty                               17.247us          0.580us                1         17.247us          0.580us
cudnn_convolution                  196.381us      30489.502us                1        196.381us      30489.502us
add_                                67.103us          5.280us                1         67.103us          5.280us
batch_norm                         294.682us       4549.759us                1        294.682us       4549.759us
contiguous                          14.336us          0.626us                1         14.336us          0.626us
contiguous                          13.855us          0.641us                1         13.855us          0.641us
contiguous                          13.984us          0.641us                1         13.984us          0.641us
contiguous                          12.992us          0.641us                1         12.992us          0.641us
contiguous                          12.032us          0.641us                1         12.032us          0.641us
cudnn_batch_norm                   121.886us       4542.068us                1        121.886us       4542.068us
threshold_                          62.527us       3601.013us                1         62.527us       3601.013us
conv2d                             340.474us      49279.831us                1        340.474us      49279.831us
convolution                        311.642us      49278.549us                1        311.642us      49278.549us
_convolution                       283.931us      49277.374us                1        283.931us      49277.374us
contiguous                          12.831us          0.549us                1         12.831us          0.549us
empty                               17.888us          0.580us                1         17.888us          0.580us
cudnn_convolution                  189.437us      49273.270us                1        189.437us      49273.270us
add_                                62.015us          5.386us                1         62.015us          5.386us
batch_norm                         309.466us       4467.361us                1        309.466us       4467.361us
contiguous                          16.192us          0.580us                1         16.192us          0.580us
contiguous                          14.143us          0.549us                1         14.143us          0.549us
contiguous                          14.368us          0.580us                1         14.368us          0.580us
contiguous                          12.927us          0.549us                1         12.927us          0.549us
contiguous                          12.064us          0.565us                1         12.064us          0.565us
cudnn_batch_norm                   131.485us       4459.427us                1        131.485us       4459.427us
threshold_                          64.095us       3581.604us                1         64.095us       3581.604us
max_pool2d_with_indices             79.646us       4232.803us                1         79.646us       4232.803us
conv2d                             355.290us      26052.795us                1        355.290us      26052.795us
convolution                        326.170us      26051.697us                1        326.170us      26051.697us
_convolution                       298.426us      26050.415us                1        298.426us      26050.415us
contiguous                          14.016us          0.641us                1         14.016us          0.641us
empty                               17.504us          0.641us                1         17.504us          0.641us
cudnn_convolution                  200.413us      26046.463us                1        200.413us      26046.463us
add_                                64.767us          5.554us                1         64.767us          5.554us
batch_norm                         289.339us       2323.334us                1        289.339us       2323.334us
contiguous                          15.872us          0.549us                1         15.872us          0.549us
contiguous                          12.512us          0.549us                1         12.512us          0.549us
contiguous                          12.063us          0.641us                1         12.063us          0.641us
contiguous                          12.416us          0.580us                1         12.416us          0.580us
contiguous                          11.903us          0.549us                1         11.903us          0.549us
cudnn_batch_norm                   122.398us       2315.521us                1        122.398us       2315.521us
threshold_                          58.399us       1793.213us                1         58.399us       1793.213us
conv2d                             336.634us      44761.536us                1        336.634us      44761.536us
convolution                        307.963us      44760.315us                1        307.963us      44760.315us
_convolution                       280.699us      44759.064us                1        280.699us      44759.064us
contiguous                          13.152us          0.641us                1         13.152us          0.641us
empty                               16.384us          0.641us                1         16.384us          0.641us
cudnn_convolution                  188.733us      44755.096us                1        188.733us      44755.096us
add_                               110.910us          5.219us                1        110.910us          5.219us
batch_norm                         291.291us       2314.575us                1        291.291us       2314.575us
contiguous                          15.615us          0.580us                1         15.615us          0.580us
contiguous                          13.504us          0.549us                1         13.504us          0.549us
contiguous                          12.511us          0.580us                1         12.511us          0.580us
contiguous                          12.864us          0.519us                1         12.864us          0.519us
contiguous                          12.864us          0.580us                1         12.864us          0.580us
cudnn_batch_norm                   120.734us       2306.946us                1        120.734us       2306.946us
threshold_                          59.839us       1757.355us                1         59.839us       1757.355us
max_pool2d_with_indices             75.807us       2161.438us                1         75.807us       2161.438us
conv2d                             340.282us      13669.434us                1        340.282us      13669.434us
convolution                        311.291us      13668.274us                1        311.291us      13668.274us
_convolution                       284.283us      13667.114us                1        284.283us      13667.114us
contiguous                          14.559us          0.641us                1         14.559us          0.641us
empty                               16.544us          0.580us                1         16.544us          0.580us
cudnn_convolution                  189.116us      13663.208us                1        189.116us      13663.208us
add_                                62.399us          4.822us                1         62.399us          4.822us
batch_norm                         288.731us        783.600us                1        288.731us        783.600us
contiguous                          15.168us          0.549us                1         15.168us          0.549us
contiguous                          13.184us          0.580us                1         13.184us          0.580us
contiguous                          12.960us          0.549us                1         12.960us          0.549us
contiguous                          12.960us          0.580us                1         12.960us          0.580us
contiguous                          12.767us          0.549us                1         12.767us          0.549us
cudnn_batch_norm                   118.590us        776.245us                1        118.590us        776.245us
threshold_                          56.927us        440.002us                1         56.927us        440.002us
conv2d                             333.562us      13725.677us                1        333.562us      13725.677us
convolution                        306.394us      13724.396us                1        306.394us      13724.396us
_convolution                       278.491us      13723.297us                1        278.491us      13723.297us
contiguous                          13.312us          0.641us                1         13.312us          0.641us
empty                               16.384us          0.641us                1         16.384us          0.641us
cudnn_convolution                  184.893us      13719.299us                1        184.893us      13719.299us
add_                                64.958us          5.127us                1         64.958us          5.127us
batch_norm                         293.723us        788.788us                1        293.723us        788.788us
contiguous                          16.095us          0.580us                1         16.095us          0.580us
contiguous                          13.728us          0.641us                1         13.728us          0.641us
contiguous                          12.895us          0.549us                1         12.895us          0.549us
contiguous                          12.544us          0.549us                1         12.544us          0.549us
contiguous                          12.032us          0.580us                1         12.032us          0.580us
cudnn_batch_norm                   122.334us        781.433us                1        122.334us        781.433us
threshold_                          57.695us        442.261us                1         57.695us        442.261us
max_pool2d_with_indices             73.919us        552.246us                1         73.919us        552.246us
view                                34.175us          0.580us                1         34.175us          0.580us
unsigned short                      32.672us          0.549us                1         32.672us          0.549us
addmm                              161.022us      15773.438us                1        161.022us      15773.438us
threshold_                          61.823us         19.684us                1         61.823us         19.684us
dropout                            125.790us         36.072us                1        125.790us         36.072us
