('batch_size', 8)
('input_channels', 4)
('image_size', 256)
('output_channels', 4)
('kernel_size', 7)
-----------------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                        CPU time        CUDA time            Calls        CPU total       CUDA total
-----------------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
torch::autograd::GraphRoot                   2.899us          0.000us                1          2.899us          0.000us
SumBackward0                                29.536us          0.000us                1         29.536us          0.000us
expand                                      24.193us          0.000us                1         24.193us          0.000us
ThnnConv2DBackward                       39441.260us          0.000us                1      39441.260us          0.000us
thnn_conv2d_backward                     39420.669us          0.000us                1      39420.669us          0.000us
torch::autograd::AccumulateGrad             33.393us          0.000us                1         33.393us          0.000us
clone                                       27.290us          0.000us                1         27.290us          0.000us
torch::autograd::AccumulateGrad              5.925us          0.000us                1          5.925us          0.000us
clone                                        3.329us          0.000us                1          3.329us          0.000us
