('batch_size', 96)
('input_channels', 12)
('image_size', 256)
('output_channels', 24)
('kernel_size', 1)
-----------------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
Name                                        CPU time        CUDA time            Calls        CPU total       CUDA total
-----------------------------------  ---------------  ---------------  ---------------  ---------------  ---------------
torch::autograd::GraphRoot                   2.680us          0.000us                1          2.680us          0.000us
SumBackward0                                29.491us          0.000us                1         29.491us          0.000us
expand                                      23.698us          0.000us                1         23.698us          0.000us
ThnnConv2DBackward                      476420.954us          0.000us                1     476420.954us          0.000us
thnn_conv2d_backward                    476396.735us          0.000us                1     476396.735us          0.000us
torch::autograd::AccumulateGrad             39.087us          0.000us                1         39.087us          0.000us
clone                                       32.523us          0.000us                1         32.523us          0.000us
torch::autograd::AccumulateGrad              8.871us          0.000us                1          8.871us          0.000us
clone                                        5.216us          0.000us                1          5.216us          0.000us
